Egamma [MeV]      W [MeV]        theta [deg]      dsdO [ub]         Sigma              T                P                E                F                G                H                Cx               Cz               Ox               Oz     
 160.0  5.0    1086.55  4.32       5.0  5.0     4.832  0.193     0.121  0.080    -0.160  0.076    -0.067  0.080     0.817  0.105     0.056  0.148     0.016  0.101    -0.099  0.173     0.235  0.141    -0.745  0.149    -0.320  0.178    -0.099  0.171
 160.0  5.0    1086.55  4.32      15.0  5.0     5.276  0.117     0.003  0.049    -0.010  0.045     0.052  0.044     0.927  0.062     0.237  0.081    -0.030  0.059     0.061  0.101     0.391  0.080    -0.752  0.084    -0.033  0.093    -0.006  0.096
 160.0  5.0    1086.55  4.32      25.0  5.0     4.906  0.088     0.077  0.037    -0.023  0.035     0.019  0.036     0.873  0.048     0.270  0.062     0.001  0.048    -0.124  0.082     0.366  0.064    -0.751  0.068     0.013  0.076    -0.016  0.075
 160.0  5.0    1086.55  4.32      35.0  5.0     4.935  0.076     0.027  0.032     0.018  0.030    -0.074  0.031     0.875  0.042     0.327  0.055     0.009  0.040    -0.073  0.070     0.647  0.058    -0.705  0.058     0.118  0.064    -0.038  0.064
 160.0  5.0    1086.55  4.32      45.0  5.0     5.002  0.069     0.011  0.030    -0.035  0.027     0.041  0.028     0.867  0.037     0.413  0.048    -0.042  0.037     0.014  0.063     0.674  0.053    -0.532  0.052     0.018  0.059    -0.014  0.057
 160.0  5.0    1086.55  4.32      55.0  5.0     4.944  0.064     0.096  0.026     0.001  0.025     0.033  0.026     0.826  0.035     0.367  0.045    -0.019  0.034     0.036  0.058     0.790  0.050    -0.450  0.048    -0.023  0.053    -0.037  0.054
 160.0  5.0    1086.55  4.32      65.0  5.0     5.034  0.061     0.050  0.026    -0.046  0.024    -0.016  0.024     0.789  0.031     0.405  0.045     0.034  0.032    -0.077  0.056     0.890  0.047    -0.264  0.044    -0.016  0.052    -0.063  0.052
 160.0  5.0    1086.55  4.32      75.0  5.0     4.833  0.058     0.043  0.025    -0.028  0.023    -0.009  0.024     0.760  0.030     0.467  0.043    -0.030  0.032    -0.045  0.053     0.904  0.047    -0.120  0.043    -0.016  0.049    -0.025  0.049
 160.0  5.0    1086.55  4.32      85.0  5.0     4.908  0.058     0.013  0.025    -0.013  0.023     0.017  0.023     0.814  0.031     0.453  0.042    -0.004  0.030    -0.120  0.053     0.941  0.045     0.105  0.041    -0.025  0.049     0.070  0.050
 160.0  5.0    1086.55  4.32      95.0  5.0     4.989  0.058     0.020  0.024    -0.001  0.023    -0.045  0.023     0.736  0.030     0.417  0.042    -0.024  0.030    -0.100  0.052     0.851  0.045     0.229  0.042    -0.013  0.049     0.085  0.049
 160.0  5.0    1086.55  4.32     105.0  5.0     4.918  0.058     0.037  0.024    -0.005  0.023     0.000  0.024     0.806  0.032     0.404  0.042     0.011  0.031    -0.015  0.054     0.767  0.045     0.441  0.043     0.081  0.049    -0.037  0.050
 160.0  5.0    1086.55  4.32     115.0  5.0     4.927  0.060     0.078  0.025     0.030  0.024    -0.032  0.025     0.776  0.032     0.403  0.043     0.019  0.031     0.080  0.055     0.780  0.046     0.487  0.044    -0.023  0.051    -0.043  0.051
 160.0  5.0    1086.55  4.32     125.0  5.0     5.109  0.065     0.054  0.027    -0.070  0.025     0.039  0.025     0.853  0.035     0.433  0.046     0.055  0.034     0.005  0.058     0.692  0.048     0.603  0.047     0.056  0.054    -0.070  0.054
 160.0  5.0    1086.55  4.32     135.0  5.0     5.097  0.070    -0.008  0.029    -0.047  0.027    -0.004  0.027     0.850  0.036     0.315  0.049    -0.069  0.036    -0.041  0.061     0.521  0.050     0.683  0.051    -0.016  0.058     0.027  0.057
 160.0  5.0    1086.55  4.32     145.0  5.0     5.040  0.077     0.083  0.032    -0.010  0.030    -0.022  0.030     0.860  0.041     0.163  0.053    -0.001  0.039     0.101  0.068     0.479  0.057     0.844  0.060    -0.047  0.063    -0.026  0.064
 160.0  5.0    1086.55  4.32     155.0  5.0     5.124  0.090    -0.033  0.037    -0.002  0.035    -0.007  0.035     0.898  0.049     0.235  0.061    -0.041  0.046    -0.148  0.080     0.290  0.063     0.985  0.069     0.070  0.075    -0.160  0.073
 160.0  5.0    1086.55  4.32     165.0  5.0     4.946  0.113    -0.031  0.048     0.067  0.044    -0.107  0.046     0.902  0.063     0.218  0.080     0.044  0.060     0.025  0.104     0.256  0.081     0.846  0.087     0.046  0.096     0.195  0.092
 160.0  5.0    1086.55  4.32     175.0  5.0     5.048  0.197     0.074  0.087     0.015  0.076    -0.082  0.078     1.000  0.119    -0.027  0.132    -0.014  0.101    -0.095  0.182     0.161  0.138     0.919  0.152    -0.056  0.165    -0.107  0.163
Egamma [MeV]      W [MeV]        theta [deg]      dsdO [ub]         Sigma              T                P                E                F                G                H                Cx               Cz               Ox               Oz     
 170.0  5.0    1095.16  4.28       5.0  5.0     6.951  0.229    -0.026  0.070    -0.007  0.067     0.082  0.066     1.039  0.099    -0.069  0.117     0.006  0.089     0.107  0.147     0.205  0.120    -0.996  0.133     0.076  0.136    -0.150  0.143
 170.0  5.0    1095.16  4.28      15.0  5.0     6.735  0.131    -0.008  0.039    -0.024  0.038    -0.005  0.039     1.028  0.058     0.167  0.068    -0.034  0.050     0.109  0.087     0.242  0.070    -0.923  0.077     0.109  0.080     0.003  0.079
 170.0  5.0    1095.16  4.28      25.0  5.0     6.548  0.101     0.034  0.031    -0.015  0.031     0.021  0.031     0.933  0.042     0.215  0.054    -0.065  0.041     0.052  0.070     0.477  0.057    -0.902  0.061    -0.072  0.063     0.014  0.064
 170.0  5.0    1095.16  4.28      35.0  5.0     6.500  0.086     0.063  0.027     0.031  0.026     0.003  0.027     0.923  0.038     0.423  0.047     0.015  0.034     0.074  0.061     0.758  0.051    -0.756  0.051    -0.023  0.054    -0.036  0.054
 170.0  5.0    1095.16  4.28      45.0  5.0     6.396  0.077     0.072  0.025    -0.043  0.024     0.028  0.024     0.857  0.034     0.530  0.044     0.074  0.031    -0.016  0.053     0.754  0.047    -0.546  0.045    -0.026  0.049    -0.073  0.049
 170.0  5.0    1095.16  4.28      55.0  5.0     6.334  0.071     0.119  0.023     0.010  0.022    -0.012  0.023     0.804  0.029     0.567  0.042     0.016  0.029    -0.020  0.049     0.890  0.045    -0.351  0.042    -0.049  0.046     0.112  0.046
 170.0  5.0    1095.16  4.28      65.0  5.0     6.357  0.068     0.139  0.022    -0.009  0.021     0.003  0.021     0.775  0.028     0.563  0.039    -0.045  0.027    -0.048  0.047     1.008  0.042    -0.188  0.038    -0.033  0.043    -0.020  0.043
 170.0  5.0    1095.16  4.28      75.0  5.0     6.397  0.066     0.103  0.021     0.018  0.020    -0.017  0.021     0.752  0.027     0.665  0.038     0.018  0.026    -0.046  0.045     1.005  0.042    -0.021  0.037     0.005  0.042     0.064  0.042
 170.0  5.0    1095.16  4.28      85.0  5.0     6.466  0.065     0.087  0.020    -0.032  0.020     0.015  0.020     0.736  0.026     0.624  0.037    -0.012  0.025     0.030  0.044     0.949  0.040     0.175  0.036    -0.054  0.042     0.037  0.041
 170.0  5.0    1095.16  4.28      95.0  5.0     6.545  0.066     0.110  0.020    -0.004  0.020     0.016  0.020     0.719  0.027     0.708  0.037    -0.034  0.026    -0.001  0.044     0.910  0.039     0.395  0.036     0.017  0.041    -0.055  0.041
 170.0  5.0    1095.16  4.28     105.0  5.0     6.570  0.067     0.053  0.021    -0.031  0.020     0.023  0.020     0.754  0.027     0.689  0.038     0.035  0.025    -0.062  0.045     0.876  0.039     0.478  0.037     0.005  0.041     0.074  0.041
 170.0  5.0    1095.16  4.28     115.0  5.0     6.585  0.069     0.073  0.021    -0.003  0.020     0.024  0.021     0.778  0.027     0.596  0.037    -0.026  0.026     0.044  0.046     0.768  0.040     0.607  0.039    -0.013  0.043     0.026  0.043
 170.0  5.0    1095.16  4.28     125.0  5.0     6.625  0.073     0.009  0.023    -0.005  0.022     0.033  0.022     0.790  0.029     0.569  0.040     0.004  0.028     0.001  0.048     0.713  0.042     0.704  0.042     0.006  0.044     0.019  0.044
 170.0  5.0    1095.16  4.28     135.0  5.0     6.809  0.080    -0.023  0.024    -0.000  0.023     0.020  0.023     0.845  0.031     0.463  0.043     0.002  0.030     0.020  0.051     0.680  0.044     0.784  0.045    -0.027  0.049     0.059  0.048
 170.0  5.0    1095.16  4.28     145.0  5.0     6.501  0.086    -0.013  0.027     0.026  0.025     0.030  0.027     0.942  0.036     0.472  0.047     0.021  0.033     0.015  0.057     0.551  0.049     0.833  0.051     0.057  0.053    -0.091  0.052
 170.0  5.0    1095.16  4.28     155.0  5.0     6.598  0.101     0.017  0.032    -0.052  0.030     0.029  0.031     0.982  0.043     0.255  0.056    -0.000  0.038     0.076  0.067     0.337  0.056     0.993  0.061    -0.052  0.063     0.112  0.062
 170.0  5.0    1095.16  4.28     165.0  5.0     6.717  0.131    -0.012  0.041     0.035  0.038    -0.011  0.039     0.973  0.057     0.234  0.070     0.058  0.049    -0.120  0.087     0.243  0.071     1.037  0.079    -0.165  0.081     0.059  0.081
 170.0  5.0    1095.16  4.28     175.0  5.0     6.725  0.225    -0.014  0.068    -0.022  0.066     0.049  0.067     0.996  0.095    -0.171  0.121     0.016  0.084     0.096  0.151    -0.067  0.122     1.041  0.138    -0.021  0.138     0.011  0.137
Egamma [MeV]      W [MeV]        theta [deg]      dsdO [ub]         Sigma              T                P                E                F                G                H                Cx               Cz               Ox               Oz     
 180.0  5.0    1103.69  4.25       5.0  5.0     7.458  0.243     0.088  0.101    -0.028  0.063    -0.030  0.065     0.980  0.092     0.172  0.108     0.051  0.140     0.075  0.222     0.254  0.115    -1.062  0.129    -0.139  0.208    -0.132  0.214
 180.0  5.0    1103.69  4.25      15.0  5.0     7.315  0.140     0.018  0.057     0.057  0.037    -0.039  0.038     0.992  0.054     0.305  0.066    -0.088  0.072    -0.122  0.125     0.255  0.067    -0.975  0.074     0.117  0.115     0.007  0.113
 180.0  5.0    1103.69  4.25      25.0  5.0     7.090  0.108     0.056  0.046     0.018  0.030    -0.069  0.030     0.944  0.043     0.401  0.054    -0.023  0.058    -0.042  0.096     0.558  0.056    -0.787  0.058     0.095  0.090     0.112  0.091
 180.0  5.0    1103.69  4.25      35.0  5.0     7.067  0.092     0.129  0.039     0.027  0.026    -0.019  0.026     0.841  0.035     0.618  0.048     0.012  0.049    -0.063  0.084     0.692  0.049    -0.743  0.049     0.041  0.079    -0.073  0.079
 180.0  5.0    1103.69  4.25      45.0  5.0     6.821  0.082     0.180  0.037     0.027  0.023    -0.027  0.024     0.760  0.031     0.642  0.044     0.015  0.043     0.060  0.077     0.871  0.047    -0.470  0.044     0.025  0.072     0.066  0.071
 180.0  5.0    1103.69  4.25      55.0  5.0     6.918  0.076     0.194  0.034     0.006  0.022     0.028  0.022     0.718  0.028     0.763  0.041    -0.033  0.040    -0.071  0.071     0.962  0.043    -0.355  0.040    -0.017  0.065     0.114  0.066
 180.0  5.0    1103.69  4.25      65.0  5.0     7.012  0.073     0.109  0.032    -0.016  0.020     0.015  0.021     0.590  0.025     0.803  0.039     0.009  0.039     0.059  0.067     1.006  0.041    -0.105  0.037     0.016  0.064    -0.092  0.062
 180.0  5.0    1103.69  4.25      75.0  5.0     7.242  0.072     0.158  0.030     0.017  0.020     0.032  0.020     0.554  0.025     0.786  0.037     0.051  0.038    -0.026  0.064     0.924  0.039     0.086  0.035     0.024  0.060     0.057  0.059
 180.0  5.0    1103.69  4.25      85.0  5.0     7.369  0.072     0.069  0.029    -0.005  0.019     0.028  0.019     0.542  0.024     0.843  0.036     0.018  0.037    -0.043  0.062     0.920  0.038     0.242  0.035    -0.033  0.056    -0.078  0.058
 180.0  5.0    1103.69  4.25      95.0  5.0     7.453  0.072     0.116  0.029    -0.020  0.019     0.027  0.019     0.558  0.023     0.843  0.037     0.020  0.036    -0.064  0.062     0.928  0.038     0.410  0.036    -0.017  0.058     0.128  0.058
 180.0  5.0    1103.69  4.25     105.0  5.0     7.647  0.074     0.103  0.029     0.006  0.019    -0.002  0.019     0.570  0.024     0.779  0.037     0.041  0.036    -0.094  0.062     0.784  0.037     0.505  0.036    -0.038  0.057    -0.025  0.057
 180.0  5.0    1103.69  4.25     115.0  5.0     7.748  0.077     0.102  0.030    -0.019  0.020     0.022  0.020     0.657  0.025     0.747  0.037     0.000  0.037    -0.043  0.064     0.780  0.038     0.598  0.037     0.130  0.060    -0.038  0.060
 180.0  5.0    1103.69  4.25     125.0  5.0     7.725  0.081     0.038  0.030     0.004  0.021    -0.029  0.021     0.713  0.027     0.702  0.039    -0.062  0.040    -0.068  0.069     0.617  0.039     0.695  0.039     0.035  0.061    -0.016  0.062
 180.0  5.0    1103.69  4.25     135.0  5.0     7.542  0.086     0.057  0.033    -0.058  0.022     0.006  0.023     0.801  0.030     0.627  0.041    -0.005  0.041     0.026  0.074     0.656  0.043     0.804  0.044    -0.124  0.066    -0.004  0.067
 180.0  5.0    1103.69  4.25     145.0  5.0     7.649  0.096     0.028  0.037     0.002  0.025     0.025  0.025     0.865  0.034     0.536  0.046    -0.000  0.047     0.041  0.080     0.438  0.046     0.818  0.048    -0.045  0.076    -0.048  0.074
 180.0  5.0    1103.69  4.25     155.0  5.0     7.667  0.112     0.077  0.044     0.016  0.029     0.017  0.029     0.929  0.040     0.419  0.051     0.005  0.056     0.050  0.094     0.401  0.053     0.876  0.057     0.014  0.087     0.058  0.086
