   W         M6+(eta_p)
 1594.0   -0.000008  -0.000013
 1595.0   -0.000008  -0.000014
 1596.0   -0.000009  -0.000014
 1597.0   -0.000009  -0.000015
 1598.0   -0.000009  -0.000015
 1599.0   -0.000010  -0.000015
 1600.0   -0.000010  -0.000016
 1601.0   -0.000010  -0.000016
 1602.0   -0.000010  -0.000017
 1603.0   -0.000011  -0.000017
 1604.0   -0.000011  -0.000018
 1605.0   -0.000011  -0.000018
 1606.0   -0.000012  -0.000019
 1607.0   -0.000012  -0.000020
 1608.0   -0.000012  -0.000020
 1609.0   -0.000013  -0.000021
 1610.0   -0.000013  -0.000021
 1611.0   -0.000013  -0.000022
 1612.0   -0.000014  -0.000023
 1613.0   -0.000014  -0.000023
 1614.0   -0.000015  -0.000024
 1615.0   -0.000015  -0.000024
 1616.0   -0.000015  -0.000025
 1617.0   -0.000016  -0.000026
 1618.0   -0.000016  -0.000027
 1619.0   -0.000017  -0.000027
 1620.0   -0.000017  -0.000028
 1621.0   -0.000017  -0.000029
 1622.0   -0.000018  -0.000029
 1623.0   -0.000018  -0.000030
 1624.0   -0.000019  -0.000031
 1625.0   -0.000019  -0.000032
 1626.0   -0.000019  -0.000033
 1627.0   -0.000019  -0.000034
 1628.0   -0.000020  -0.000035
 1629.0   -0.000020  -0.000036
 1630.0   -0.000020  -0.000037
 1631.0   -0.000021  -0.000038
 1632.0   -0.000021  -0.000038
 1633.0   -0.000022  -0.000039
 1634.0   -0.000023  -0.000040
 1635.0   -0.000024  -0.000041
 1636.0   -0.000024  -0.000042
 1637.0   -0.000025  -0.000043
 1638.0   -0.000025  -0.000044
 1639.0   -0.000026  -0.000045
 1640.0   -0.000027  -0.000046
 1641.0   -0.000027  -0.000047
 1642.0   -0.000028  -0.000048
 1643.0   -0.000028  -0.000049
 1644.0   -0.000029  -0.000050
 1645.0   -0.000030  -0.000051
 1646.0   -0.000030  -0.000053
 1647.0   -0.000031  -0.000054
 1648.0   -0.000031  -0.000055
 1649.0   -0.000032  -0.000056
 1650.0   -0.000033  -0.000057
 1651.0   -0.000033  -0.000059
 1652.0   -0.000034  -0.000060
 1653.0   -0.000035  -0.000061
 1654.0   -0.000035  -0.000063
 1655.0   -0.000036  -0.000064
 1656.0   -0.000037  -0.000065
 1657.0   -0.000038  -0.000067
 1658.0   -0.000038  -0.000068
 1659.0   -0.000039  -0.000070
 1660.0   -0.000040  -0.000071
 1661.0   -0.000040  -0.000073
 1662.0   -0.000041  -0.000074
 1663.0   -0.000042  -0.000076
 1664.0   -0.000043  -0.000077
 1665.0   -0.000044  -0.000079
 1666.0   -0.000044  -0.000081
 1667.0   -0.000045  -0.000082
 1668.0   -0.000046  -0.000084
 1669.0   -0.000047  -0.000086
 1670.0   -0.000048  -0.000087
 1671.0   -0.000048  -0.000089
 1672.0   -0.000049  -0.000091
 1673.0   -0.000050  -0.000093
 1674.0   -0.000051  -0.000094
 1675.0   -0.000052  -0.000096
 1676.0   -0.000053  -0.000098
 1677.0   -0.000054  -0.000100
 1678.0   -0.000055  -0.000102
 1679.0   -0.000055  -0.000104
 1680.0   -0.000056  -0.000106
 1681.0   -0.000057  -0.000108
 1682.0   -0.000058  -0.000110
 1683.0   -0.000059  -0.000112
 1684.0   -0.000060  -0.000114
 1685.0   -0.000061  -0.000116
 1686.0   -0.000062  -0.000118
 1687.0   -0.000063  -0.000121
 1688.0   -0.000064  -0.000123
 1689.0   -0.000065  -0.000125
 1690.0   -0.000066  -0.000127
 1691.0   -0.000067  -0.000130
 1692.0   -0.000068  -0.000132
 1693.0   -0.000069  -0.000134
 1694.0   -0.000070  -0.000137
 1695.0   -0.000071  -0.000139
 1696.0   -0.000073  -0.000142
 1697.0   -0.000074  -0.000144
 1698.0   -0.000075  -0.000147
 1699.0   -0.000076  -0.000149
 1700.0   -0.000077  -0.000152
 1701.0   -0.000078  -0.000154
 1702.0   -0.000079  -0.000157
 1703.0   -0.000080  -0.000160
 1704.0   -0.000081  -0.000163
 1705.0   -0.000083  -0.000165
 1706.0   -0.000083  -0.000169
 1707.0   -0.000084  -0.000172
 1708.0   -0.000085  -0.000175
 1709.0   -0.000086  -0.000178
 1710.0   -0.000087  -0.000182
 1711.0   -0.000088  -0.000184
 1712.0   -0.000090  -0.000187
 1713.0   -0.000092  -0.000189
 1714.0   -0.000093  -0.000192
 1715.0   -0.000095  -0.000195
 1716.0   -0.000096  -0.000198
 1717.0   -0.000098  -0.000201
 1718.0   -0.000099  -0.000204
 1719.0   -0.000100  -0.000208
 1720.0   -0.000102  -0.000211
 1721.0   -0.000103  -0.000214
 1722.0   -0.000104  -0.000218
 1723.0   -0.000106  -0.000221
 1724.0   -0.000107  -0.000225
 1725.0   -0.000108  -0.000228
 1726.0   -0.000110  -0.000232
 1727.0   -0.000111  -0.000235
 1728.0   -0.000112  -0.000239
 1729.0   -0.000114  -0.000243
 1730.0   -0.000115  -0.000246
 1731.0   -0.000117  -0.000250
 1732.0   -0.000118  -0.000254
 1733.0   -0.000119  -0.000258
 1734.0   -0.000121  -0.000262
 1735.0   -0.000122  -0.000266
 1736.0   -0.000124  -0.000270
 1737.0   -0.000125  -0.000274
 1738.0   -0.000127  -0.000278
 1739.0   -0.000128  -0.000282
 1740.0   -0.000130  -0.000286
 1741.0   -0.000131  -0.000290
 1742.0   -0.000133  -0.000295
 1743.0   -0.000134  -0.000299
 1744.0   -0.000136  -0.000303
 1745.0   -0.000137  -0.000308
 1746.0   -0.000139  -0.000312
 1747.0   -0.000140  -0.000317
 1748.0   -0.000142  -0.000321
 1749.0   -0.000143  -0.000326
 1750.0   -0.000145  -0.000330
 1751.0   -0.000147  -0.000335
 1752.0   -0.000148  -0.000340
 1753.0   -0.000150  -0.000345
 1754.0   -0.000151  -0.000350
 1755.0   -0.000153  -0.000354
 1756.0   -0.000155  -0.000359
 1757.0   -0.000156  -0.000364
 1758.0   -0.000158  -0.000369
 1759.0   -0.000159  -0.000375
 1760.0   -0.000161  -0.000380
 1761.0   -0.000163  -0.000385
 1762.0   -0.000164  -0.000390
 1763.0   -0.000166  -0.000395
 1764.0   -0.000168  -0.000401
 1765.0   -0.000169  -0.000406
 1766.0   -0.000171  -0.000412
 1767.0   -0.000173  -0.000417
 1768.0   -0.000174  -0.000423
 1769.0   -0.000176  -0.000428
 1770.0   -0.000178  -0.000434
 1771.0   -0.000179  -0.000440
 1772.0   -0.000181  -0.000446
 1773.0   -0.000183  -0.000451
 1774.0   -0.000185  -0.000457
 1775.0   -0.000186  -0.000463
 1776.0   -0.000188  -0.000469
 1777.0   -0.000190  -0.000475
 1778.0   -0.000191  -0.000481
 1779.0   -0.000193  -0.000488
 1780.0   -0.000195  -0.000494
 1781.0   -0.000197  -0.000500
 1782.0   -0.000198  -0.000506
 1783.0   -0.000200  -0.000513
 1784.0   -0.000202  -0.000519
 1785.0   -0.000204  -0.000526
 1786.0   -0.000205  -0.000532
 1787.0   -0.000207  -0.000539
 1788.0   -0.000209  -0.000546
 1789.0   -0.000211  -0.000553
 1790.0   -0.000212  -0.000559
 1791.0   -0.000214  -0.000566
 1792.0   -0.000216  -0.000573
 1793.0   -0.000218  -0.000580
 1794.0   -0.000220  -0.000587
 1795.0   -0.000221  -0.000594
 1796.0   -0.000223  -0.000602
 1797.0   -0.000225  -0.000609
 1798.0   -0.000227  -0.000616
 1799.0   -0.000228  -0.000624
 1800.0   -0.000230  -0.000631
 1801.0   -0.000232  -0.000639
 1802.0   -0.000234  -0.000646
 1803.0   -0.000235  -0.000654
 1804.0   -0.000237  -0.000662
 1805.0   -0.000239  -0.000669
 1806.0   -0.000241  -0.000677
 1807.0   -0.000243  -0.000685
 1808.0   -0.000244  -0.000693
 1809.0   -0.000246  -0.000701
 1810.0   -0.000248  -0.000709
 1811.0   -0.000250  -0.000717
 1812.0   -0.000251  -0.000726
 1813.0   -0.000253  -0.000734
 1814.0   -0.000255  -0.000742
 1815.0   -0.000257  -0.000751
 1816.0   -0.000258  -0.000759
 1817.0   -0.000260  -0.000768
 1818.0   -0.000262  -0.000776
 1819.0   -0.000263  -0.000785
 1820.0   -0.000265  -0.000794
 1821.0   -0.000267  -0.000803
 1822.0   -0.000269  -0.000812
 1823.0   -0.000270  -0.000821
 1824.0   -0.000272  -0.000830
 1825.0   -0.000274  -0.000839
 1826.0   -0.000275  -0.000848
 1827.0   -0.000277  -0.000857
 1828.0   -0.000279  -0.000867
 1829.0   -0.000280  -0.000876
 1830.0   -0.000282  -0.000886
 1831.0   -0.000284  -0.000895
 1832.0   -0.000285  -0.000905
 1833.0   -0.000287  -0.000915
 1834.0   -0.000288  -0.000924
 1835.0   -0.000290  -0.000934
 1836.0   -0.000292  -0.000944
 1837.0   -0.000293  -0.000954
 1838.0   -0.000295  -0.000965
 1839.0   -0.000296  -0.000975
 1840.0   -0.000298  -0.000985
 1841.0   -0.000299  -0.000995
 1842.0   -0.000301  -0.001005
 1843.0   -0.000303  -0.001015
 1844.0   -0.000305  -0.001026
 1845.0   -0.000307  -0.001036
 1846.0   -0.000308  -0.001047
 1847.0   -0.000310  -0.001058
 1848.0   -0.000311  -0.001069
 1849.0   -0.000312  -0.001080
 1850.0   -0.000313  -0.001091
 1851.0   -0.000315  -0.001102
 1852.0   -0.000316  -0.001113
 1853.0   -0.000317  -0.001124
 1854.0   -0.000319  -0.001136
 1855.0   -0.000320  -0.001147
 1856.0   -0.000322  -0.001158
 1857.0   -0.000323  -0.001170
 1858.0   -0.000324  -0.001182
 1859.0   -0.000325  -0.001193
 1860.0   -0.000327  -0.001205
 1861.0   -0.000328  -0.001217
 1862.0   -0.000329  -0.001229
 1863.0   -0.000330  -0.001241
 1864.0   -0.000332  -0.001253
 1865.0   -0.000333  -0.001265
 1866.0   -0.000334  -0.001277
 1867.0   -0.000335  -0.001290
 1868.0   -0.000336  -0.001302
 1869.0   -0.000337  -0.001314
 1870.0   -0.000338  -0.001327
 1871.0   -0.000339  -0.001340
 1872.0   -0.000340  -0.001352
 1873.0   -0.000341  -0.001365
 1874.0   -0.000343  -0.001378
 1875.0   -0.000344  -0.001391
 1876.0   -0.000344  -0.001404
 1877.0   -0.000345  -0.001417
 1878.0   -0.000346  -0.001431
 1879.0   -0.000347  -0.001444
 1880.0   -0.000348  -0.001457
 1881.0   -0.000349  -0.001471
 1882.0   -0.000350  -0.001484
 1883.0   -0.000350  -0.001498
 1884.0   -0.000351  -0.001511
 1885.0   -0.000352  -0.001525
 1886.0   -0.000352  -0.001539
 1887.0   -0.000353  -0.001553
 1888.0   -0.000354  -0.001567
 1889.0   -0.000354  -0.001581
 1890.0   -0.000355  -0.001595
 1891.0   -0.000356  -0.001610
 1892.0   -0.000356  -0.001624
 1893.0   -0.000356  -0.001639
 1894.0   -0.000357  -0.001653
 1895.0   -0.000357  -0.001668
 1896.0   -0.000358  -0.001682
 1897.0   -0.000358  -0.001697
 1898.0   -0.000358  -0.001712
 1899.0   -0.000359  -0.001727
 1900.0   -0.000359  -0.001742
 1901.0   -0.000359  -0.001757
 1902.0   -0.000359  -0.001773
 1903.0   -0.000360  -0.001788
 1904.0   -0.000360  -0.001803
 1905.0   -0.000360  -0.001819
 1906.0   -0.000360  -0.001834
 1907.0   -0.000360  -0.001850
 1908.0   -0.000360  -0.001866
 1909.0   -0.000360  -0.001882
 1910.0   -0.000360  -0.001897
 1911.0   -0.000359  -0.001913
 1912.0   -0.000359  -0.001930
 1913.0   -0.000359  -0.001946
 1914.0   -0.000359  -0.001962
 1915.0   -0.000359  -0.001978
 1916.0   -0.000358  -0.001995
 1917.0   -0.000358  -0.002011
 1918.0   -0.000357  -0.002028
 1919.0   -0.000357  -0.002044
 1920.0   -0.000356  -0.002061
 1921.0   -0.000356  -0.002078
 1922.0   -0.000355  -0.002095
 1923.0   -0.000354  -0.002112
 1924.0   -0.000354  -0.002129
 1925.0   -0.000353  -0.002146
 1926.0   -0.000352  -0.002164
 1927.0   -0.000351  -0.002181
 1928.0   -0.000350  -0.002198
 1929.0   -0.000350  -0.002216
 1930.0   -0.000349  -0.002233
 1931.0   -0.000348  -0.002251
 1932.0   -0.000346  -0.002269
 1933.0   -0.000345  -0.002287
 1934.0   -0.000344  -0.002305
 1935.0   -0.000343  -0.002323
 1936.0   -0.000342  -0.002341
 1937.0   -0.000340  -0.002359
 1938.0   -0.000339  -0.002378
 1939.0   -0.000338  -0.002396
 1940.0   -0.000336  -0.002414
 1941.0   -0.000335  -0.002433
 1942.0   -0.000333  -0.002452
 1943.0   -0.000331  -0.002470
 1944.0   -0.000330  -0.002489
 1945.0   -0.000328  -0.002508
 1946.0   -0.000326  -0.002527
 1947.0   -0.000324  -0.002546
 1948.0   -0.000322  -0.002565
 1949.0   -0.000320  -0.002585
 1950.0   -0.000318  -0.002604
 1951.0   -0.000316  -0.002623
 1952.0   -0.000314  -0.002643
 1953.0   -0.000312  -0.002662
 1954.0   -0.000309  -0.002682
 1955.0   -0.000307  -0.002702
 1956.0   -0.000305  -0.002722
 1957.0   -0.000302  -0.002742
 1958.0   -0.000300  -0.002762
 1959.0   -0.000297  -0.002782
 1960.0   -0.000295  -0.002802
 1961.0   -0.000292  -0.002822
 1962.0   -0.000289  -0.002842
 1963.0   -0.000286  -0.002863
 1964.0   -0.000283  -0.002883
 1965.0   -0.000280  -0.002904
 1966.0   -0.000277  -0.002925
 1967.0   -0.000274  -0.002945
 1968.0   -0.000271  -0.002966
 1969.0   -0.000268  -0.002987
 1970.0   -0.000264  -0.003008
 1971.0   -0.000261  -0.003029
