   W         E5-(eta_p)
 1599.0   -0.000062   0.000069
 1600.0   -0.000064   0.000070
 1601.0   -0.000065   0.000072
 1602.0   -0.000067   0.000073
 1603.0   -0.000068   0.000075
 1604.0   -0.000070   0.000077
 1605.0   -0.000071   0.000078
 1606.0   -0.000073   0.000080
 1607.0   -0.000075   0.000082
 1608.0   -0.000077   0.000083
 1609.0   -0.000078   0.000085
 1610.0   -0.000080   0.000087
 1611.0   -0.000082   0.000088
 1612.0   -0.000084   0.000090
 1613.0   -0.000085   0.000092
 1614.0   -0.000087   0.000094
 1615.0   -0.000089   0.000096
 1616.0   -0.000091   0.000098
 1617.0   -0.000093   0.000099
 1618.0   -0.000095   0.000101
 1619.0   -0.000097   0.000103
 1620.0   -0.000099   0.000105
 1621.0   -0.000101   0.000107
 1622.0   -0.000103   0.000109
 1623.0   -0.000105   0.000111
 1624.0   -0.000107   0.000113
 1625.0   -0.000109   0.000115
 1626.0   -0.000112   0.000118
 1627.0   -0.000115   0.000120
 1628.0   -0.000117   0.000122
 1629.0   -0.000120   0.000125
 1630.0   -0.000122   0.000127
 1631.0   -0.000124   0.000129
 1632.0   -0.000126   0.000131
 1633.0   -0.000129   0.000133
 1634.0   -0.000131   0.000135
 1635.0   -0.000133   0.000137
 1636.0   -0.000135   0.000139
 1637.0   -0.000138   0.000142
 1638.0   -0.000141   0.000144
 1639.0   -0.000143   0.000146
 1640.0   -0.000146   0.000149
 1641.0   -0.000148   0.000151
 1642.0   -0.000151   0.000154
 1643.0   -0.000154   0.000156
 1644.0   -0.000157   0.000158
 1645.0   -0.000159   0.000161
 1646.0   -0.000162   0.000163
 1647.0   -0.000165   0.000166
 1648.0   -0.000168   0.000168
 1649.0   -0.000171   0.000171
 1650.0   -0.000174   0.000173
 1651.0   -0.000177   0.000176
 1652.0   -0.000180   0.000179
 1653.0   -0.000183   0.000181
 1654.0   -0.000186   0.000184
 1655.0   -0.000189   0.000187
 1656.0   -0.000192   0.000189
 1657.0   -0.000195   0.000192
 1658.0   -0.000198   0.000195
 1659.0   -0.000202   0.000198
 1660.0   -0.000205   0.000200
 1661.0   -0.000208   0.000203
 1662.0   -0.000212   0.000206
 1663.0   -0.000215   0.000209
 1664.0   -0.000219   0.000212
 1665.0   -0.000222   0.000215
 1666.0   -0.000225   0.000218
 1667.0   -0.000229   0.000220
 1668.0   -0.000233   0.000223
 1669.0   -0.000236   0.000226
 1670.0   -0.000240   0.000229
 1671.0   -0.000244   0.000232
 1672.0   -0.000247   0.000235
 1673.0   -0.000251   0.000238
 1674.0   -0.000255   0.000241
 1675.0   -0.000259   0.000244
 1676.0   -0.000263   0.000248
 1677.0   -0.000267   0.000251
 1678.0   -0.000270   0.000254
 1679.0   -0.000274   0.000257
 1680.0   -0.000278   0.000260
 1681.0   -0.000283   0.000263
 1682.0   -0.000287   0.000267
 1683.0   -0.000291   0.000270
 1684.0   -0.000295   0.000273
 1685.0   -0.000299   0.000276
 1686.0   -0.000303   0.000280
 1687.0   -0.000308   0.000283
 1688.0   -0.000312   0.000286
 1689.0   -0.000316   0.000290
 1690.0   -0.000321   0.000293
 1691.0   -0.000325   0.000296
 1692.0   -0.000330   0.000300
 1693.0   -0.000334   0.000303
 1694.0   -0.000339   0.000306
 1695.0   -0.000344   0.000310
 1696.0   -0.000348   0.000313
 1697.0   -0.000353   0.000317
 1698.0   -0.000358   0.000320
 1699.0   -0.000363   0.000324
 1700.0   -0.000367   0.000327
 1701.0   -0.000372   0.000331
 1702.0   -0.000377   0.000334
 1703.0   -0.000382   0.000338
 1704.0   -0.000387   0.000342
 1705.0   -0.000392   0.000345
 1706.0   -0.000397   0.000349
 1707.0   -0.000402   0.000352
 1708.0   -0.000407   0.000355
 1709.0   -0.000412   0.000359
 1710.0   -0.000416   0.000362
 1711.0   -0.000422   0.000366
 1712.0   -0.000428   0.000370
 1713.0   -0.000434   0.000374
 1714.0   -0.000439   0.000378
 1715.0   -0.000445   0.000382
 1716.0   -0.000451   0.000386
 1717.0   -0.000456   0.000390
 1718.0   -0.000462   0.000394
 1719.0   -0.000467   0.000398
 1720.0   -0.000473   0.000401
 1721.0   -0.000479   0.000405
 1722.0   -0.000485   0.000409
 1723.0   -0.000491   0.000413
 1724.0   -0.000496   0.000417
 1725.0   -0.000502   0.000421
 1726.0   -0.000508   0.000425
 1727.0   -0.000514   0.000429
 1728.0   -0.000520   0.000433
 1729.0   -0.000526   0.000437
 1730.0   -0.000532   0.000441
 1731.0   -0.000539   0.000445
 1732.0   -0.000545   0.000449
 1733.0   -0.000551   0.000453
 1734.0   -0.000558   0.000457
 1735.0   -0.000564   0.000461
 1736.0   -0.000570   0.000465
 1737.0   -0.000577   0.000469
 1738.0   -0.000583   0.000473
 1739.0   -0.000590   0.000477
 1740.0   -0.000596   0.000481
 1741.0   -0.000603   0.000485
 1742.0   -0.000610   0.000489
 1743.0   -0.000617   0.000493
 1744.0   -0.000623   0.000497
 1745.0   -0.000630   0.000502
 1746.0   -0.000637   0.000506
 1747.0   -0.000644   0.000510
 1748.0   -0.000651   0.000514
 1749.0   -0.000658   0.000518
 1750.0   -0.000665   0.000522
 1751.0   -0.000672   0.000527
 1752.0   -0.000679   0.000531
 1753.0   -0.000686   0.000535
 1754.0   -0.000694   0.000539
 1755.0   -0.000701   0.000544
 1756.0   -0.000708   0.000548
 1757.0   -0.000716   0.000552
 1758.0   -0.000723   0.000556
 1759.0   -0.000731   0.000561
 1760.0   -0.000738   0.000565
 1761.0   -0.000746   0.000569
 1762.0   -0.000753   0.000573
 1763.0   -0.000761   0.000578
 1764.0   -0.000769   0.000582
 1765.0   -0.000776   0.000586
 1766.0   -0.000784   0.000591
 1767.0   -0.000792   0.000595
 1768.0   -0.000800   0.000599
 1769.0   -0.000808   0.000604
 1770.0   -0.000816   0.000608
 1771.0   -0.000824   0.000612
 1772.0   -0.000832   0.000617
 1773.0   -0.000840   0.000621
 1774.0   -0.000849   0.000625
 1775.0   -0.000857   0.000630
 1776.0   -0.000865   0.000634
 1777.0   -0.000874   0.000639
 1778.0   -0.000882   0.000643
 1779.0   -0.000890   0.000647
 1780.0   -0.000899   0.000652
 1781.0   -0.000907   0.000656
 1782.0   -0.000916   0.000661
 1783.0   -0.000925   0.000665
 1784.0   -0.000933   0.000669
 1785.0   -0.000942   0.000674
 1786.0   -0.000951   0.000678
 1787.0   -0.000960   0.000683
 1788.0   -0.000968   0.000687
 1789.0   -0.000977   0.000691
 1790.0   -0.000986   0.000696
 1791.0   -0.000995   0.000700
 1792.0   -0.001004   0.000705
 1793.0   -0.001014   0.000709
 1794.0   -0.001023   0.000714
 1795.0   -0.001032   0.000718
 1796.0   -0.001041   0.000722
 1797.0   -0.001050   0.000727
 1798.0   -0.001060   0.000731
 1799.0   -0.001069   0.000736
 1800.0   -0.001079   0.000740
 1801.0   -0.001088   0.000745
 1802.0   -0.001098   0.000749
 1803.0   -0.001107   0.000753
 1804.0   -0.001117   0.000758
 1805.0   -0.001126   0.000762
 1806.0   -0.001136   0.000767
 1807.0   -0.001146   0.000771
 1808.0   -0.001156   0.000775
 1809.0   -0.001166   0.000780
 1810.0   -0.001176   0.000784
 1811.0   -0.001186   0.000789
 1812.0   -0.001196   0.000793
 1813.0   -0.001206   0.000798
 1814.0   -0.001216   0.000802
 1815.0   -0.001226   0.000806
 1816.0   -0.001236   0.000811
 1817.0   -0.001246   0.000815
 1818.0   -0.001257   0.000820
 1819.0   -0.001267   0.000824
 1820.0   -0.001277   0.000828
 1821.0   -0.001288   0.000833
 1822.0   -0.001298   0.000837
 1823.0   -0.001309   0.000841
 1824.0   -0.001319   0.000846
 1825.0   -0.001330   0.000850
 1826.0   -0.001341   0.000855
 1827.0   -0.001351   0.000859
 1828.0   -0.001362   0.000863
 1829.0   -0.001373   0.000868
 1830.0   -0.001384   0.000872
 1831.0   -0.001395   0.000876
 1832.0   -0.001406   0.000881
 1833.0   -0.001417   0.000885
 1834.0   -0.001428   0.000889
 1835.0   -0.001439   0.000893
 1836.0   -0.001450   0.000898
 1837.0   -0.001461   0.000902
 1838.0   -0.001472   0.000906
 1839.0   -0.001483   0.000911
 1840.0   -0.001495   0.000915
 1841.0   -0.001506   0.000919
 1842.0   -0.001518   0.000923
 1843.0   -0.001529   0.000928
 1844.0   -0.001541   0.000932
 1845.0   -0.001552   0.000936
 1846.0   -0.001564   0.000940
 1847.0   -0.001575   0.000945
 1848.0   -0.001587   0.000949
 1849.0   -0.001599   0.000953
 1850.0   -0.001610   0.000957
 1851.0   -0.001622   0.000961
 1852.0   -0.001634   0.000965
 1853.0   -0.001646   0.000970
 1854.0   -0.001658   0.000974
 1855.0   -0.001670   0.000978
 1856.0   -0.001682   0.000982
 1857.0   -0.001694   0.000986
 1858.0   -0.001706   0.000990
 1859.0   -0.001718   0.000994
 1860.0   -0.001730   0.000998
 1861.0   -0.001743   0.001002
 1862.0   -0.001755   0.001006
 1863.0   -0.001767   0.001010
 1864.0   -0.001780   0.001014
 1865.0   -0.001792   0.001018
 1866.0   -0.001804   0.001022
 1867.0   -0.001817   0.001026
 1868.0   -0.001829   0.001030
 1869.0   -0.001842   0.001034
 1870.0   -0.001855   0.001038
 1871.0   -0.001867   0.001042
 1872.0   -0.001880   0.001046
 1873.0   -0.001893   0.001050
 1874.0   -0.001906   0.001054
 1875.0   -0.001918   0.001058
 1876.0   -0.001931   0.001062
 1877.0   -0.001944   0.001065
 1878.0   -0.001957   0.001069
 1879.0   -0.001970   0.001073
 1880.0   -0.001983   0.001077
 1881.0   -0.001996   0.001081
 1882.0   -0.002009   0.001084
 1883.0   -0.002022   0.001088
 1884.0   -0.002036   0.001092
 1885.0   -0.002049   0.001096
 1886.0   -0.002062   0.001099
 1887.0   -0.002075   0.001103
 1888.0   -0.002089   0.001107
 1889.0   -0.002102   0.001111
 1890.0   -0.002115   0.001114
 1891.0   -0.002129   0.001118
 1892.0   -0.002143   0.001121
 1893.0   -0.002156   0.001125
 1894.0   -0.002170   0.001129
 1895.0   -0.002183   0.001132
 1896.0   -0.002197   0.001136
 1897.0   -0.002211   0.001139
 1898.0   -0.002224   0.001143
 1899.0   -0.002238   0.001146
 1900.0   -0.002252   0.001150
 1901.0   -0.002266   0.001153
 1902.0   -0.002280   0.001157
 1903.0   -0.002294   0.001160
 1904.0   -0.002308   0.001163
 1905.0   -0.002321   0.001167
 1906.0   -0.002336   0.001170
 1907.0   -0.002350   0.001174
 1908.0   -0.002364   0.001177
 1909.0   -0.002378   0.001180
 1910.0   -0.002392   0.001184
 1911.0   -0.002406   0.001187
 1912.0   -0.002421   0.001190
 1913.0   -0.002435   0.001193
 1914.0   -0.002449   0.001197
 1915.0   -0.002463   0.001200
 1916.0   -0.002478   0.001203
 1917.0   -0.002492   0.001206
 1918.0   -0.002507   0.001209
 1919.0   -0.002521   0.001212
 1920.0   -0.002536   0.001215
 1921.0   -0.002550   0.001219
 1922.0   -0.002565   0.001222
 1923.0   -0.002580   0.001225
 1924.0   -0.002594   0.001228
 1925.0   -0.002609   0.001231
 1926.0   -0.002624   0.001234
 1927.0   -0.002638   0.001236
 1928.0   -0.002653   0.001239
 1929.0   -0.002668   0.001242
 1930.0   -0.002683   0.001245
 1931.0   -0.002698   0.001248
 1932.0   -0.002713   0.001251
 1933.0   -0.002728   0.001254
 1934.0   -0.002743   0.001256
 1935.0   -0.002758   0.001259
 1936.0   -0.002773   0.001262
 1937.0   -0.002788   0.001265
 1938.0   -0.002803   0.001267
 1939.0   -0.002818   0.001270
 1940.0   -0.002833   0.001273
 1941.0   -0.002848   0.001275
 1942.0   -0.002864   0.001278
 1943.0   -0.002879   0.001281
 1944.0   -0.002894   0.001283
 1945.0   -0.002909   0.001286
 1946.0   -0.002925   0.001288
 1947.0   -0.002940   0.001291
 1948.0   -0.002956   0.001293
 1949.0   -0.002971   0.001296
 1950.0   -0.002987   0.001298
 1951.0   -0.003002   0.001301
 1952.0   -0.003018   0.001303
 1953.0   -0.003033   0.001306
 1954.0   -0.003049   0.001308
 1955.0   -0.003064   0.001310
 1956.0   -0.003080   0.001313
 1957.0   -0.003096   0.001315
 1958.0   -0.003111   0.001317
 1959.0   -0.003127   0.001319
 1960.0   -0.003143   0.001322
 1961.0   -0.003159   0.001324
 1962.0   -0.003175   0.001326
 1963.0   -0.003190   0.001328
 1964.0   -0.003206   0.001330
 1965.0   -0.003222   0.001332
 1966.0   -0.003238   0.001334
 1967.0   -0.003254   0.001336
 1968.0   -0.003270   0.001338
 1969.0   -0.003286   0.001340
 1970.0   -0.003302   0.001342
 1971.0   -0.003318   0.001344
