   W         E2+(pi0_p)
 (MeV)      Re      Im
 1736.0   -0.023   0.000
 1737.0   -0.023   0.000
 1738.0   -0.023   0.000
 1739.0   -0.023   0.000
 1740.0   -0.023   0.000
 1741.0   -0.023   0.000
 1742.0   -0.023   0.000
 1743.0   -0.023   0.000
 1744.0   -0.023   0.000
 1745.0   -0.023   0.000
 1746.0   -0.023   0.000
 1747.0   -0.023   0.000
 1748.0   -0.023   0.000
 1749.0   -0.023   0.000
 1750.0   -0.023   0.000
 1751.0   -0.023   0.000
 1752.0   -0.023   0.000
 1753.0   -0.023   0.000
 1754.0   -0.023   0.000
 1755.0   -0.023   0.000
 1756.0   -0.023   0.000
 1757.0   -0.023   0.000
 1758.0   -0.023   0.000
 1759.0   -0.023   0.000
 1760.0   -0.023   0.000
 1761.0   -0.023   0.000
 1762.0   -0.023   0.000
 1763.0   -0.023   0.000
 1764.0   -0.023   0.000
 1765.0   -0.023   0.000
 1766.0   -0.023   0.000
 1767.0   -0.023   0.000
 1768.0   -0.023   0.000
 1769.0   -0.023   0.000
 1770.0   -0.023   0.000
 1771.0   -0.023   0.000
 1772.0   -0.023   0.000
 1773.0   -0.023   0.000
 1774.0   -0.023   0.000
 1775.0   -0.023   0.000
 1776.0   -0.023   0.000
 1777.0   -0.023   0.000
 1778.0   -0.023   0.000
 1779.0   -0.023   0.000
 1780.0   -0.023   0.000
 1781.0   -0.023   0.000
 1782.0   -0.023   0.000
 1783.0   -0.023   0.000
 1784.0   -0.023   0.000
 1785.0   -0.023   0.000
 1786.0   -0.023   0.000
 1787.0   -0.023   0.000
 1788.0   -0.023   0.000
 1789.0   -0.023   0.000
 1790.0   -0.023   0.000
 1791.0   -0.023   0.000
 1792.0   -0.023   0.000
 1793.0   -0.023   0.000
 1794.0   -0.023   0.000
 1795.0   -0.023   0.000
 1796.0   -0.023   0.000
 1797.0   -0.023   0.000
 1798.0   -0.023   0.000
 1799.0   -0.023   0.000
 1800.0   -0.023   0.000
 1801.0   -0.023   0.000
 1802.0   -0.023   0.000
 1803.0   -0.023   0.000
 1804.0   -0.023   0.000
 1805.0   -0.023   0.000
 1806.0   -0.022   0.000
 1807.0   -0.022   0.000
 1808.0   -0.022   0.000
 1809.0   -0.022   0.000
 1810.0   -0.022   0.000
 1811.0   -0.022   0.000
 1812.0   -0.022   0.000
 1813.0   -0.022   0.000
 1814.0   -0.022   0.000
 1815.0   -0.022   0.000
 1816.0   -0.022   0.000
 1817.0   -0.022   0.000
 1818.0   -0.022   0.000
 1819.0   -0.022   0.000
 1820.0   -0.022   0.000
 1821.0   -0.022   0.000
 1822.0   -0.022   0.000
 1823.0   -0.022   0.000
 1824.0   -0.022   0.000
 1825.0   -0.022   0.000
 1826.0   -0.022   0.000
 1827.0   -0.022   0.000
 1828.0   -0.022   0.000
 1829.0   -0.022   0.000
 1830.0   -0.022   0.000
 1831.0   -0.022   0.000
 1832.0   -0.022   0.000
 1833.0   -0.022   0.000
 1834.0   -0.022   0.000
 1835.0   -0.022   0.000
 1836.0   -0.022   0.000
 1837.0   -0.022   0.000
 1838.0   -0.022   0.000
 1839.0   -0.022   0.000
 1840.0   -0.022   0.000
 1841.0   -0.022   0.000
 1842.0   -0.022   0.000
 1843.0   -0.022   0.000
 1844.0   -0.022   0.000
 1845.0   -0.022   0.000
 1846.0   -0.022   0.000
 1847.0   -0.022   0.000
 1848.0   -0.021   0.000
 1849.0   -0.021   0.000
 1850.0   -0.021   0.000
 1851.0   -0.021   0.000
 1852.0   -0.021   0.000
