   W         E3-(pi0_p)
 1316.0    0.144   0.013
 1317.0    0.145   0.013
 1318.0    0.146   0.014
 1319.0    0.147   0.014
 1320.0    0.148   0.014
 1321.0    0.149   0.014
 1322.0    0.150   0.015
 1323.0    0.151   0.015
 1324.0    0.152   0.015
 1325.0    0.153   0.015
 1326.0    0.154   0.016
 1327.0    0.155   0.016
 1328.0    0.157   0.016
 1329.0    0.158   0.016
 1330.0    0.159   0.017
 1331.0    0.160   0.017
 1332.0    0.161   0.017
 1333.0    0.162   0.017
 1334.0    0.163   0.018
 1335.0    0.164   0.018
 1336.0    0.165   0.018
 1337.0    0.166   0.018
 1338.0    0.167   0.019
 1339.0    0.169   0.019
 1340.0    0.170   0.019
 1341.0    0.171   0.020
 1342.0    0.172   0.020
 1343.0    0.173   0.020
 1344.0    0.174   0.020
 1345.0    0.176   0.021
 1346.0    0.177   0.021
 1347.0    0.178   0.021
 1348.0    0.179   0.022
 1349.0    0.180   0.022
 1350.0    0.182   0.022
 1351.0    0.183   0.023
 1352.0    0.184   0.023
 1353.0    0.185   0.023
 1354.0    0.187   0.024
 1355.0    0.188   0.024
 1356.0    0.189   0.024
 1357.0    0.190   0.025
 1358.0    0.192   0.025
 1359.0    0.193   0.025
 1360.0    0.194   0.026
 1361.0    0.195   0.026
 1362.0    0.197   0.027
 1363.0    0.198   0.027
 1364.0    0.199   0.027
 1365.0    0.201   0.028
 1366.0    0.202   0.028
 1367.0    0.203   0.028
 1368.0    0.204   0.029
 1369.0    0.206   0.029
 1370.0    0.207   0.030
 1371.0    0.209   0.030
 1372.0    0.210   0.031
 1373.0    0.211   0.031
 1374.0    0.213   0.031
 1375.0    0.214   0.032
 1376.0    0.216   0.032
 1377.0    0.217   0.033
 1378.0    0.218   0.033
 1379.0    0.220   0.034
 1380.0    0.221   0.034
 1381.0    0.223   0.035
 1382.0    0.224   0.035
 1383.0    0.226   0.036
 1384.0    0.227   0.036
 1385.0    0.229   0.036
 1386.0    0.230   0.037
 1387.0    0.231   0.037
 1388.0    0.233   0.038
 1389.0    0.234   0.038
 1390.0    0.236   0.039
 1391.0    0.237   0.040
 1392.0    0.239   0.040
 1393.0    0.241   0.041
 1394.0    0.242   0.041
 1395.0    0.244   0.042
 1396.0    0.245   0.042
 1397.0    0.247   0.043
 1398.0    0.248   0.043
 1399.0    0.250   0.044
 1400.0    0.252   0.045
 1401.0    0.253   0.045
 1402.0    0.255   0.046
 1403.0    0.257   0.046
 1404.0    0.258   0.047
 1405.0    0.260   0.048
 1406.0    0.262   0.048
 1407.0    0.263   0.049
 1408.0    0.265   0.049
 1409.0    0.267   0.050
 1410.0    0.268   0.051
 1411.0    0.270   0.051
 1412.0    0.272   0.052
 1413.0    0.274   0.053
 1414.0    0.275   0.054
 1415.0    0.277   0.054
 1416.0    0.279   0.055
 1417.0    0.281   0.056
 1418.0    0.282   0.056
 1419.0    0.284   0.057
 1420.0    0.286   0.058
 1421.0    0.288   0.059
 1422.0    0.290   0.059
 1423.0    0.292   0.060
 1424.0    0.294   0.061
 1425.0    0.296   0.062
 1426.0    0.297   0.063
 1427.0    0.299   0.063
 1428.0    0.301   0.064
 1429.0    0.303   0.065
 1430.0    0.305   0.066
 1431.0    0.307   0.067
 1432.0    0.309   0.068
 1433.0    0.311   0.069
 1434.0    0.313   0.070
 1435.0    0.315   0.070
 1436.0    0.317   0.071
 1437.0    0.319   0.072
 1438.0    0.321   0.073
 1439.0    0.323   0.074
 1440.0    0.325   0.075
 1441.0    0.327   0.076
 1442.0    0.330   0.077
 1443.0    0.332   0.078
 1444.0    0.334   0.079
 1445.0    0.336   0.080
 1446.0    0.338   0.081
 1447.0    0.340   0.082
 1448.0    0.343   0.083
 1449.0    0.345   0.084
 1450.0    0.347   0.086
 1451.0    0.349   0.087
 1452.0    0.352   0.088
 1453.0    0.354   0.089
 1454.0    0.356   0.090
 1455.0    0.358   0.091
 1456.0    0.361   0.092
 1457.0    0.363   0.094
 1458.0    0.365   0.095
 1459.0    0.368   0.096
 1460.0    0.370   0.097
 1461.0    0.373   0.099
 1462.0    0.375   0.100
 1463.0    0.377   0.101
 1464.0    0.380   0.103
 1465.0    0.382   0.104
 1466.0    0.385   0.105
 1467.0    0.387   0.107
 1468.0    0.390   0.108
 1469.0    0.392   0.110
 1470.0    0.395   0.111
 1471.0    0.398   0.113
 1472.0    0.400   0.114
 1473.0    0.403   0.116
 1474.0    0.406   0.117
 1475.0    0.408   0.119
 1476.0    0.411   0.120
 1477.0    0.414   0.122
 1478.0    0.416   0.124
 1479.0    0.419   0.125
 1480.0    0.422   0.127
 1481.0    0.425   0.129
 1482.0    0.427   0.130
 1483.0    0.430   0.132
 1484.0    0.433   0.134
 1485.0    0.436   0.136
 1486.0    0.439   0.137
 1487.0    0.442   0.139
 1488.0    0.445   0.141
 1489.0    0.448   0.143
 1490.0    0.451   0.145
 1491.0    0.454   0.147
 1492.0    0.457   0.149
 1493.0    0.460   0.151
 1494.0    0.463   0.153
 1495.0    0.466   0.155
 1496.0    0.469   0.157
 1497.0    0.472   0.159
 1498.0    0.475   0.162
 1499.0    0.478   0.164
 1500.0    0.482   0.166
 1501.0    0.485   0.168
 1502.0    0.488   0.171
 1503.0    0.491   0.173
 1504.0    0.495   0.176
 1505.0    0.498   0.178
 1506.0    0.501   0.181
 1507.0    0.505   0.183
 1508.0    0.508   0.186
 1509.0    0.512   0.188
 1510.0    0.515   0.191
 1511.0    0.518   0.194
 1512.0    0.522   0.197
 1513.0    0.525   0.199
 1514.0    0.529   0.202
 1515.0    0.533   0.205
 1516.0    0.536   0.208
 1517.0    0.540   0.211
 1518.0    0.543   0.214
 1519.0    0.547   0.217
 1520.0    0.551   0.220
 1521.0    0.554   0.224
 1522.0    0.558   0.227
 1523.0    0.562   0.230
 1524.0    0.566   0.234
 1525.0    0.570   0.237
 1526.0    0.573   0.241
 1527.0    0.577   0.244
 1528.0    0.581   0.248
 1529.0    0.585   0.252
 1530.0    0.589   0.255
 1531.0    0.593   0.259
 1532.0    0.597   0.263
 1533.0    0.601   0.267
 1534.0    0.605   0.271
 1535.0    0.609   0.275
 1536.0    0.613   0.279
 1537.0    0.617   0.284
 1538.0    0.622   0.288
 1539.0    0.626   0.292
 1540.0    0.630   0.297
 1541.0    0.634   0.301
 1542.0    0.638   0.306
 1543.0    0.643   0.311
 1544.0    0.647   0.316
 1545.0    0.651   0.321
 1546.0    0.656   0.326
 1547.0    0.660   0.331
 1548.0    0.664   0.336
 1549.0    0.669   0.341
 1550.0    0.673   0.347
 1551.0    0.678   0.352
 1552.0    0.682   0.358
 1553.0    0.686   0.364
 1554.0    0.691   0.370
 1555.0    0.695   0.376
 1556.0    0.700   0.382
 1557.0    0.704   0.388
 1558.0    0.709   0.394
 1559.0    0.714   0.401
 1560.0    0.718   0.407
 1561.0    0.723   0.414
 1562.0    0.727   0.421
 1563.0    0.732   0.428
 1564.0    0.736   0.435
 1565.0    0.741   0.442
 1566.0    0.746   0.450
 1567.0    0.750   0.457
 1568.0    0.755   0.465
 1569.0    0.759   0.473
 1570.0    0.764   0.481
 1571.0    0.768   0.489
 1572.0    0.773   0.498
 1573.0    0.777   0.506
 1574.0    0.782   0.515
 1575.0    0.786   0.524
 1576.0    0.790   0.533
 1577.0    0.795   0.542
 1578.0    0.799   0.552
 1579.0    0.803   0.561
 1580.0    0.808   0.571
 1581.0    0.812   0.581
 1582.0    0.816   0.591
 1583.0    0.820   0.602
 1584.0    0.824   0.612
 1585.0    0.828   0.623
 1586.0    0.832   0.634
 1587.0    0.836   0.646
 1588.0    0.839   0.657
 1589.0    0.843   0.669
 1590.0    0.847   0.681
 1591.0    0.850   0.693
 1592.0    0.853   0.706
 1593.0    0.856   0.719
 1594.0    0.859   0.732
 1595.0    0.862   0.745
 1596.0    0.865   0.758
 1597.0    0.868   0.772
 1598.0    0.870   0.786
 1599.0    0.872   0.800
 1600.0    0.874   0.815
 1601.0    0.876   0.830
 1602.0    0.878   0.845
 1603.0    0.879   0.860
 1604.0    0.880   0.876
 1605.0    0.881   0.892
 1606.0    0.882   0.908
 1607.0    0.882   0.924
 1608.0    0.882   0.941
 1609.0    0.882   0.958
 1610.0    0.881   0.975
 1611.0    0.880   0.992
 1612.0    0.879   1.010
 1613.0    0.878   1.028
 1614.0    0.876   1.046
 1615.0    0.873   1.065
 1616.0    0.870   1.084
 1617.0    0.867   1.103
 1618.0    0.863   1.122
 1619.0    0.859   1.141
 1620.0    0.854   1.161
 1621.0    0.849   1.181
 1622.0    0.843   1.201
 1623.0    0.837   1.221
 1624.0    0.830   1.241
 1625.0    0.823   1.262
 1626.0    0.815   1.282
 1627.0    0.806   1.303
 1628.0    0.797   1.324
 1629.0    0.787   1.344
 1630.0    0.776   1.365
 1631.0    0.765   1.386
 1632.0    0.753   1.407
 1633.0    0.740   1.428
 1634.0    0.727   1.448
 1635.0    0.713   1.469
 1636.0    0.698   1.489
 1637.0    0.682   1.509
 1638.0    0.666   1.529
 1639.0    0.648   1.549
 1640.0    0.630   1.568
 1641.0    0.612   1.587
 1642.0    0.592   1.606
 1643.0    0.572   1.625
 1644.0    0.551   1.643
 1645.0    0.529   1.660
 1646.0    0.507   1.677
 1647.0    0.484   1.693
 1648.0    0.460   1.709
 1649.0    0.435   1.724
 1650.0    0.410   1.738
 1651.0    0.384   1.752
 1652.0    0.358   1.765
 1653.0    0.331   1.777
 1654.0    0.303   1.788
 1655.0    0.275   1.799
 1656.0    0.247   1.808
 1657.0    0.218   1.817
 1658.0    0.189   1.824
 1659.0    0.159   1.831
 1660.0    0.130   1.837
 1661.0    0.100   1.841
 1662.0    0.069   1.845
 1663.0    0.039   1.847
 1664.0    0.009   1.849
 1665.0   -0.021   1.849
 1666.0   -0.052   1.849
 1667.0   -0.082   1.847
 1668.0   -0.112   1.845
 1669.0   -0.142   1.841
 1670.0   -0.172   1.837
 1671.0   -0.201   1.831
 1672.0   -0.230   1.825
 1673.0   -0.259   1.817
 1674.0   -0.287   1.809
 1675.0   -0.314   1.800
 1676.0   -0.342   1.790
 1677.0   -0.368   1.779
 1678.0   -0.394   1.767
 1679.0   -0.420   1.755
 1680.0   -0.445   1.742
 1681.0   -0.469   1.728
 1682.0   -0.492   1.714
 1683.0   -0.515   1.699
 1684.0   -0.537   1.683
 1685.0   -0.559   1.667
 1686.0   -0.579   1.651
 1687.0   -0.599   1.634
 1688.0   -0.618   1.617
 1689.0   -0.636   1.599
 1690.0   -0.654   1.581
 1691.0   -0.671   1.563
 1692.0   -0.687   1.545
 1693.0   -0.702   1.526
 1694.0   -0.717   1.508
 1695.0   -0.731   1.489
 1696.0   -0.744   1.470
 1697.0   -0.756   1.451
 1698.0   -0.768   1.432
 1699.0   -0.779   1.413
 1700.0   -0.789   1.395
 1701.0   -0.799   1.376
 1702.0   -0.808   1.357
 1703.0   -0.817   1.338
 1704.0   -0.825   1.320
 1705.0   -0.832   1.302
 1706.0   -0.839   1.283
 1707.0   -0.845   1.265
 1708.0   -0.851   1.248
 1709.0   -0.856   1.230
 1710.0   -0.861   1.212
 1711.0   -0.865   1.195
 1712.0   -0.869   1.178
 1713.0   -0.873   1.161
 1714.0   -0.876   1.145
 1715.0   -0.878   1.129
 1716.0   -0.881   1.113
 1717.0   -0.883   1.097
 1718.0   -0.884   1.081
 1719.0   -0.886   1.066
 1720.0   -0.887   1.051
 1721.0   -0.888   1.036
 1722.0   -0.888   1.022
 1723.0   -0.888   1.008
 1724.0   -0.888   0.994
 1725.0   -0.888   0.980
 1726.0   -0.888   0.967
 1727.0   -0.887   0.953
 1728.0   -0.886   0.940
 1729.0   -0.885   0.928
 1730.0   -0.884   0.915
 1731.0   -0.883   0.903
 1732.0   -0.881   0.892
 1733.0   -0.879   0.880
 1734.0   -0.878   0.869
 1735.0   -0.876   0.858
 1736.0   -0.874   0.847
 1737.0   -0.872   0.836
 1738.0   -0.870   0.826
 1739.0   -0.867   0.816
 1740.0   -0.865   0.806
 1741.0   -0.863   0.796
 1742.0   -0.860   0.786
 1743.0   -0.858   0.777
 1744.0   -0.855   0.768
 1745.0   -0.852   0.759
 1746.0   -0.850   0.750
 1747.0   -0.847   0.742
 1748.0   -0.844   0.733
 1749.0   -0.841   0.725
 1750.0   -0.839   0.717
 1751.0   -0.836   0.709
 1752.0   -0.833   0.701
 1753.0   -0.830   0.694
 1754.0   -0.827   0.687
 1755.0   -0.824   0.679
 1756.0   -0.822   0.672
 1757.0   -0.819   0.666
 1758.0   -0.816   0.659
 1759.0   -0.813   0.652
 1760.0   -0.810   0.646
 1761.0   -0.807   0.639
 1762.0   -0.805   0.633
 1763.0   -0.802   0.627
 1764.0   -0.799   0.621
 1765.0   -0.796   0.615
 1766.0   -0.794   0.609
 1767.0   -0.791   0.604
 1768.0   -0.788   0.598
 1769.0   -0.785   0.593
 1770.0   -0.783   0.587
 1771.0   -0.780   0.582
 1772.0   -0.777   0.577
 1773.0   -0.775   0.572
 1774.0   -0.772   0.567
 1775.0   -0.770   0.562
 1776.0   -0.767   0.557
 1777.0   -0.765   0.552
 1778.0   -0.762   0.548
 1779.0   -0.760   0.543
 1780.0   -0.757   0.538
 1781.0   -0.755   0.534
 1782.0   -0.752   0.529
 1783.0   -0.750   0.525
 1784.0   -0.748   0.521
 1785.0   -0.745   0.516
 1786.0   -0.743   0.512
 1787.0   -0.741   0.508
 1788.0   -0.738   0.504
 1789.0   -0.736   0.500
 1790.0   -0.734   0.496
 1791.0   -0.732   0.492
 1792.0   -0.729   0.488
 1793.0   -0.727   0.484
 1794.0   -0.725   0.480
 1795.0   -0.723   0.476
 1796.0   -0.720   0.472
 1797.0   -0.718   0.469
 1798.0   -0.716   0.465
 1799.0   -0.714   0.461
 1800.0   -0.712   0.458
 1801.0   -0.709   0.454
 1802.0   -0.707   0.450
 1803.0   -0.705   0.447
 1804.0   -0.703   0.443
 1805.0   -0.701   0.440
 1806.0   -0.699   0.437
 1807.0   -0.697   0.433
 1808.0   -0.695   0.430
 1809.0   -0.692   0.427
 1810.0   -0.690   0.423
 1811.0   -0.688   0.420
 1812.0   -0.686   0.417
 1813.0   -0.684   0.414
 1814.0   -0.682   0.411
 1815.0   -0.680   0.407
 1816.0   -0.678   0.404
 1817.0   -0.675   0.401
 1818.0   -0.673   0.398
 1819.0   -0.671   0.395
 1820.0   -0.669   0.392
 1821.0   -0.667   0.390
 1822.0   -0.665   0.387
 1823.0   -0.663   0.384
 1824.0   -0.661   0.381
 1825.0   -0.659   0.378
 1826.0   -0.656   0.376
 1827.0   -0.654   0.373
 1828.0   -0.652   0.370
 1829.0   -0.650   0.368
 1830.0   -0.648   0.365
 1831.0   -0.646   0.362
 1832.0   -0.644   0.360
 1833.0   -0.642   0.357
 1834.0   -0.640   0.355
 1835.0   -0.638   0.353
 1836.0   -0.636   0.350
 1837.0   -0.634   0.348
 1838.0   -0.632   0.345
 1839.0   -0.630   0.343
 1840.0   -0.628   0.341
 1841.0   -0.626   0.339
 1842.0   -0.624   0.336
 1843.0   -0.621   0.334
 1844.0   -0.619   0.332
 1845.0   -0.617   0.330
 1846.0   -0.615   0.328
 1847.0   -0.613   0.326
 1848.0   -0.611   0.324
 1849.0   -0.609   0.321
 1850.0   -0.607   0.319
 1851.0   -0.605   0.317
 1852.0   -0.604   0.316
 1853.0   -0.602   0.314
 1854.0   -0.600   0.312
 1855.0   -0.598   0.310
 1856.0   -0.596   0.308
 1857.0   -0.594   0.306
 1858.0   -0.592   0.304
 1859.0   -0.590   0.303
 1860.0   -0.588   0.301
 1861.0   -0.586   0.299
 1862.0   -0.585   0.297
 1863.0   -0.583   0.296
 1864.0   -0.581   0.294
 1865.0   -0.579   0.292
 1866.0   -0.577   0.291
 1867.0   -0.575   0.289
 1868.0   -0.573   0.288
 1869.0   -0.572   0.286
 1870.0   -0.570   0.284
 1871.0   -0.568   0.283
 1872.0   -0.566   0.281
 1873.0   -0.565   0.280
 1874.0   -0.563   0.278
 1875.0   -0.561   0.277
 1876.0   -0.559   0.275
 1877.0   -0.558   0.274
 1878.0   -0.556   0.273
 1879.0   -0.554   0.271
 1880.0   -0.553   0.270
 1881.0   -0.551   0.269
 1882.0   -0.549   0.267
 1883.0   -0.548   0.266
 1884.0   -0.546   0.265
 1885.0   -0.544   0.263
 1886.0   -0.543   0.262
 1887.0   -0.541   0.261
 1888.0   -0.539   0.259
 1889.0   -0.538   0.258
 1890.0   -0.536   0.257
 1891.0   -0.535   0.256
 1892.0   -0.533   0.255
 1893.0   -0.531   0.253
 1894.0   -0.530   0.252
 1895.0   -0.528   0.251
 1896.0   -0.527   0.250
 1897.0   -0.525   0.249
 1898.0   -0.524   0.248
 1899.0   -0.522   0.247
 1900.0   -0.521   0.245
 1901.0   -0.519   0.244
 1902.0   -0.518   0.243
 1903.0   -0.516   0.242
 1904.0   -0.515   0.241
 1905.0   -0.513   0.240
 1906.0   -0.512   0.239
 1907.0   -0.510   0.238
 1908.0   -0.509   0.237
 1909.0   -0.507   0.236
 1910.0   -0.506   0.235
 1911.0   -0.505   0.234
 1912.0   -0.503   0.233
 1913.0   -0.502   0.232
 1914.0   -0.500   0.231
 1915.0   -0.499   0.230
 1916.0   -0.497   0.229
 1917.0   -0.496   0.228
 1918.0   -0.495   0.227
 1919.0   -0.493   0.227
 1920.0   -0.492   0.226
 1921.0   -0.491   0.225
 1922.0   -0.489   0.224
 1923.0   -0.488   0.223
 1924.0   -0.487   0.222
 1925.0   -0.485   0.221
 1926.0   -0.484   0.220
 1927.0   -0.483   0.220
 1928.0   -0.481   0.219
 1929.0   -0.480   0.218
 1930.0   -0.479   0.217
 1931.0   -0.477   0.216
 1932.0   -0.476   0.216
 1933.0   -0.475   0.215
 1934.0   -0.474   0.214
 1935.0   -0.472   0.213
 1936.0   -0.471   0.213
 1937.0   -0.470   0.212
 1938.0   -0.468   0.211
 1939.0   -0.467   0.210
 1940.0   -0.466   0.210
 1941.0   -0.465   0.209
 1942.0   -0.463   0.208
 1943.0   -0.462   0.207
 1944.0   -0.461   0.207
 1945.0   -0.460   0.206
 1946.0   -0.459   0.205
 1947.0   -0.457   0.205
 1948.0   -0.456   0.204
 1949.0   -0.455   0.203
 1950.0   -0.454   0.203
 1951.0   -0.453   0.202
 1952.0   -0.451   0.201
 1953.0   -0.450   0.201
 1954.0   -0.449   0.200
 1955.0   -0.448   0.199
 1956.0   -0.447   0.199
 1957.0   -0.446   0.198
 1958.0   -0.445   0.198
 1959.0   -0.443   0.197
 1960.0   -0.442   0.196
 1961.0   -0.441   0.196
 1962.0   -0.440   0.195
 1963.0   -0.439   0.195
 1964.0   -0.438   0.194
 1965.0   -0.437   0.193
 1966.0   -0.436   0.193
 1967.0   -0.434   0.192
 1968.0   -0.433   0.192
 1969.0   -0.432   0.191
 1970.0   -0.431   0.191
 1971.0   -0.430   0.190
