   W         E8+(pi+_n)
 (MeV)      Re         Im
 1074.0   -0.000000   0.000000
 1075.0   -0.000000   0.000000
 1076.0   -0.000000   0.000000
 1077.0   -0.000000   0.000000
 1078.0   -0.000000   0.000000
 1079.0   -0.000000   0.000000
 1080.0    0.000000   0.000000
 1081.0    0.000000  -0.000000
 1082.0    0.000000  -0.000000
 1083.0    0.000000  -0.000000
 1084.0    0.000000  -0.000000
 1085.0    0.000000  -0.000000
 1086.0    0.000000  -0.000000
 1087.0    0.000001  -0.000000
 1088.0    0.000001  -0.000000
 1089.0    0.000001  -0.000000
 1090.0    0.000001  -0.000000
 1091.0    0.000002  -0.000000
 1092.0    0.000003  -0.000000
 1093.0    0.000003  -0.000000
 1094.0    0.000004  -0.000000
 1095.0    0.000005  -0.000000
 1096.0    0.000006  -0.000000
 1097.0    0.000008  -0.000001
 1098.0    0.000010  -0.000001
 1099.0    0.000011  -0.000001
 1100.0    0.000013  -0.000001
 1101.0    0.000016  -0.000001
 1102.0    0.000018  -0.000001
 1103.0    0.000021  -0.000001
 1104.0    0.000024  -0.000002
 1105.0    0.000027  -0.000002
 1106.0    0.000032  -0.000002
 1107.0    0.000036  -0.000002
 1108.0    0.000041  -0.000003
 1109.0    0.000045  -0.000003
 1110.0    0.000050  -0.000003
 1111.0    0.000056  -0.000004
 1112.0    0.000062  -0.000004
 1113.0    0.000069  -0.000004
 1114.0    0.000075  -0.000005
 1115.0    0.000082  -0.000005
 1116.0    0.000090  -0.000006
 1117.0    0.000099  -0.000006
 1118.0    0.000108  -0.000007
 1119.0    0.000116  -0.000007
 1120.0    0.000125  -0.000008
 1121.0    0.000136  -0.000009
 1122.0    0.000147  -0.000009
 1123.0    0.000158  -0.000010
 1124.0    0.000169  -0.000011
 1125.0    0.000180  -0.000011
 1126.0    0.000194  -0.000012
 1127.0    0.000207  -0.000013
 1128.0    0.000221  -0.000014
 1129.0    0.000235  -0.000015
 1130.0    0.000248  -0.000016
 1131.0    0.000264  -0.000017
