   W         M8-(pi+_n)
 1132.0    0.000052  -0.000003
 1133.0    0.000055  -0.000004
 1134.0    0.000059  -0.000004
 1135.0    0.000062  -0.000004
 1136.0    0.000066  -0.000004
 1137.0    0.000070  -0.000004
 1138.0    0.000074  -0.000005
 1139.0    0.000077  -0.000005
 1140.0    0.000081  -0.000005
 1141.0    0.000086  -0.000005
 1142.0    0.000090  -0.000006
 1143.0    0.000095  -0.000006
 1144.0    0.000100  -0.000006
 1145.0    0.000104  -0.000007
 1146.0    0.000109  -0.000007
 1147.0    0.000115  -0.000007
 1148.0    0.000120  -0.000008
 1149.0    0.000125  -0.000008
 1150.0    0.000130  -0.000008
 1151.0    0.000136  -0.000009
 1152.0    0.000142  -0.000009
 1153.0    0.000148  -0.000009
 1154.0    0.000154  -0.000010
 1155.0    0.000160  -0.000010
 1156.0    0.000167  -0.000011
 1157.0    0.000173  -0.000011
 1158.0    0.000180  -0.000011
 1159.0    0.000187  -0.000012
 1160.0    0.000193  -0.000012
 1161.0    0.000201  -0.000013
 1162.0    0.000208  -0.000013
 1163.0    0.000216  -0.000014
 1164.0    0.000223  -0.000014
 1165.0    0.000230  -0.000015
 1166.0    0.000239  -0.000015
 1167.0    0.000247  -0.000016
 1168.0    0.000255  -0.000016
 1169.0    0.000263  -0.000017
 1170.0    0.000271  -0.000017
 1171.0    0.000280  -0.000018
 1172.0    0.000289  -0.000018
 1173.0    0.000298  -0.000019
 1174.0    0.000306  -0.000020
 1175.0    0.000315  -0.000020
 1176.0    0.000325  -0.000021
 1177.0    0.000334  -0.000021
 1178.0    0.000344  -0.000022
 1179.0    0.000353  -0.000023
 1180.0    0.000363  -0.000023
 1181.0    0.000373  -0.000024
 1182.0    0.000383  -0.000024
 1183.0    0.000393  -0.000025
 1184.0    0.000404  -0.000026
 1185.0    0.000414  -0.000026
 1186.0    0.000425  -0.000027
 1187.0    0.000436  -0.000028
 1188.0    0.000446  -0.000028
 1189.0    0.000457  -0.000029
 1190.0    0.000468  -0.000030
 1191.0    0.000480  -0.000031
 1192.0    0.000491  -0.000031
 1193.0    0.000503  -0.000032
 1194.0    0.000514  -0.000033
 1195.0    0.000526  -0.000034
 1196.0    0.000538  -0.000034
 1197.0    0.000550  -0.000035
 1198.0    0.000562  -0.000036
 1199.0    0.000575  -0.000037
 1200.0    0.000587  -0.000037
 1201.0    0.000599  -0.000038
 1202.0    0.000612  -0.000039
 1203.0    0.000625  -0.000040
 1204.0    0.000638  -0.000041
 1205.0    0.000651  -0.000041
 1206.0    0.000664  -0.000042
 1207.0    0.000677  -0.000043
 1208.0    0.000691  -0.000044
 1209.0    0.000704  -0.000045
 1210.0    0.000717  -0.000046
 1211.0    0.000731  -0.000047
 1212.0    0.000745  -0.000047
 1213.0    0.000759  -0.000048
 1214.0    0.000773  -0.000049
 1215.0    0.000787  -0.000050
 1216.0    0.000801  -0.000051
 1217.0    0.000815  -0.000052
 1218.0    0.000830  -0.000053
 1219.0    0.000844  -0.000054
 1220.0    0.000859  -0.000055
 1221.0    0.000874  -0.000056
 1222.0    0.000889  -0.000057
 1223.0    0.000903  -0.000058
 1224.0    0.000918  -0.000059
 1225.0    0.000933  -0.000059
 1226.0    0.000949  -0.000060
 1227.0    0.000964  -0.000061
 1228.0    0.000979  -0.000062
 1229.0    0.000995  -0.000063
 1230.0    0.001010  -0.000064
 1231.0    0.001026  -0.000065
 1232.0    0.001042  -0.000066
 1233.0    0.001058  -0.000067
 1234.0    0.001073  -0.000068
 1235.0    0.001089  -0.000069
 1236.0    0.001106  -0.000070
 1237.0    0.001122  -0.000071
 1238.0    0.001138  -0.000073
 1239.0    0.001154  -0.000074
 1240.0    0.001170  -0.000075
 1241.0    0.001187  -0.000076
 1242.0    0.001204  -0.000077
 1243.0    0.001220  -0.000078
 1244.0    0.001237  -0.000079
 1245.0    0.001254  -0.000080
 1246.0    0.001271  -0.000081
 1247.0    0.001288  -0.000082
 1248.0    0.001305  -0.000083
 1249.0    0.001322  -0.000084
 1250.0    0.001338  -0.000085
 1251.0    0.001356  -0.000086
 1252.0    0.001373  -0.000088
 1253.0    0.001390  -0.000089
 1254.0    0.001408  -0.000090
 1255.0    0.001425  -0.000091
 1256.0    0.001443  -0.000092
 1257.0    0.001460  -0.000093
 1258.0    0.001478  -0.000094
 1259.0    0.001495  -0.000095
 1260.0    0.001513  -0.000096
 1261.0    0.001531  -0.000098
 1262.0    0.001549  -0.000099
 1263.0    0.001567  -0.000100
 1264.0    0.001585  -0.000101
 1265.0    0.001602  -0.000102
 1266.0    0.001621  -0.000103
 1267.0    0.001639  -0.000104
 1268.0    0.001657  -0.000106
 1269.0    0.001675  -0.000107
 1270.0    0.001694  -0.000108
 1271.0    0.001712  -0.000109
 1272.0    0.001730  -0.000110
 1273.0    0.001749  -0.000111
 1274.0    0.001767  -0.000113
 1275.0    0.001785  -0.000114
 1276.0    0.001804  -0.000115
 1277.0    0.001822  -0.000116
 1278.0    0.001841  -0.000117
 1279.0    0.001859  -0.000118
 1280.0    0.001878  -0.000120
 1281.0    0.001896  -0.000121
 1282.0    0.001915  -0.000122
 1283.0    0.001934  -0.000123
 1284.0    0.001953  -0.000124
 1285.0    0.001972  -0.000126
 1286.0    0.001991  -0.000127
 1287.0    0.002010  -0.000128
 1288.0    0.002029  -0.000129
 1289.0    0.002048  -0.000131
 1290.0    0.002067  -0.000132
 1291.0    0.002086  -0.000133
 1292.0    0.002105  -0.000134
 1293.0    0.002124  -0.000135
 1294.0    0.002143  -0.000137
 1295.0    0.002162  -0.000138
 1296.0    0.002181  -0.000139
 1297.0    0.002200  -0.000140
 1298.0    0.002219  -0.000141
 1299.0    0.002238  -0.000143
 1300.0    0.002257  -0.000144
 1301.0    0.002277  -0.000145
 1302.0    0.002296  -0.000146
 1303.0    0.002316  -0.000148
 1304.0    0.002335  -0.000149
 1305.0    0.002354  -0.000150
 1306.0    0.002374  -0.000151
 1307.0    0.002393  -0.000152
 1308.0    0.002412  -0.000154
 1309.0    0.002432  -0.000155
 1310.0    0.002451  -0.000156
 1311.0    0.002470  -0.000157
 1312.0    0.002490  -0.000159
 1313.0    0.002509  -0.000160
 1314.0    0.002528  -0.000161
 1315.0    0.002548  -0.000162
 1316.0    0.002567  -0.000164
 1317.0    0.002587  -0.000165
 1318.0    0.002606  -0.000166
 1319.0    0.002626  -0.000167
 1320.0    0.002645  -0.000169
 1321.0    0.002664  -0.000170
 1322.0    0.002684  -0.000171
 1323.0    0.002703  -0.000172
 1324.0    0.002722  -0.000173
 1325.0    0.002742  -0.000174
 1326.0    0.002761  -0.000176
 1327.0    0.002781  -0.000177
 1328.0    0.002800  -0.000178
 1329.0    0.002820  -0.000180
 1330.0    0.002840  -0.000181
 1331.0    0.002859  -0.000182
 1332.0    0.002879  -0.000183
 1333.0    0.002898  -0.000185
 1334.0    0.002918  -0.000186
 1335.0    0.002937  -0.000187
 1336.0    0.002957  -0.000188
 1337.0    0.002976  -0.000190
 1338.0    0.002995  -0.000191
 1339.0    0.003015  -0.000192
 1340.0    0.003034  -0.000193
 1341.0    0.003054  -0.000195
 1342.0    0.003073  -0.000196
 1343.0    0.003093  -0.000197
 1344.0    0.003112  -0.000198
 1345.0    0.003132  -0.000199
 1346.0    0.003151  -0.000201
 1347.0    0.003170  -0.000202
 1348.0    0.003190  -0.000203
 1349.0    0.003209  -0.000204
 1350.0    0.003229  -0.000206
 1351.0    0.003248  -0.000207
 1352.0    0.003267  -0.000208
 1353.0    0.003286  -0.000209
 1354.0    0.003306  -0.000211
 1355.0    0.003325  -0.000212
 1356.0    0.003344  -0.000213
 1357.0    0.003363  -0.000214
 1358.0    0.003383  -0.000215
 1359.0    0.003402  -0.000217
 1360.0    0.003421  -0.000218
 1361.0    0.003440  -0.000219
 1362.0    0.003459  -0.000220
 1363.0    0.003479  -0.000222
 1364.0    0.003498  -0.000223
 1365.0    0.003517  -0.000224
 1366.0    0.003536  -0.000225
 1367.0    0.003555  -0.000226
 1368.0    0.003574  -0.000228
 1369.0    0.003593  -0.000229
 1370.0    0.003612  -0.000230
 1371.0    0.003631  -0.000231
 1372.0    0.003650  -0.000232
 1373.0    0.003669  -0.000234
 1374.0    0.003688  -0.000235
 1375.0    0.003707  -0.000236
 1376.0    0.003726  -0.000237
 1377.0    0.003745  -0.000238
 1378.0    0.003764  -0.000240
 1379.0    0.003782  -0.000241
 1380.0    0.003801  -0.000242
 1381.0    0.003820  -0.000243
 1382.0    0.003839  -0.000244
 1383.0    0.003857  -0.000246
 1384.0    0.003876  -0.000247
 1385.0    0.003895  -0.000248
 1386.0    0.003914  -0.000249
 1387.0    0.003932  -0.000250
 1388.0    0.003951  -0.000252
 1389.0    0.003970  -0.000253
 1390.0    0.003989  -0.000254
 1391.0    0.004007  -0.000255
 1392.0    0.004026  -0.000256
 1393.0    0.004044  -0.000258
 1394.0    0.004062  -0.000259
 1395.0    0.004081  -0.000260
 1396.0    0.004099  -0.000261
 1397.0    0.004117  -0.000262
 1398.0    0.004136  -0.000263
 1399.0    0.004154  -0.000265
 1400.0    0.004172  -0.000266
 1401.0    0.004191  -0.000267
 1402.0    0.004209  -0.000268
 1403.0    0.004227  -0.000269
 1404.0    0.004245  -0.000270
 1405.0    0.004263  -0.000271
 1406.0    0.004281  -0.000273
 1407.0    0.004299  -0.000274
 1408.0    0.004317  -0.000275
 1409.0    0.004335  -0.000276
 1410.0    0.004353  -0.000277
 1411.0    0.004371  -0.000278
 1412.0    0.004389  -0.000279
 1413.0    0.004407  -0.000281
 1414.0    0.004425  -0.000282
 1415.0    0.004443  -0.000283
 1416.0    0.004461  -0.000284
 1417.0    0.004478  -0.000285
 1418.0    0.004496  -0.000286
 1419.0    0.004514  -0.000287
 1420.0    0.004531  -0.000288
 1421.0    0.004549  -0.000290
 1422.0    0.004566  -0.000291
 1423.0    0.004584  -0.000292
 1424.0    0.004602  -0.000293
 1425.0    0.004619  -0.000294
 1426.0    0.004636  -0.000295
 1427.0    0.004654  -0.000296
 1428.0    0.004671  -0.000297
 1429.0    0.004688  -0.000298
 1430.0    0.004706  -0.000299
 1431.0    0.004723  -0.000301
 1432.0    0.004740  -0.000302
 1433.0    0.004757  -0.000303
 1434.0    0.004774  -0.000304
 1435.0    0.004792  -0.000305
 1436.0    0.004809  -0.000306
 1437.0    0.004826  -0.000307
 1438.0    0.004843  -0.000308
 1439.0    0.004860  -0.000309
 1440.0    0.004877  -0.000310
 1441.0    0.004894  -0.000311
 1442.0    0.004911  -0.000312
 1443.0    0.004927  -0.000313
 1444.0    0.004944  -0.000314
 1445.0    0.004961  -0.000316
 1446.0    0.004978  -0.000317
 1447.0    0.004994  -0.000318
 1448.0    0.005011  -0.000319
 1449.0    0.005027  -0.000320
 1450.0    0.005044  -0.000321
 1451.0    0.005060  -0.000322
 1452.0    0.005077  -0.000323
 1453.0    0.005093  -0.000324
 1454.0    0.005110  -0.000325
 1455.0    0.005126  -0.000326
 1456.0    0.005142  -0.000327
 1457.0    0.005159  -0.000328
 1458.0    0.005175  -0.000329
 1459.0    0.005191  -0.000330
 1460.0    0.005207  -0.000331
 1461.0    0.005223  -0.000332
 1462.0    0.005239  -0.000333
 1463.0    0.005255  -0.000334
 1464.0    0.005271  -0.000335
 1465.0    0.005287  -0.000336
 1466.0    0.005303  -0.000337
 1467.0    0.005319  -0.000338
 1468.0    0.005335  -0.000339
 1469.0    0.005351  -0.000340
 1470.0    0.005367  -0.000341
 1471.0    0.005382  -0.000342
 1472.0    0.005398  -0.000343
 1473.0    0.005414  -0.000344
 1474.0    0.005429  -0.000345
 1475.0    0.005445  -0.000346
 1476.0    0.005460  -0.000347
 1477.0    0.005476  -0.000348
 1478.0    0.005491  -0.000349
 1479.0    0.005507  -0.000350
 1480.0    0.005522  -0.000351
 1481.0    0.005537  -0.000352
 1482.0    0.005553  -0.000353
 1483.0    0.005568  -0.000354
 1484.0    0.005583  -0.000355
 1485.0    0.005598  -0.000356
 1486.0    0.005613  -0.000356
 1487.0    0.005628  -0.000357
 1488.0    0.005643  -0.000358
 1489.0    0.005658  -0.000359
 1490.0    0.005673  -0.000360
 1491.0    0.005688  -0.000361
 1492.0    0.005703  -0.000362
 1493.0    0.005718  -0.000363
 1494.0    0.005733  -0.000364
 1495.0    0.005748  -0.000365
 1496.0    0.005762  -0.000366
 1497.0    0.005777  -0.000367
 1498.0    0.005791  -0.000368
 1499.0    0.005806  -0.000368
 1500.0    0.005821  -0.000369
 1501.0    0.005836  -0.000371
 1502.0    0.005852  -0.000372
 1503.0    0.005867  -0.000373
 1504.0    0.005883  -0.000375
 1505.0    0.005898  -0.000376
 1506.0    0.005911  -0.000376
 1507.0    0.005924  -0.000377
 1508.0    0.005937  -0.000377
 1509.0    0.005950  -0.000378
 1510.0    0.005963  -0.000378
 1511.0    0.005977  -0.000379
 1512.0    0.005991  -0.000380
 1513.0    0.006005  -0.000381
 1514.0    0.006019  -0.000382
 1515.0    0.006033  -0.000382
 1516.0    0.006047  -0.000383
 1517.0    0.006061  -0.000384
 1518.0    0.006075  -0.000385
 1519.0    0.006088  -0.000386
 1520.0    0.006102  -0.000387
 1521.0    0.006116  -0.000387
 1522.0    0.006129  -0.000388
 1523.0    0.006143  -0.000389
 1524.0    0.006156  -0.000390
 1525.0    0.006170  -0.000391
 1526.0    0.006183  -0.000392
 1527.0    0.006197  -0.000392
 1528.0    0.006210  -0.000393
 1529.0    0.006224  -0.000394
 1530.0    0.006237  -0.000395
 1531.0    0.006250  -0.000396
 1532.0    0.006263  -0.000397
 1533.0    0.006276  -0.000397
 1534.0    0.006290  -0.000398
 1535.0    0.006303  -0.000399
 1536.0    0.006316  -0.000400
 1537.0    0.006329  -0.000401
 1538.0    0.006342  -0.000401
 1539.0    0.006354  -0.000402
 1540.0    0.006367  -0.000403
 1541.0    0.006380  -0.000404
 1542.0    0.006393  -0.000404
 1543.0    0.006406  -0.000405
 1544.0    0.006418  -0.000406
 1545.0    0.006431  -0.000407
 1546.0    0.006444  -0.000408
 1547.0    0.006456  -0.000408
 1548.0    0.006469  -0.000409
 1549.0    0.006481  -0.000410
 1550.0    0.006494  -0.000411
 1551.0    0.006506  -0.000411
 1552.0    0.006518  -0.000412
 1553.0    0.006531  -0.000413
 1554.0    0.006543  -0.000414
 1555.0    0.006555  -0.000414
 1556.0    0.006568  -0.000415
 1557.0    0.006580  -0.000416
 1558.0    0.006592  -0.000416
 1559.0    0.006604  -0.000417
 1560.0    0.006616  -0.000418
 1561.0    0.006628  -0.000419
 1562.0    0.006640  -0.000419
 1563.0    0.006652  -0.000420
 1564.0    0.006664  -0.000421
 1565.0    0.006676  -0.000421
 1566.0    0.006687  -0.000422
 1567.0    0.006699  -0.000423
 1568.0    0.006711  -0.000424
 1569.0    0.006723  -0.000424
 1570.0    0.006734  -0.000425
 1571.0    0.006746  -0.000426
 1572.0    0.006757  -0.000426
 1573.0    0.006769  -0.000427
 1574.0    0.006780  -0.000428
 1575.0    0.006792  -0.000428
 1576.0    0.006803  -0.000429
 1577.0    0.006814  -0.000430
 1578.0    0.006826  -0.000430
 1579.0    0.006837  -0.000431
 1580.0    0.006848  -0.000432
 1581.0    0.006859  -0.000432
 1582.0    0.006871  -0.000433
 1583.0    0.006882  -0.000434
 1584.0    0.006893  -0.000434
 1585.0    0.006904  -0.000435
 1586.0    0.006915  -0.000436
 1587.0    0.006926  -0.000436
 1588.0    0.006937  -0.000437
 1589.0    0.006948  -0.000438
 1590.0    0.006958  -0.000438
 1591.0    0.006969  -0.000439
 1592.0    0.006980  -0.000439
 1593.0    0.006991  -0.000440
 1594.0    0.007001  -0.000441
 1595.0    0.007012  -0.000441
 1596.0    0.007023  -0.000442
 1597.0    0.007033  -0.000443
 1598.0    0.007044  -0.000443
 1599.0    0.007054  -0.000444
 1600.0    0.007065  -0.000444
 1601.0    0.007075  -0.000445
 1602.0    0.007085  -0.000446
 1603.0    0.007095  -0.000446
 1604.0    0.007106  -0.000447
 1605.0    0.007116  -0.000448
 1606.0    0.007126  -0.000448
 1607.0    0.007136  -0.000449
 1608.0    0.007146  -0.000449
 1609.0    0.007157  -0.000450
 1610.0    0.007167  -0.000450
 1611.0    0.007177  -0.000451
 1612.0    0.007187  -0.000452
 1613.0    0.007197  -0.000452
 1614.0    0.007207  -0.000453
 1615.0    0.007216  -0.000453
 1616.0    0.007226  -0.000454
 1617.0    0.007236  -0.000454
 1618.0    0.007246  -0.000455
 1619.0    0.007255  -0.000456
 1620.0    0.007265  -0.000456
 1621.0    0.007275  -0.000457
 1622.0    0.007284  -0.000457
 1623.0    0.007294  -0.000458
 1624.0    0.007303  -0.000458
 1625.0    0.007313  -0.000459
 1626.0    0.007322  -0.000459
 1627.0    0.007332  -0.000460
 1628.0    0.007341  -0.000460
 1629.0    0.007350  -0.000461
 1630.0    0.007360  -0.000461
 1631.0    0.007369  -0.000462
 1632.0    0.007378  -0.000463
 1633.0    0.007387  -0.000463
 1634.0    0.007396  -0.000464
 1635.0    0.007406  -0.000464
 1636.0    0.007415  -0.000465
 1637.0    0.007424  -0.000465
 1638.0    0.007433  -0.000466
 1639.0    0.007442  -0.000466
 1640.0    0.007451  -0.000467
 1641.0    0.007459  -0.000467
 1642.0    0.007468  -0.000468
 1643.0    0.007477  -0.000468
 1644.0    0.007486  -0.000469
 1645.0    0.007495  -0.000469
 1646.0    0.007503  -0.000470
 1647.0    0.007512  -0.000470
 1648.0    0.007521  -0.000471
 1649.0    0.007529  -0.000471
 1650.0    0.007538  -0.000472
 1651.0    0.007546  -0.000472
 1652.0    0.007555  -0.000473
 1653.0    0.007563  -0.000473
 1654.0    0.007572  -0.000473
 1655.0    0.007580  -0.000474
 1656.0    0.007588  -0.000474
 1657.0    0.007597  -0.000475
 1658.0    0.007605  -0.000475
 1659.0    0.007613  -0.000476
 1660.0    0.007621  -0.000476
 1661.0    0.007629  -0.000477
 1662.0    0.007637  -0.000477
 1663.0    0.007646  -0.000478
 1664.0    0.007654  -0.000478
 1665.0    0.007662  -0.000479
 1666.0    0.007670  -0.000479
 1667.0    0.007678  -0.000479
 1668.0    0.007685  -0.000480
 1669.0    0.007693  -0.000480
 1670.0    0.007701  -0.000481
 1671.0    0.007709  -0.000481
 1672.0    0.007717  -0.000482
 1673.0    0.007725  -0.000482
 1674.0    0.007732  -0.000483
 1675.0    0.007740  -0.000483
 1676.0    0.007748  -0.000483
 1677.0    0.007755  -0.000484
 1678.0    0.007763  -0.000484
 1679.0    0.007770  -0.000485
 1680.0    0.007778  -0.000485
 1681.0    0.007785  -0.000486
 1682.0    0.007793  -0.000486
 1683.0    0.007800  -0.000486
 1684.0    0.007807  -0.000487
 1685.0    0.007815  -0.000487
 1686.0    0.007822  -0.000488
 1687.0    0.007829  -0.000488
 1688.0    0.007836  -0.000488
 1689.0    0.007844  -0.000489
 1690.0    0.007851  -0.000489
 1691.0    0.007858  -0.000490
 1692.0    0.007865  -0.000490
 1693.0    0.007872  -0.000490
 1694.0    0.007879  -0.000491
 1695.0    0.007886  -0.000491
 1696.0    0.007893  -0.000492
 1697.0    0.007900  -0.000492
 1698.0    0.007907  -0.000492
 1699.0    0.007914  -0.000493
 1700.0    0.007921  -0.000493
 1701.0    0.007927  -0.000494
 1702.0    0.007934  -0.000494
 1703.0    0.007941  -0.000494
 1704.0    0.007948  -0.000495
 1705.0    0.007954  -0.000495
 1706.0    0.007961  -0.000496
 1707.0    0.007967  -0.000496
 1708.0    0.007974  -0.000496
 1709.0    0.007981  -0.000497
 1710.0    0.007987  -0.000497
 1711.0    0.007994  -0.000497
 1712.0    0.008000  -0.000498
 1713.0    0.008006  -0.000498
 1714.0    0.008013  -0.000499
 1715.0    0.008019  -0.000499
 1716.0    0.008025  -0.000499
 1717.0    0.008032  -0.000500
 1718.0    0.008038  -0.000500
 1719.0    0.008044  -0.000500
 1720.0    0.008050  -0.000501
 1721.0    0.008056  -0.000501
 1722.0    0.008063  -0.000502
 1723.0    0.008069  -0.000502
 1724.0    0.008075  -0.000502
 1725.0    0.008081  -0.000503
 1726.0    0.008087  -0.000503
 1727.0    0.008093  -0.000503
 1728.0    0.008099  -0.000504
 1729.0    0.008105  -0.000504
 1730.0    0.008110  -0.000504
 1731.0    0.008116  -0.000505
 1732.0    0.008122  -0.000505
 1733.0    0.008128  -0.000506
 1734.0    0.008134  -0.000506
 1735.0    0.008139  -0.000506
 1736.0    0.008145  -0.000507
 1737.0    0.008151  -0.000507
 1738.0    0.008156  -0.000507
 1739.0    0.008162  -0.000508
 1740.0    0.008168  -0.000508
 1741.0    0.008173  -0.000508
 1742.0    0.008178  -0.000509
 1743.0    0.008184  -0.000509
 1744.0    0.008189  -0.000509
 1745.0    0.008195  -0.000510
 1746.0    0.008200  -0.000510
 1747.0    0.008205  -0.000510
 1748.0    0.008211  -0.000511
 1749.0    0.008216  -0.000511
 1750.0    0.008221  -0.000511
 1751.0    0.008227  -0.000512
 1752.0    0.008232  -0.000512
 1753.0    0.008238  -0.000513
 1754.0    0.008243  -0.000513
 1755.0    0.008249  -0.000514
 1756.0    0.008254  -0.000514
 1757.0    0.008258  -0.000514
 1758.0    0.008263  -0.000515
 1759.0    0.008268  -0.000515
 1760.0    0.008273  -0.000515
 1761.0    0.008278  -0.000516
 1762.0    0.008283  -0.000516
 1763.0    0.008288  -0.000516
 1764.0    0.008293  -0.000517
 1765.0    0.008298  -0.000517
 1766.0    0.008302  -0.000517
 1767.0    0.008307  -0.000518
 1768.0    0.008312  -0.000518
 1769.0    0.008317  -0.000518
 1770.0    0.008321  -0.000519
 1771.0    0.008326  -0.000519
 1772.0    0.008331  -0.000520
 1773.0    0.008335  -0.000520
 1774.0    0.008340  -0.000520
 1775.0    0.008345  -0.000521
 1776.0    0.008349  -0.000521
 1777.0    0.008354  -0.000521
 1778.0    0.008358  -0.000522
 1779.0    0.008363  -0.000522
 1780.0    0.008367  -0.000522
 1781.0    0.008371  -0.000523
 1782.0    0.008376  -0.000523
 1783.0    0.008380  -0.000524
 1784.0    0.008385  -0.000524
 1785.0    0.008389  -0.000524
 1786.0    0.008393  -0.000525
 1787.0    0.008397  -0.000525
 1788.0    0.008402  -0.000525
 1789.0    0.008406  -0.000526
 1790.0    0.008410  -0.000526
 1791.0    0.008414  -0.000527
 1792.0    0.008418  -0.000527
 1793.0    0.008422  -0.000527
 1794.0    0.008426  -0.000528
 1795.0    0.008431  -0.000528
 1796.0    0.008435  -0.000528
 1797.0    0.008439  -0.000529
 1798.0    0.008443  -0.000529
 1799.0    0.008446  -0.000530
 1800.0    0.008450  -0.000530
 1801.0    0.008454  -0.000530
 1802.0    0.008458  -0.000531
 1803.0    0.008462  -0.000531
 1804.0    0.008466  -0.000532
 1805.0    0.008470  -0.000532
 1806.0    0.008473  -0.000532
 1807.0    0.008477  -0.000533
 1808.0    0.008481  -0.000533
 1809.0    0.008485  -0.000533
 1810.0    0.008488  -0.000534
 1811.0    0.008492  -0.000534
 1812.0    0.008496  -0.000535
 1813.0    0.008499  -0.000535
 1814.0    0.008503  -0.000536
 1815.0    0.008506  -0.000536
 1816.0    0.008510  -0.000536
 1817.0    0.008513  -0.000537
 1818.0    0.008517  -0.000537
 1819.0    0.008520  -0.000538
 1820.0    0.008524  -0.000538
 1821.0    0.008527  -0.000538
 1822.0    0.008531  -0.000539
 1823.0    0.008534  -0.000539
 1824.0    0.008537  -0.000540
 1825.0    0.008541  -0.000540
 1826.0    0.008544  -0.000541
 1827.0    0.008547  -0.000541
 1828.0    0.008551  -0.000541
 1829.0    0.008554  -0.000542
 1830.0    0.008557  -0.000542
 1831.0    0.008560  -0.000543
 1832.0    0.008564  -0.000543
 1833.0    0.008567  -0.000544
 1834.0    0.008570  -0.000544
 1835.0    0.008573  -0.000545
 1836.0    0.008576  -0.000545
 1837.0    0.008579  -0.000545
 1838.0    0.008582  -0.000546
 1839.0    0.008585  -0.000546
 1840.0    0.008588  -0.000547
 1841.0    0.008591  -0.000547
 1842.0    0.008594  -0.000548
 1843.0    0.008597  -0.000548
 1844.0    0.008600  -0.000549
 1845.0    0.008603  -0.000549
 1846.0    0.008606  -0.000550
 1847.0    0.008609  -0.000550
 1848.0    0.008612  -0.000551
 1849.0    0.008614  -0.000551
 1850.0    0.008617  -0.000552
 1851.0    0.008620  -0.000552
 1852.0    0.008623  -0.000553
 1853.0    0.008625  -0.000554
 1854.0    0.008628  -0.000554
 1855.0    0.008631  -0.000555
 1856.0    0.008634  -0.000555
 1857.0    0.008636  -0.000556
 1858.0    0.008639  -0.000556
 1859.0    0.008642  -0.000556
 1860.0    0.008644  -0.000557
 1861.0    0.008647  -0.000557
 1862.0    0.008649  -0.000558
 1863.0    0.008652  -0.000558
 1864.0    0.008654  -0.000559
 1865.0    0.008657  -0.000559
 1866.0    0.008659  -0.000560
 1867.0    0.008662  -0.000560
 1868.0    0.008664  -0.000561
 1869.0    0.008667  -0.000561
 1870.0    0.008669  -0.000562
 1871.0    0.008672  -0.000563
 1872.0    0.008674  -0.000563
 1873.0    0.008676  -0.000564
 1874.0    0.008679  -0.000564
 1875.0    0.008681  -0.000565
 1876.0    0.008683  -0.000565
 1877.0    0.008686  -0.000566
 1878.0    0.008688  -0.000566
 1879.0    0.008690  -0.000567
 1880.0    0.008692  -0.000568
 1881.0    0.008695  -0.000568
 1882.0    0.008697  -0.000569
 1883.0    0.008699  -0.000569
 1884.0    0.008701  -0.000570
 1885.0    0.008703  -0.000571
 1886.0    0.008706  -0.000571
 1887.0    0.008708  -0.000572
 1888.0    0.008710  -0.000572
 1889.0    0.008712  -0.000573
 1890.0    0.008714  -0.000574
 1891.0    0.008716  -0.000574
 1892.0    0.008718  -0.000575
 1893.0    0.008720  -0.000576
 1894.0    0.008722  -0.000576
