   W         E3+(pi0_p)
 (MeV)      Re         Im
 1074.0   -0.000000   0.000000
 1075.0   -0.000000   0.000000
 1076.0   -0.000000   0.000000
 1077.0   -0.000000  -0.000000
 1078.0    0.000000  -0.000000
 1079.0    0.000000  -0.000000
 1080.0    0.000000  -0.000000
 1081.0    0.000000  -0.000000
 1082.0    0.000000  -0.000000
 1083.0    0.000000  -0.000001
 1084.0    0.000000  -0.000001
 1085.0    0.000000  -0.000001
 1086.0    0.000000  -0.000001
 1087.0    0.000000  -0.000001
 1088.0    0.000000  -0.000001
 1089.0    0.000000  -0.000001
 1090.0    0.000000  -0.000001
 1091.0    0.000000  -0.000001
 1092.0    0.000000  -0.000001
 1093.0    0.000000  -0.000002
 1094.0    0.000000  -0.000002
 1095.0    0.000000  -0.000002
 1096.0    0.000001  -0.000002
 1097.0    0.000001  -0.000002
 1098.0    0.000001  -0.000002
 1099.0    0.000001  -0.000002
 1100.0    0.000001  -0.000002
 1101.0    0.000001  -0.000002
 1102.0    0.000001  -0.000003
 1103.0    0.000001  -0.000003
 1104.0    0.000001  -0.000003
 1105.0    0.000001  -0.000003
 1106.0    0.000001  -0.000003
 1107.0    0.000001  -0.000003
 1108.0    0.000001  -0.000003
 1109.0    0.000001  -0.000003
 1110.0    0.000001  -0.000003
 1111.0    0.000002  -0.000003
 1112.0    0.000002  -0.000004
 1113.0    0.000002  -0.000004
 1114.0    0.000002  -0.000004
 1115.0    0.000002  -0.000004
 1116.0    0.000002  -0.000004
 1117.0    0.000002  -0.000004
 1118.0    0.000002  -0.000004
 1119.0    0.000002  -0.000004
 1120.0    0.000002  -0.000004
 1121.0    0.000003  -0.000004
 1122.0    0.000003  -0.000004
 1123.0    0.000003  -0.000004
 1124.0    0.000003  -0.000004
 1125.0    0.000003  -0.000004
 1126.0    0.000003  -0.000004
 1127.0    0.000003  -0.000004
 1128.0    0.000004  -0.000004
 1129.0    0.000004  -0.000004
 1130.0    0.000004  -0.000004
 1131.0    0.000004  -0.000004
