   W         E6-(pi0_p)
 1135.0    0.000000   0.000000
 1136.0    0.000000   0.000000
 1137.0    0.000000  -0.000000
 1138.0    0.000000  -0.000000
 1139.0    0.000000  -0.000000
 1140.0    0.000000  -0.000000
 1141.0    0.000000  -0.000000
 1142.0    0.000000  -0.000000
 1143.0    0.000000  -0.000000
 1144.0    0.000000  -0.000000
 1145.0    0.000000  -0.000000
 1146.0    0.000000  -0.000000
 1147.0    0.000000  -0.000000
 1148.0    0.000000  -0.000000
 1149.0    0.000000  -0.000000
 1150.0    0.000000  -0.000000
 1151.0    0.000000  -0.000000
 1152.0    0.000000  -0.000000
 1153.0    0.000000  -0.000000
 1154.0    0.000000  -0.000000
 1155.0    0.000000  -0.000000
 1156.0    0.000000  -0.000000
 1157.0    0.000000  -0.000000
 1158.0    0.000000  -0.000000
 1159.0    0.000000  -0.000000
 1160.0    0.000000  -0.000000
 1161.0    0.000000  -0.000000
 1162.0    0.000000  -0.000000
 1163.0    0.000000  -0.000000
 1164.0    0.000000  -0.000000
 1165.0    0.000000  -0.000000
 1166.0    0.000000  -0.000000
 1167.0    0.000000  -0.000000
 1168.0    0.000000  -0.000000
 1169.0    0.000000  -0.000000
 1170.0    0.000000  -0.000000
 1171.0    0.000000  -0.000000
 1172.0    0.000000  -0.000000
 1173.0    0.000000  -0.000000
 1174.0    0.000000  -0.000000
 1175.0    0.000000  -0.000000
 1176.0    0.000000  -0.000000
 1177.0    0.000000  -0.000000
 1178.0    0.000000  -0.000000
 1179.0    0.000000  -0.000000
 1180.0    0.000000  -0.000000
 1181.0    0.000000  -0.000000
 1182.0    0.000000  -0.000000
 1183.0    0.000000  -0.000000
 1184.0    0.000000  -0.000000
 1185.0    0.000000  -0.000000
 1186.0    0.000000  -0.000000
 1187.0    0.000000  -0.000000
 1188.0    0.000000  -0.000000
 1189.0    0.000000  -0.000000
 1190.0    0.000000  -0.000000
 1191.0    0.000000  -0.000000
 1192.0    0.000000  -0.000000
 1193.0    0.000000  -0.000000
 1194.0    0.000000  -0.000000
 1195.0    0.000000  -0.000000
 1196.0    0.000000  -0.000000
 1197.0    0.000001  -0.000000
 1198.0    0.000001  -0.000000
 1199.0    0.000001  -0.000000
 1200.0    0.000001  -0.000000
 1201.0    0.000001  -0.000000
 1202.0    0.000001  -0.000000
 1203.0    0.000001  -0.000000
 1204.0    0.000001  -0.000000
 1205.0    0.000001  -0.000001
 1206.0    0.000001  -0.000001
 1207.0    0.000001  -0.000001
 1208.0    0.000001  -0.000001
 1209.0    0.000001  -0.000001
 1210.0    0.000001  -0.000001
 1211.0    0.000001  -0.000001
 1212.0    0.000001  -0.000001
 1213.0    0.000001  -0.000001
 1214.0    0.000001  -0.000001
 1215.0    0.000001  -0.000001
 1216.0    0.000001  -0.000001
 1217.0    0.000001  -0.000001
 1218.0    0.000001  -0.000001
 1219.0    0.000001  -0.000001
 1220.0    0.000001  -0.000001
 1221.0    0.000001  -0.000001
 1222.0    0.000001  -0.000001
 1223.0    0.000001  -0.000001
 1224.0    0.000001  -0.000001
 1225.0    0.000001  -0.000001
 1226.0    0.000001  -0.000001
 1227.0    0.000001  -0.000001
 1228.0    0.000001  -0.000001
 1229.0    0.000001  -0.000001
 1230.0    0.000001  -0.000001
 1231.0    0.000001  -0.000002
 1232.0    0.000001  -0.000002
 1233.0    0.000001  -0.000002
 1234.0    0.000001  -0.000002
 1235.0    0.000002  -0.000002
 1236.0    0.000002  -0.000002
 1237.0    0.000002  -0.000002
 1238.0    0.000002  -0.000002
 1239.0    0.000002  -0.000002
 1240.0    0.000002  -0.000002
 1241.0    0.000002  -0.000002
 1242.0    0.000002  -0.000002
 1243.0    0.000002  -0.000002
 1244.0    0.000002  -0.000002
 1245.0    0.000002  -0.000003
 1246.0    0.000002  -0.000003
 1247.0    0.000002  -0.000003
 1248.0    0.000002  -0.000003
 1249.0    0.000002  -0.000003
 1250.0    0.000002  -0.000003
 1251.0    0.000002  -0.000003
 1252.0    0.000002  -0.000003
 1253.0    0.000002  -0.000003
 1254.0    0.000002  -0.000003
 1255.0    0.000002  -0.000004
 1256.0    0.000003  -0.000004
 1257.0    0.000003  -0.000004
 1258.0    0.000003  -0.000004
 1259.0    0.000003  -0.000004
 1260.0    0.000003  -0.000004
 1261.0    0.000003  -0.000004
 1262.0    0.000003  -0.000004
 1263.0    0.000003  -0.000004
 1264.0    0.000003  -0.000004
 1265.0    0.000003  -0.000004
 1266.0    0.000003  -0.000004
 1267.0    0.000003  -0.000005
 1268.0    0.000003  -0.000005
 1269.0    0.000003  -0.000006
 1270.0    0.000003  -0.000006
 1271.0    0.000004  -0.000006
 1272.0    0.000004  -0.000007
 1273.0    0.000004  -0.000007
 1274.0    0.000004  -0.000007
 1275.0    0.000004  -0.000007
 1276.0    0.000004  -0.000007
 1277.0    0.000004  -0.000007
 1278.0    0.000004  -0.000007
 1279.0    0.000004  -0.000007
 1280.0    0.000004  -0.000008
 1281.0    0.000005  -0.000008
 1282.0    0.000005  -0.000008
 1283.0    0.000005  -0.000008
 1284.0    0.000005  -0.000009
 1285.0    0.000005  -0.000009
 1286.0    0.000005  -0.000009
 1287.0    0.000005  -0.000009
 1288.0    0.000005  -0.000009
 1289.0    0.000006  -0.000010
 1290.0    0.000006  -0.000010
 1291.0    0.000006  -0.000010
 1292.0    0.000006  -0.000010
 1293.0    0.000006  -0.000011
 1294.0    0.000006  -0.000011
 1295.0    0.000006  -0.000011
 1296.0    0.000006  -0.000012
 1297.0    0.000007  -0.000012
 1298.0    0.000007  -0.000012
 1299.0    0.000007  -0.000013
 1300.0    0.000007  -0.000013
 1301.0    0.000007  -0.000013
 1302.0    0.000007  -0.000014
 1303.0    0.000007  -0.000014
 1304.0    0.000008  -0.000014
 1305.0    0.000008  -0.000015
 1306.0    0.000008  -0.000015
 1307.0    0.000008  -0.000015
 1308.0    0.000008  -0.000016
 1309.0    0.000008  -0.000016
 1310.0    0.000009  -0.000016
 1311.0    0.000009  -0.000017
 1312.0    0.000009  -0.000017
 1313.0    0.000009  -0.000018
 1314.0    0.000009  -0.000018
 1315.0    0.000010  -0.000019
 1316.0    0.000010  -0.000019
 1317.0    0.000010  -0.000019
 1318.0    0.000010  -0.000020
 1319.0    0.000010  -0.000020
 1320.0    0.000011  -0.000021
 1321.0    0.000011  -0.000021
 1322.0    0.000011  -0.000022
 1323.0    0.000011  -0.000022
 1324.0    0.000011  -0.000023
 1325.0    0.000012  -0.000024
 1326.0    0.000012  -0.000024
 1327.0    0.000012  -0.000025
 1328.0    0.000012  -0.000025
 1329.0    0.000013  -0.000026
 1330.0    0.000013  -0.000026
 1331.0    0.000013  -0.000027
 1332.0    0.000013  -0.000027
 1333.0    0.000014  -0.000028
 1334.0    0.000014  -0.000029
 1335.0    0.000014  -0.000029
 1336.0    0.000015  -0.000030
 1337.0    0.000015  -0.000031
 1338.0    0.000015  -0.000031
 1339.0    0.000015  -0.000032
 1340.0    0.000016  -0.000033
 1341.0    0.000016  -0.000033
 1342.0    0.000016  -0.000034
 1343.0    0.000017  -0.000035
 1344.0    0.000017  -0.000035
 1345.0    0.000017  -0.000036
 1346.0    0.000018  -0.000037
 1347.0    0.000018  -0.000038
 1348.0    0.000018  -0.000039
 1349.0    0.000018  -0.000041
 1350.0    0.000019  -0.000042
 1351.0    0.000019  -0.000042
 1352.0    0.000020  -0.000043
 1353.0    0.000020  -0.000043
 1354.0    0.000020  -0.000044
 1355.0    0.000021  -0.000044
 1356.0    0.000021  -0.000045
 1357.0    0.000022  -0.000046
 1358.0    0.000022  -0.000047
 1359.0    0.000022  -0.000048
 1360.0    0.000023  -0.000049
 1361.0    0.000023  -0.000050
 1362.0    0.000024  -0.000051
 1363.0    0.000024  -0.000052
 1364.0    0.000025  -0.000053
 1365.0    0.000025  -0.000054
 1366.0    0.000026  -0.000055
 1367.0    0.000026  -0.000056
 1368.0    0.000026  -0.000057
 1369.0    0.000027  -0.000058
 1370.0    0.000027  -0.000059
 1371.0    0.000028  -0.000060
 1372.0    0.000028  -0.000061
 1373.0    0.000029  -0.000062
 1374.0    0.000029  -0.000064
 1375.0    0.000030  -0.000065
 1376.0    0.000031  -0.000066
 1377.0    0.000031  -0.000067
 1378.0    0.000032  -0.000068
 1379.0    0.000032  -0.000070
 1380.0    0.000033  -0.000071
 1381.0    0.000033  -0.000072
 1382.0    0.000034  -0.000073
 1383.0    0.000035  -0.000075
 1384.0    0.000035  -0.000076
 1385.0    0.000036  -0.000077
 1386.0    0.000036  -0.000079
 1387.0    0.000037  -0.000080
 1388.0    0.000038  -0.000082
 1389.0    0.000038  -0.000083
 1390.0    0.000039  -0.000084
 1391.0    0.000040  -0.000086
 1392.0    0.000040  -0.000087
 1393.0    0.000041  -0.000089
 1394.0    0.000042  -0.000090
 1395.0    0.000042  -0.000092
 1396.0    0.000043  -0.000093
 1397.0    0.000044  -0.000095
 1398.0    0.000045  -0.000097
 1399.0    0.000045  -0.000098
 1400.0    0.000046  -0.000100
 1401.0    0.000047  -0.000101
 1402.0    0.000048  -0.000103
 1403.0    0.000048  -0.000105
 1404.0    0.000049  -0.000107
 1405.0    0.000050  -0.000108
 1406.0    0.000051  -0.000110
 1407.0    0.000052  -0.000112
 1408.0    0.000053  -0.000114
 1409.0    0.000053  -0.000115
 1410.0    0.000054  -0.000117
 1411.0    0.000055  -0.000119
 1412.0    0.000056  -0.000121
 1413.0    0.000057  -0.000123
 1414.0    0.000058  -0.000125
 1415.0    0.000059  -0.000127
 1416.0    0.000060  -0.000129
 1417.0    0.000061  -0.000131
 1418.0    0.000062  -0.000133
 1419.0    0.000063  -0.000135
 1420.0    0.000064  -0.000137
 1421.0    0.000065  -0.000139
 1422.0    0.000066  -0.000141
 1423.0    0.000067  -0.000144
 1424.0    0.000068  -0.000146
 1425.0    0.000069  -0.000148
 1426.0    0.000070  -0.000150
 1427.0    0.000071  -0.000152
 1428.0    0.000072  -0.000155
 1429.0    0.000073  -0.000157
 1430.0    0.000074  -0.000159
 1431.0    0.000076  -0.000162
 1432.0    0.000077  -0.000165
 1433.0    0.000078  -0.000167
 1434.0    0.000079  -0.000170
 1435.0    0.000080  -0.000173
 1436.0    0.000081  -0.000175
 1437.0    0.000083  -0.000177
 1438.0    0.000084  -0.000179
 1439.0    0.000085  -0.000182
 1440.0    0.000087  -0.000184
 1441.0    0.000088  -0.000187
 1442.0    0.000089  -0.000189
 1443.0    0.000091  -0.000192
 1444.0    0.000092  -0.000195
 1445.0    0.000093  -0.000197
 1446.0    0.000095  -0.000200
 1447.0    0.000096  -0.000203
 1448.0    0.000098  -0.000206
 1449.0    0.000099  -0.000209
 1450.0    0.000101  -0.000212
 1451.0    0.000102  -0.000215
 1452.0    0.000104  -0.000218
 1453.0    0.000105  -0.000221
 1454.0    0.000107  -0.000224
 1455.0    0.000108  -0.000227
 1456.0    0.000110  -0.000230
 1457.0    0.000112  -0.000233
 1458.0    0.000113  -0.000236
 1459.0    0.000115  -0.000239
 1460.0    0.000116  -0.000242
 1461.0    0.000118  -0.000245
 1462.0    0.000120  -0.000249
 1463.0    0.000122  -0.000252
 1464.0    0.000123  -0.000255
 1465.0    0.000125  -0.000259
 1466.0    0.000127  -0.000262
 1467.0    0.000129  -0.000266
 1468.0    0.000130  -0.000269
 1469.0    0.000132  -0.000272
 1470.0    0.000134  -0.000276
 1471.0    0.000136  -0.000279
 1472.0    0.000138  -0.000283
 1473.0    0.000140  -0.000287
 1474.0    0.000142  -0.000290
 1475.0    0.000144  -0.000294
 1476.0    0.000146  -0.000298
 1477.0    0.000148  -0.000302
 1478.0    0.000150  -0.000305
 1479.0    0.000152  -0.000309
 1480.0    0.000154  -0.000313
 1481.0    0.000156  -0.000317
 1482.0    0.000158  -0.000321
 1483.0    0.000161  -0.000325
 1484.0    0.000163  -0.000329
 1485.0    0.000165  -0.000333
 1486.0    0.000167  -0.000337
 1487.0    0.000169  -0.000341
 1488.0    0.000172  -0.000345
 1489.0    0.000174  -0.000349
 1490.0    0.000176  -0.000353
 1491.0    0.000179  -0.000358
 1492.0    0.000181  -0.000362
 1493.0    0.000184  -0.000366
 1494.0    0.000186  -0.000371
 1495.0    0.000188  -0.000375
 1496.0    0.000191  -0.000379
 1497.0    0.000194  -0.000384
 1498.0    0.000196  -0.000388
 1499.0    0.000199  -0.000393
 1500.0    0.000201  -0.000397
 1501.0    0.000204  -0.000402
 1502.0    0.000207  -0.000407
 1503.0    0.000209  -0.000411
 1504.0    0.000212  -0.000416
 1505.0    0.000215  -0.000420
 1506.0    0.000218  -0.000425
 1507.0    0.000220  -0.000430
 1508.0    0.000223  -0.000435
 1509.0    0.000226  -0.000440
 1510.0    0.000229  -0.000445
 1511.0    0.000232  -0.000450
 1512.0    0.000235  -0.000455
 1513.0    0.000238  -0.000460
 1514.0    0.000241  -0.000465
 1515.0    0.000244  -0.000470
 1516.0    0.000247  -0.000476
 1517.0    0.000250  -0.000481
 1518.0    0.000253  -0.000486
 1519.0    0.000256  -0.000491
 1520.0    0.000260  -0.000497
 1521.0    0.000263  -0.000502
 1522.0    0.000266  -0.000508
 1523.0    0.000270  -0.000513
 1524.0    0.000273  -0.000519
 1525.0    0.000276  -0.000524
 1526.0    0.000280  -0.000530
 1527.0    0.000283  -0.000535
 1528.0    0.000287  -0.000541
 1529.0    0.000290  -0.000547
 1530.0    0.000294  -0.000552
 1531.0    0.000297  -0.000558
 1532.0    0.000301  -0.000564
 1533.0    0.000305  -0.000570
 1534.0    0.000308  -0.000576
 1535.0    0.000312  -0.000582
 1536.0    0.000316  -0.000588
 1537.0    0.000320  -0.000594
 1538.0    0.000323  -0.000600
 1539.0    0.000327  -0.000606
 1540.0    0.000331  -0.000612
 1541.0    0.000335  -0.000618
 1542.0    0.000339  -0.000625
 1543.0    0.000343  -0.000631
 1544.0    0.000347  -0.000637
 1545.0    0.000351  -0.000644
 1546.0    0.000355  -0.000650
 1547.0    0.000360  -0.000657
 1548.0    0.000364  -0.000663
 1549.0    0.000368  -0.000670
 1550.0    0.000372  -0.000676
 1551.0    0.000377  -0.000683
 1552.0    0.000381  -0.000690
 1553.0    0.000385  -0.000696
 1554.0    0.000390  -0.000703
 1555.0    0.000394  -0.000710
 1556.0    0.000399  -0.000717
 1557.0    0.000404  -0.000724
 1558.0    0.000408  -0.000731
 1559.0    0.000413  -0.000737
 1560.0    0.000417  -0.000744
 1561.0    0.000422  -0.000752
 1562.0    0.000427  -0.000759
 1563.0    0.000432  -0.000766
 1564.0    0.000437  -0.000773
 1565.0    0.000442  -0.000780
 1566.0    0.000447  -0.000788
 1567.0    0.000452  -0.000795
 1568.0    0.000457  -0.000802
 1569.0    0.000462  -0.000810
 1570.0    0.000467  -0.000817
 1571.0    0.000472  -0.000825
 1572.0    0.000477  -0.000832
 1573.0    0.000483  -0.000840
 1574.0    0.000488  -0.000847
 1575.0    0.000493  -0.000855
 1576.0    0.000499  -0.000863
 1577.0    0.000504  -0.000871
 1578.0    0.000510  -0.000878
 1579.0    0.000515  -0.000886
 1580.0    0.000521  -0.000894
 1581.0    0.000526  -0.000902
 1582.0    0.000532  -0.000910
 1583.0    0.000538  -0.000918
 1584.0    0.000544  -0.000926
 1585.0    0.000549  -0.000934
 1586.0    0.000555  -0.000942
 1587.0    0.000561  -0.000951
 1588.0    0.000567  -0.000959
 1589.0    0.000573  -0.000967
 1590.0    0.000579  -0.000975
 1591.0    0.000586  -0.000984
 1592.0    0.000592  -0.000992
 1593.0    0.000598  -0.001001
 1594.0    0.000604  -0.001009
 1595.0    0.000610  -0.001018
 1596.0    0.000617  -0.001026
 1597.0    0.000623  -0.001035
 1598.0    0.000630  -0.001044
 1599.0    0.000636  -0.001053
 1600.0    0.000643  -0.001061
 1601.0    0.000650  -0.001070
 1602.0    0.000656  -0.001079
 1603.0    0.000663  -0.001088
 1604.0    0.000670  -0.001097
 1605.0    0.000677  -0.001106
 1606.0    0.000684  -0.001115
 1607.0    0.000691  -0.001124
 1608.0    0.000698  -0.001133
 1609.0    0.000705  -0.001142
 1610.0    0.000712  -0.001151
 1611.0    0.000719  -0.001161
 1612.0    0.000726  -0.001170
 1613.0    0.000734  -0.001179
 1614.0    0.000741  -0.001189
 1615.0    0.000748  -0.001198
 1616.0    0.000756  -0.001208
 1617.0    0.000764  -0.001217
 1618.0    0.000771  -0.001227
 1619.0    0.000779  -0.001236
 1620.0    0.000786  -0.001246
 1621.0    0.000794  -0.001256
 1622.0    0.000802  -0.001266
 1623.0    0.000810  -0.001275
 1624.0    0.000818  -0.001285
 1625.0    0.000826  -0.001295
 1626.0    0.000834  -0.001305
 1627.0    0.000842  -0.001315
 1628.0    0.000850  -0.001325
 1629.0    0.000858  -0.001335
 1630.0    0.000867  -0.001345
 1631.0    0.000875  -0.001355
 1632.0    0.000883  -0.001365
 1633.0    0.000892  -0.001375
 1634.0    0.000900  -0.001386
 1635.0    0.000909  -0.001396
 1636.0    0.000918  -0.001406
 1637.0    0.000926  -0.001417
 1638.0    0.000935  -0.001427
 1639.0    0.000944  -0.001437
 1640.0    0.000953  -0.001448
 1641.0    0.000962  -0.001458
 1642.0    0.000971  -0.001469
 1643.0    0.000980  -0.001480
 1644.0    0.000989  -0.001490
 1645.0    0.000998  -0.001501
 1646.0    0.001008  -0.001512
 1647.0    0.001017  -0.001523
 1648.0    0.001026  -0.001533
 1649.0    0.001036  -0.001544
 1650.0    0.001045  -0.001555
 1651.0    0.001055  -0.001566
 1652.0    0.001065  -0.001577
 1653.0    0.001075  -0.001588
 1654.0    0.001084  -0.001599
 1655.0    0.001094  -0.001610
 1656.0    0.001104  -0.001621
 1657.0    0.001114  -0.001632
 1658.0    0.001124  -0.001644
 1659.0    0.001134  -0.001655
 1660.0    0.001144  -0.001666
 1661.0    0.001155  -0.001678
 1662.0    0.001165  -0.001689
 1663.0    0.001176  -0.001700
 1664.0    0.001186  -0.001712
 1665.0    0.001196  -0.001723
 1666.0    0.001207  -0.001735
 1667.0    0.001218  -0.001746
 1668.0    0.001229  -0.001758
 1669.0    0.001239  -0.001769
 1670.0    0.001250  -0.001781
 1671.0    0.001261  -0.001793
 1672.0    0.001272  -0.001805
 1673.0    0.001283  -0.001816
 1674.0    0.001294  -0.001828
 1675.0    0.001306  -0.001840
 1676.0    0.001317  -0.001852
 1677.0    0.001328  -0.001864
 1678.0    0.001340  -0.001876
 1679.0    0.001351  -0.001888
 1680.0    0.001363  -0.001900
 1681.0    0.001375  -0.001912
 1682.0    0.001386  -0.001924
 1683.0    0.001398  -0.001936
 1684.0    0.001410  -0.001948
 1685.0    0.001422  -0.001960
 1686.0    0.001434  -0.001972
 1687.0    0.001446  -0.001985
 1688.0    0.001458  -0.001997
 1689.0    0.001470  -0.002009
 1690.0    0.001483  -0.002022
 1691.0    0.001495  -0.002034
 1692.0    0.001508  -0.002047
 1693.0    0.001520  -0.002059
 1694.0    0.001533  -0.002071
 1695.0    0.001545  -0.002084
 1696.0    0.001558  -0.002096
 1697.0    0.001571  -0.002109
 1698.0    0.001584  -0.002122
 1699.0    0.001597  -0.002134
 1700.0    0.001610  -0.002147
 1701.0    0.001623  -0.002160
 1702.0    0.001636  -0.002172
 1703.0    0.001650  -0.002185
 1704.0    0.001663  -0.002198
 1705.0    0.001676  -0.002211
 1706.0    0.001690  -0.002224
 1707.0    0.001703  -0.002236
 1708.0    0.001717  -0.002249
 1709.0    0.001731  -0.002262
 1710.0    0.001744  -0.002275
 1711.0    0.001758  -0.002288
 1712.0    0.001772  -0.002301
 1713.0    0.001787  -0.002314
 1714.0    0.001801  -0.002327
 1715.0    0.001815  -0.002340
 1716.0    0.001829  -0.002353
 1717.0    0.001843  -0.002367
 1718.0    0.001858  -0.002380
 1719.0    0.001872  -0.002393
 1720.0    0.001887  -0.002406
 1721.0    0.001902  -0.002419
 1722.0    0.001916  -0.002433
 1723.0    0.001931  -0.002446
 1724.0    0.001946  -0.002459
 1725.0    0.001961  -0.002473
 1726.0    0.001976  -0.002486
 1727.0    0.001991  -0.002499
 1728.0    0.002006  -0.002513
 1729.0    0.002022  -0.002526
 1730.0    0.002037  -0.002540
 1731.0    0.002052  -0.002553
 1732.0    0.002068  -0.002567
 1733.0    0.002084  -0.002580
 1734.0    0.002099  -0.002594
 1735.0    0.002115  -0.002607
 1736.0    0.002131  -0.002621
 1737.0    0.002147  -0.002634
 1738.0    0.002163  -0.002648
 1739.0    0.002179  -0.002662
 1740.0    0.002195  -0.002675
 1741.0    0.002211  -0.002689
 1742.0    0.002228  -0.002703
 1743.0    0.002244  -0.002716
 1744.0    0.002260  -0.002730
 1745.0    0.002277  -0.002744
 1746.0    0.002294  -0.002757
 1747.0    0.002310  -0.002771
 1748.0    0.002327  -0.002785
 1749.0    0.002344  -0.002799
 1750.0    0.002361  -0.002813
 1751.0    0.002378  -0.002826
 1752.0    0.002395  -0.002840
 1753.0    0.002412  -0.002854
 1754.0    0.002430  -0.002868
 1755.0    0.002447  -0.002882
 1756.0    0.002464  -0.002896
 1757.0    0.002482  -0.002910
 1758.0    0.002500  -0.002924
 1759.0    0.002517  -0.002938
 1760.0    0.002535  -0.002952
 1761.0    0.002553  -0.002966
 1762.0    0.002571  -0.002980
 1763.0    0.002589  -0.002993
 1764.0    0.002607  -0.003007
 1765.0    0.002625  -0.003021
 1766.0    0.002643  -0.003035
 1767.0    0.002662  -0.003050
 1768.0    0.002680  -0.003064
 1769.0    0.002699  -0.003078
 1770.0    0.002717  -0.003092
 1771.0    0.002736  -0.003106
 1772.0    0.002755  -0.003120
 1773.0    0.002773  -0.003134
 1774.0    0.002792  -0.003148
 1775.0    0.002811  -0.003162
 1776.0    0.002830  -0.003176
 1777.0    0.002850  -0.003190
 1778.0    0.002869  -0.003204
 1779.0    0.002888  -0.003218
 1780.0    0.002907  -0.003233
 1781.0    0.002927  -0.003247
 1782.0    0.002947  -0.003261
 1783.0    0.002966  -0.003275
 1784.0    0.002986  -0.003289
 1785.0    0.003005  -0.003303
 1786.0    0.003026  -0.003317
 1787.0    0.003046  -0.003332
 1788.0    0.003066  -0.003346
 1789.0    0.003086  -0.003360
 1790.0    0.003106  -0.003374
 1791.0    0.003126  -0.003388
 1792.0    0.003147  -0.003402
 1793.0    0.003167  -0.003416
 1794.0    0.003188  -0.003431
 1795.0    0.003208  -0.003445
 1796.0    0.003229  -0.003459
 1797.0    0.003250  -0.003473
 1798.0    0.003271  -0.003487
 1799.0    0.003291  -0.003501
 1800.0    0.003312  -0.003515
 1801.0    0.003334  -0.003530
 1802.0    0.003355  -0.003544
 1803.0    0.003376  -0.003558
 1804.0    0.003397  -0.003572
 1805.0    0.003419  -0.003586
 1806.0    0.003440  -0.003600
 1807.0    0.003462  -0.003614
 1808.0    0.003484  -0.003628
 1809.0    0.003505  -0.003643
 1810.0    0.003527  -0.003657
 1811.0    0.003549  -0.003671
 1812.0    0.003571  -0.003685
 1813.0    0.003593  -0.003699
 1814.0    0.003615  -0.003713
 1815.0    0.003637  -0.003727
 1816.0    0.003660  -0.003741
 1817.0    0.003682  -0.003755
 1818.0    0.003705  -0.003769
 1819.0    0.003727  -0.003783
 1820.0    0.003750  -0.003797
 1821.0    0.003772  -0.003811
 1822.0    0.003795  -0.003825
 1823.0    0.003818  -0.003839
 1824.0    0.003841  -0.003853
 1825.0    0.003864  -0.003867
 1826.0    0.003887  -0.003881
 1827.0    0.003910  -0.003895
 1828.0    0.003934  -0.003909
 1829.0    0.003957  -0.003923
 1830.0    0.003980  -0.003937
 1831.0    0.004004  -0.003951
 1832.0    0.004027  -0.003964
 1833.0    0.004051  -0.003978
 1834.0    0.004075  -0.003992
 1835.0    0.004098  -0.004006
 1836.0    0.004122  -0.004020
 1837.0    0.004146  -0.004033
 1838.0    0.004170  -0.004047
 1839.0    0.004194  -0.004061
 1840.0    0.004218  -0.004075
 1841.0    0.004243  -0.004088
 1842.0    0.004267  -0.004102
 1843.0    0.004291  -0.004116
 1844.0    0.004316  -0.004129
 1845.0    0.004340  -0.004143
 1846.0    0.004365  -0.004157
 1847.0    0.004390  -0.004170
 1848.0    0.004415  -0.004184
 1849.0    0.004439  -0.004197
 1850.0    0.004464  -0.004211
 1851.0    0.004489  -0.004224
 1852.0    0.004514  -0.004238
 1853.0    0.004540  -0.004251
 1854.0    0.004565  -0.004265
 1855.0    0.004590  -0.004278
 1856.0    0.004615  -0.004291
 1857.0    0.004641  -0.004305
 1858.0    0.004666  -0.004318
 1859.0    0.004692  -0.004332
 1860.0    0.004717  -0.004345
 1861.0    0.004743  -0.004358
 1862.0    0.004769  -0.004371
 1863.0    0.004795  -0.004384
 1864.0    0.004821  -0.004398
 1865.0    0.004847  -0.004411
 1866.0    0.004873  -0.004424
 1867.0    0.004899  -0.004437
 1868.0    0.004925  -0.004450
 1869.0    0.004952  -0.004463
 1870.0    0.004978  -0.004476
 1871.0    0.005005  -0.004489
 1872.0    0.005031  -0.004502
 1873.0    0.005058  -0.004515
 1874.0    0.005084  -0.004528
 1875.0    0.005111  -0.004541
 1876.0    0.005138  -0.004554
 1877.0    0.005165  -0.004566
 1878.0    0.005192  -0.004579
 1879.0    0.005219  -0.004592
 1880.0    0.005245  -0.004605
 1881.0    0.005273  -0.004617
 1882.0    0.005300  -0.004630
 1883.0    0.005327  -0.004642
 1884.0    0.005354  -0.004655
 1885.0    0.005382  -0.004668
 1886.0    0.005409  -0.004680
 1887.0    0.005437  -0.004693
 1888.0    0.005465  -0.004705
 1889.0    0.005492  -0.004717
 1890.0    0.005520  -0.004730
 1891.0    0.005548  -0.004742
 1892.0    0.005576  -0.004754
 1893.0    0.005603  -0.004767
 1894.0    0.005631  -0.004779
 1895.0    0.005659  -0.004791
 1896.0    0.005687  -0.004802
