   W          M9+(pi+_n)
 1157.00   -0.00007   0.00000
 1158.00   -0.00007   0.00000
 1159.00   -0.00007   0.00000
 1160.00   -0.00008   0.00000
 1161.00   -0.00008   0.00000
 1162.00   -0.00008   0.00000
 1163.00   -0.00008   0.00000
 1164.00   -0.00009   0.00000
 1165.00   -0.00009   0.00000
 1166.00   -0.00009   0.00000
 1167.00   -0.00010   0.00000
 1168.00   -0.00010   0.00000
 1169.00   -0.00010   0.00000
 1170.00   -0.00011   0.00000
 1171.00   -0.00011   0.00000
 1172.00   -0.00011   0.00000
 1173.00   -0.00012   0.00000
 1174.00   -0.00012   0.00000
 1175.00   -0.00013   0.00000
 1176.00   -0.00013   0.00000
 1177.00   -0.00013   0.00000
 1178.00   -0.00014   0.00000
 1179.00   -0.00014   0.00000
 1180.00   -0.00015   0.00000
 1181.00   -0.00015   0.00000
 1182.00   -0.00015   0.00000
 1183.00   -0.00016   0.00000
 1184.00   -0.00016   0.00000
 1185.00   -0.00017   0.00000
 1186.00   -0.00017   0.00000
 1187.00   -0.00018   0.00000
 1188.00   -0.00018   0.00000
 1189.00   -0.00019   0.00000
 1190.00   -0.00019   0.00000
 1191.00   -0.00020   0.00000
 1192.00   -0.00020   0.00000
 1193.00   -0.00021   0.00000
 1194.00   -0.00021   0.00000
 1195.00   -0.00022   0.00000
 1196.00   -0.00022   0.00000
 1197.00   -0.00023   0.00000
 1198.00   -0.00023   0.00000
 1199.00   -0.00024   0.00000
 1200.00   -0.00024   0.00000
 1201.00   -0.00025   0.00000
 1202.00   -0.00025   0.00000
 1203.00   -0.00026   0.00000
 1204.00   -0.00027   0.00000
 1205.00   -0.00027   0.00000
 1206.00   -0.00028   0.00000
 1207.00   -0.00028   0.00000
 1208.00   -0.00029   0.00000
 1209.00   -0.00030   0.00000
 1210.00   -0.00030   0.00000
 1211.00   -0.00031   0.00000
 1212.00   -0.00031   0.00000
 1213.00   -0.00032   0.00000
 1214.00   -0.00033   0.00000
 1215.00   -0.00033   0.00000
 1216.00   -0.00034   0.00000
 1217.00   -0.00035   0.00000
 1218.00   -0.00035   0.00000
 1219.00   -0.00036   0.00000
 1220.00   -0.00037   0.00000
 1221.00   -0.00037   0.00000
 1222.00   -0.00038   0.00000
 1223.00   -0.00039   0.00000
 1224.00   -0.00039   0.00000
 1225.00   -0.00040   0.00000
 1226.00   -0.00041   0.00000
 1227.00   -0.00041   0.00000
 1228.00   -0.00042   0.00000
 1229.00   -0.00043   0.00000
 1230.00   -0.00044   0.00000
 1231.00   -0.00044   0.00000
 1232.00   -0.00045   0.00000
 1233.00   -0.00046   0.00000
 1234.00   -0.00047   0.00000
 1235.00   -0.00047   0.00000
 1236.00   -0.00048   0.00000
 1237.00   -0.00049   0.00000
 1238.00   -0.00050   0.00000
 1239.00   -0.00050   0.00000
 1240.00   -0.00051   0.00000
 1241.00   -0.00052   0.00000
 1242.00   -0.00053   0.00000
 1243.00   -0.00054   0.00000
 1244.00   -0.00054   0.00000
 1245.00   -0.00055   0.00000
 1246.00   -0.00056   0.00000
 1247.00   -0.00057   0.00000
 1248.00   -0.00058   0.00000
 1249.00   -0.00059   0.00000
 1250.00   -0.00059   0.00000
 1251.00   -0.00060   0.00000
 1252.00   -0.00061   0.00000
 1253.00   -0.00062   0.00000
 1254.00   -0.00063   0.00000
 1255.00   -0.00064   0.00000
 1256.00   -0.00064   0.00000
 1257.00   -0.00065   0.00000
 1258.00   -0.00066   0.00000
 1259.00   -0.00067   0.00000
 1260.00   -0.00068   0.00000
 1261.00   -0.00069   0.00000
 1262.00   -0.00070   0.00000
 1263.00   -0.00071   0.00000
 1264.00   -0.00072   0.00000
 1265.00   -0.00072   0.00000
 1266.00   -0.00073   0.00000
 1267.00   -0.00074   0.00000
 1268.00   -0.00075   0.00000
 1269.00   -0.00076   0.00000
 1270.00   -0.00077   0.00000
 1271.00   -0.00078   0.00000
 1272.00   -0.00079   0.00000
 1273.00   -0.00080   0.00000
 1274.00   -0.00081   0.00000
 1275.00   -0.00082   0.00000
 1276.00   -0.00083   0.00000
 1277.00   -0.00084   0.00000
 1278.00   -0.00085   0.00000
 1279.00   -0.00085   0.00000
 1280.00   -0.00086   0.00000
 1281.00   -0.00087   0.00000
 1282.00   -0.00088   0.00000
 1283.00   -0.00089   0.00000
 1284.00   -0.00090   0.00000
 1285.00   -0.00091   0.00000
 1286.00   -0.00092   0.00000
 1287.00   -0.00093   0.00000
 1288.00   -0.00094   0.00000
 1289.00   -0.00095   0.00000
 1290.00   -0.00096   0.00000
 1291.00   -0.00097   0.00000
 1292.00   -0.00098   0.00000
 1293.00   -0.00099   0.00000
 1294.00   -0.00100   0.00000
 1295.00   -0.00101   0.00000
 1296.00   -0.00102   0.00000
 1297.00   -0.00103   0.00000
 1298.00   -0.00104   0.00000
 1299.00   -0.00105   0.00000
 1300.00   -0.00106   0.00000
 1301.00   -0.00107   0.00000
 1302.00   -0.00108   0.00000
 1303.00   -0.00109   0.00000
 1304.00   -0.00110   0.00000
 1305.00   -0.00111   0.00000
 1306.00   -0.00112   0.00000
 1307.00   -0.00113   0.00000
 1308.00   -0.00114   0.00000
 1309.00   -0.00116   0.00000
 1310.00   -0.00117   0.00000
 1311.00   -0.00118   0.00000
 1312.00   -0.00119   0.00000
 1313.00   -0.00120   0.00000
 1314.00   -0.00121   0.00000
 1315.00   -0.00122   0.00000
 1316.00   -0.00123   0.00000
 1317.00   -0.00124   0.00000
 1318.00   -0.00125   0.00000
 1319.00   -0.00126   0.00000
 1320.00   -0.00127   0.00000
 1321.00   -0.00128   0.00000
 1322.00   -0.00129   0.00000
 1323.00   -0.00130   0.00000
 1324.00   -0.00131   0.00000
 1325.00   -0.00133   0.00000
 1326.00   -0.00134   0.00000
 1327.00   -0.00135   0.00000
 1328.00   -0.00136   0.00000
 1329.00   -0.00137   0.00000
 1330.00   -0.00138   0.00000
 1331.00   -0.00139   0.00000
 1332.00   -0.00140   0.00000
 1333.00   -0.00141   0.00000
 1334.00   -0.00142   0.00000
 1335.00   -0.00143   0.00000
 1336.00   -0.00144   0.00000
 1337.00   -0.00146   0.00000
 1338.00   -0.00147   0.00000
 1339.00   -0.00148   0.00000
 1340.00   -0.00149   0.00000
 1341.00   -0.00150   0.00000
 1342.00   -0.00151   0.00000
 1343.00   -0.00152   0.00000
 1344.00   -0.00153   0.00000
 1345.00   -0.00154   0.00000
 1346.00   -0.00155   0.00000
 1347.00   -0.00157   0.00000
 1348.00   -0.00158   0.00000
 1349.00   -0.00159   0.00000
 1350.00   -0.00160   0.00000
 1351.00   -0.00161   0.00000
 1352.00   -0.00162   0.00000
 1353.00   -0.00163   0.00000
 1354.00   -0.00164   0.00000
 1355.00   -0.00165   0.00000
 1356.00   -0.00167   0.00000
 1357.00   -0.00168   0.00000
 1358.00   -0.00169   0.00000
 1359.00   -0.00170   0.00000
 1360.00   -0.00171   0.00000
 1361.00   -0.00172   0.00000
 1362.00   -0.00173   0.00000
 1363.00   -0.00174   0.00000
 1364.00   -0.00175   0.00000
 1365.00   -0.00177   0.00000
 1366.00   -0.00178   0.00000
 1367.00   -0.00179   0.00000
 1368.00   -0.00180   0.00000
 1369.00   -0.00181   0.00000
 1370.00   -0.00182   0.00000
 1371.00   -0.00183   0.00000
 1372.00   -0.00184   0.00000
 1373.00   -0.00186   0.00000
 1374.00   -0.00187   0.00000
 1375.00   -0.00188   0.00000
 1376.00   -0.00189   0.00000
 1377.00   -0.00190   0.00000
 1378.00   -0.00191   0.00000
 1379.00   -0.00192   0.00000
 1380.00   -0.00193   0.00000
 1381.00   -0.00195   0.00000
 1382.00   -0.00196   0.00000
 1383.00   -0.00197   0.00000
 1384.00   -0.00198   0.00000
 1385.00   -0.00199   0.00000
 1386.00   -0.00200   0.00000
 1387.00   -0.00201   0.00000
 1388.00   -0.00203   0.00000
 1389.00   -0.00204   0.00000
 1390.00   -0.00205   0.00000
 1391.00   -0.00206   0.00000
 1392.00   -0.00207   0.00000
 1393.00   -0.00208   0.00000
 1394.00   -0.00209   0.00000
 1395.00   -0.00210   0.00000
 1396.00   -0.00212   0.00000
 1397.00   -0.00213   0.00000
 1398.00   -0.00214   0.00000
 1399.00   -0.00215   0.00000
 1400.00   -0.00216   0.00000
 1401.00   -0.00217   0.00000
 1402.00   -0.00218   0.00000
 1403.00   -0.00219   0.00000
 1404.00   -0.00221   0.00000
 1405.00   -0.00222   0.00000
 1406.00   -0.00223   0.00000
 1407.00   -0.00224   0.00000
 1408.00   -0.00225   0.00000
 1409.00   -0.00226   0.00000
 1410.00   -0.00227   0.00000
 1411.00   -0.00228   0.00000
 1412.00   -0.00230   0.00000
 1413.00   -0.00231   0.00000
 1414.00   -0.00232   0.00000
 1415.00   -0.00233   0.00000
 1416.00   -0.00234   0.00000
 1417.00   -0.00235   0.00000
 1418.00   -0.00236   0.00000
 1419.00   -0.00237   0.00000
 1420.00   -0.00239   0.00000
 1421.00   -0.00240   0.00000
 1422.00   -0.00241   0.00000
 1423.00   -0.00242   0.00000
 1424.00   -0.00243   0.00000
 1425.00   -0.00244   0.00000
 1426.00   -0.00245   0.00000
 1427.00   -0.00246   0.00000
 1428.00   -0.00248   0.00000
 1429.00   -0.00249   0.00000
 1430.00   -0.00250   0.00000
 1431.00   -0.00251   0.00000
 1432.00   -0.00252   0.00000
 1433.00   -0.00253   0.00000
 1434.00   -0.00254   0.00000
 1435.00   -0.00255   0.00000
 1436.00   -0.00256   0.00000
 1437.00   -0.00258   0.00000
 1438.00   -0.00259   0.00000
 1439.00   -0.00260   0.00000
 1440.00   -0.00261   0.00000
 1441.00   -0.00262   0.00000
 1442.00   -0.00263   0.00000
 1443.00   -0.00264   0.00000
 1444.00   -0.00265   0.00000
 1445.00   -0.00266   0.00000
 1446.00   -0.00268   0.00000
 1447.00   -0.00269   0.00000
 1448.00   -0.00270   0.00000
 1449.00   -0.00271   0.00000
 1450.00   -0.00272   0.00000
 1451.00   -0.00273   0.00000
 1452.00   -0.00274   0.00000
 1453.00   -0.00275   0.00000
 1454.00   -0.00276   0.00000
 1455.00   -0.00277   0.00000
 1456.00   -0.00279   0.00000
 1457.00   -0.00280   0.00000
 1458.00   -0.00281   0.00000
 1459.00   -0.00282   0.00000
 1460.00   -0.00283   0.00000
 1461.00   -0.00284   0.00000
 1462.00   -0.00285   0.00000
 1463.00   -0.00286   0.00000
 1464.00   -0.00287   0.00000
 1465.00   -0.00288   0.00000
 1466.00   -0.00289   0.00000
 1467.00   -0.00291   0.00000
 1468.00   -0.00292   0.00000
 1469.00   -0.00293   0.00000
 1470.00   -0.00294   0.00000
 1471.00   -0.00295   0.00000
 1472.00   -0.00296   0.00000
 1473.00   -0.00297   0.00000
 1474.00   -0.00298   0.00000
 1475.00   -0.00299   0.00000
 1476.00   -0.00300   0.00000
 1477.00   -0.00301   0.00000
 1478.00   -0.00302   0.00000
 1479.00   -0.00303   0.00000
 1480.00   -0.00305   0.00000
 1481.00   -0.00306   0.00000
 1482.00   -0.00307   0.00000
 1483.00   -0.00308   0.00000
 1484.00   -0.00309   0.00000
 1485.00   -0.00310   0.00000
 1486.00   -0.00311   0.00000
 1487.00   -0.00312   0.00000
 1488.00   -0.00313   0.00000
 1489.00   -0.00314   0.00000
 1490.00   -0.00315   0.00000
 1491.00   -0.00316   0.00000
 1492.00   -0.00317   0.00000
 1493.00   -0.00318   0.00000
 1494.00   -0.00319   0.00000
 1495.00   -0.00320   0.00000
 1496.00   -0.00321   0.00000
 1497.00   -0.00323   0.00000
 1498.00   -0.00324   0.00000
 1499.00   -0.00325   0.00000
 1500.00   -0.00326   0.00000
 1501.00   -0.00327   0.00000
 1502.00   -0.00328   0.00000
 1503.00   -0.00329   0.00000
 1504.00   -0.00330   0.00000
 1505.00   -0.00331   0.00000
 1506.00   -0.00332   0.00000
 1507.00   -0.00333   0.00000
 1508.00   -0.00334   0.00000
 1509.00   -0.00335   0.00000
 1510.00   -0.00336   0.00000
 1511.00   -0.00337   0.00000
 1512.00   -0.00338   0.00000
 1513.00   -0.00339   0.00000
 1514.00   -0.00340   0.00000
 1515.00   -0.00341   0.00000
 1516.00   -0.00342   0.00000
 1517.00   -0.00343   0.00000
 1518.00   -0.00344   0.00000
 1519.00   -0.00345   0.00000
 1520.00   -0.00346   0.00000
 1521.00   -0.00347   0.00000
 1522.00   -0.00348   0.00000
 1523.00   -0.00349   0.00000
 1524.00   -0.00350   0.00000
 1525.00   -0.00351   0.00000
 1526.00   -0.00352   0.00000
 1527.00   -0.00353   0.00000
 1528.00   -0.00354   0.00000
 1529.00   -0.00355   0.00000
 1530.00   -0.00356   0.00000
 1531.00   -0.00357   0.00000
 1532.00   -0.00358   0.00000
 1533.00   -0.00359   0.00000
 1534.00   -0.00360   0.00000
 1535.00   -0.00361   0.00000
 1536.00   -0.00362   0.00000
 1537.00   -0.00363   0.00000
 1538.00   -0.00364   0.00000
 1539.00   -0.00365   0.00000
 1540.00   -0.00366   0.00000
 1541.00   -0.00367   0.00000
 1542.00   -0.00368   0.00000
 1543.00   -0.00369   0.00000
 1544.00   -0.00370   0.00000
 1545.00   -0.00371   0.00000
 1546.00   -0.00372   0.00000
 1547.00   -0.00373   0.00000
 1548.00   -0.00374   0.00000
 1549.00   -0.00375   0.00000
 1550.00   -0.00376   0.00000
 1551.00   -0.00377   0.00000
 1552.00   -0.00378   0.00000
 1553.00   -0.00379   0.00000
 1554.00   -0.00380   0.00000
 1555.00   -0.00381   0.00000
 1556.00   -0.00382   0.00000
 1557.00   -0.00383   0.00000
 1558.00   -0.00384   0.00000
 1559.00   -0.00385   0.00000
 1560.00   -0.00386   0.00000
 1561.00   -0.00387   0.00000
 1562.00   -0.00388   0.00000
 1563.00   -0.00389   0.00000
 1564.00   -0.00390   0.00000
 1565.00   -0.00390   0.00000
 1566.00   -0.00391   0.00000
 1567.00   -0.00392   0.00000
 1568.00   -0.00393   0.00000
 1569.00   -0.00394   0.00000
 1570.00   -0.00395   0.00000
 1571.00   -0.00396   0.00000
 1572.00   -0.00397   0.00000
 1573.00   -0.00398   0.00000
 1574.00   -0.00399   0.00000
 1575.00   -0.00400   0.00000
 1576.00   -0.00401   0.00000
 1577.00   -0.00402   0.00000
 1578.00   -0.00403   0.00000
 1579.00   -0.00404   0.00000
 1580.00   -0.00405   0.00000
 1581.00   -0.00405   0.00000
 1582.00   -0.00406   0.00000
 1583.00   -0.00407   0.00000
 1584.00   -0.00408   0.00000
 1585.00   -0.00409   0.00000
 1586.00   -0.00410   0.00000
 1587.00   -0.00411   0.00000
 1588.00   -0.00412   0.00000
 1589.00   -0.00413   0.00000
 1590.00   -0.00414   0.00000
 1591.00   -0.00415   0.00000
 1592.00   -0.00416   0.00000
 1593.00   -0.00416   0.00000
 1594.00   -0.00417   0.00000
 1595.00   -0.00418   0.00000
 1596.00   -0.00419   0.00000
 1597.00   -0.00420   0.00000
 1598.00   -0.00421   0.00000
 1599.00   -0.00422   0.00000
 1600.00   -0.00423   0.00000
 1601.00   -0.00424   0.00000
 1602.00   -0.00425   0.00000
 1603.00   -0.00425   0.00000
 1604.00   -0.00426   0.00000
 1605.00   -0.00427   0.00000
 1606.00   -0.00428   0.00000
 1607.00   -0.00429   0.00000
 1608.00   -0.00430   0.00000
 1609.00   -0.00431   0.00000
 1610.00   -0.00432   0.00000
 1611.00   -0.00432   0.00000
 1612.00   -0.00433   0.00000
 1613.00   -0.00434   0.00000
 1614.00   -0.00435   0.00000
 1615.00   -0.00436   0.00000
 1616.00   -0.00437   0.00000
 1617.00   -0.00438   0.00000
 1618.00   -0.00439   0.00000
 1619.00   -0.00439   0.00000
 1620.00   -0.00440   0.00000
 1621.00   -0.00441   0.00000
 1622.00   -0.00442   0.00000
 1623.00   -0.00443   0.00000
 1624.00   -0.00444   0.00000
 1625.00   -0.00445   0.00000
 1626.00   -0.00445   0.00000
 1627.00   -0.00446   0.00000
 1628.00   -0.00447   0.00000
 1629.00   -0.00448   0.00000
 1630.00   -0.00449   0.00000
 1631.00   -0.00450   0.00000
 1632.00   -0.00451   0.00000
 1633.00   -0.00451   0.00000
 1634.00   -0.00452   0.00000
 1635.00   -0.00453   0.00000
 1636.00   -0.00454   0.00000
 1637.00   -0.00455   0.00000
 1638.00   -0.00456   0.00000
 1639.00   -0.00456   0.00000
 1640.00   -0.00457   0.00000
 1641.00   -0.00458   0.00000
 1642.00   -0.00459   0.00000
 1643.00   -0.00460   0.00000
 1644.00   -0.00461   0.00000
 1645.00   -0.00461   0.00000
 1646.00   -0.00462   0.00000
 1647.00   -0.00463   0.00000
 1648.00   -0.00464   0.00000
 1649.00   -0.00465   0.00000
 1650.00   -0.00465   0.00000
 1651.00   -0.00466   0.00000
 1652.00   -0.00467   0.00000
 1653.00   -0.00468   0.00000
 1654.00   -0.00469   0.00000
 1655.00   -0.00470   0.00000
 1656.00   -0.00470   0.00000
 1657.00   -0.00471   0.00000
 1658.00   -0.00472   0.00000
 1659.00   -0.00473   0.00000
 1660.00   -0.00474   0.00000
 1661.00   -0.00474   0.00000
 1662.00   -0.00475   0.00000
 1663.00   -0.00476   0.00000
 1664.00   -0.00477   0.00000
 1665.00   -0.00478   0.00000
 1666.00   -0.00478   0.00000
 1667.00   -0.00479   0.00000
 1668.00   -0.00480   0.00000
 1669.00   -0.00481   0.00000
 1670.00   -0.00481   0.00000
 1671.00   -0.00482   0.00000
 1672.00   -0.00483   0.00000
 1673.00   -0.00484   0.00000
 1674.00   -0.00485   0.00000
 1675.00   -0.00485   0.00000
 1676.00   -0.00486   0.00000
 1677.00   -0.00487   0.00000
 1678.00   -0.00488   0.00000
 1679.00   -0.00489   0.00000
 1680.00   -0.00489   0.00000
 1681.00   -0.00490   0.00000
 1682.00   -0.00491   0.00000
 1683.00   -0.00492   0.00000
 1684.00   -0.00492   0.00000
 1685.00   -0.00493   0.00000
 1686.00   -0.00494   0.00000
 1687.00   -0.00495   0.00000
 1688.00   -0.00495   0.00000
 1689.00   -0.00496   0.00000
 1690.00   -0.00497   0.00000
 1691.00   -0.00498   0.00000
 1692.00   -0.00498   0.00000
 1693.00   -0.00499   0.00000
 1694.00   -0.00500   0.00000
 1695.00   -0.00501   0.00000
 1696.00   -0.00501   0.00000
 1697.00   -0.00502   0.00000
 1698.00   -0.00503   0.00000
 1699.00   -0.00504   0.00000
 1700.00   -0.00504   0.00000
 1701.00   -0.00505   0.00000
 1702.00   -0.00506   0.00000
 1703.00   -0.00507   0.00000
 1704.00   -0.00507   0.00000
 1705.00   -0.00508   0.00000
 1706.00   -0.00509   0.00000
 1707.00   -0.00510   0.00000
 1708.00   -0.00510   0.00000
 1709.00   -0.00511   0.00000
 1710.00   -0.00512   0.00000
 1711.00   -0.00512   0.00000
 1712.00   -0.00513   0.00000
 1713.00   -0.00514   0.00000
 1714.00   -0.00515   0.00000
 1715.00   -0.00515   0.00000
 1716.00   -0.00516   0.00000
 1717.00   -0.00517   0.00000
 1718.00   -0.00518   0.00000
 1719.00   -0.00518   0.00000
 1720.00   -0.00519   0.00000
 1721.00   -0.00520   0.00000
 1722.00   -0.00520   0.00000
 1723.00   -0.00521   0.00000
 1724.00   -0.00522   0.00000
 1725.00   -0.00522   0.00000
 1726.00   -0.00523   0.00000
 1727.00   -0.00524   0.00000
 1728.00   -0.00525   0.00000
 1729.00   -0.00525   0.00000
 1730.00   -0.00526   0.00000
 1731.00   -0.00527   0.00000
 1732.00   -0.00527   0.00000
 1733.00   -0.00528   0.00000
 1734.00   -0.00529   0.00000
 1735.00   -0.00529   0.00000
 1736.00   -0.00530   0.00000
 1737.00   -0.00531   0.00000
 1738.00   -0.00532   0.00000
 1739.00   -0.00532   0.00000
 1740.00   -0.00533   0.00000
 1741.00   -0.00534   0.00000
 1742.00   -0.00534   0.00000
 1743.00   -0.00535   0.00000
 1744.00   -0.00536   0.00000
 1745.00   -0.00536   0.00000
 1746.00   -0.00537   0.00000
 1747.00   -0.00538   0.00000
 1748.00   -0.00538   0.00000
 1749.00   -0.00539   0.00000
 1750.00   -0.00540   0.00000
 1751.00   -0.00540   0.00000
 1752.00   -0.00541   0.00000
 1753.00   -0.00542   0.00000
 1754.00   -0.00542   0.00000
 1755.00   -0.00543   0.00000
 1756.00   -0.00544   0.00000
 1757.00   -0.00544   0.00000
 1758.00   -0.00545   0.00000
 1759.00   -0.00546   0.00000
 1760.00   -0.00546   0.00000
 1761.00   -0.00547   0.00000
 1762.00   -0.00548   0.00000
 1763.00   -0.00548   0.00000
 1764.00   -0.00549   0.00000
 1765.00   -0.00550   0.00000
 1766.00   -0.00550   0.00000
 1767.00   -0.00551   0.00000
 1768.00   -0.00552   0.00000
 1769.00   -0.00552   0.00000
 1770.00   -0.00553   0.00000
 1771.00   -0.00554   0.00000
 1772.00   -0.00554   0.00000
 1773.00   -0.00555   0.00000
 1774.00   -0.00555   0.00000
 1775.00   -0.00556   0.00000
 1776.00   -0.00557   0.00000
 1777.00   -0.00557   0.00000
 1778.00   -0.00558   0.00000
 1779.00   -0.00559   0.00000
 1780.00   -0.00559   0.00000
 1781.00   -0.00560   0.00000
 1782.00   -0.00561   0.00000
 1783.00   -0.00561   0.00000
 1784.00   -0.00562   0.00000
 1785.00   -0.00562   0.00000
 1786.00   -0.00563   0.00000
 1787.00   -0.00564   0.00000
 1788.00   -0.00564   0.00000
 1789.00   -0.00565   0.00000
 1790.00   -0.00566   0.00000
 1791.00   -0.00566   0.00000
 1792.00   -0.00567   0.00000
 1793.00   -0.00567   0.00000
 1794.00   -0.00568   0.00000
 1795.00   -0.00569   0.00000
 1796.00   -0.00569   0.00000
 1797.00   -0.00570   0.00000
 1798.00   -0.00571   0.00000
 1799.00   -0.00571   0.00000
 1800.00   -0.00572   0.00000
 1801.00   -0.00572   0.00000
 1802.00   -0.00573   0.00000
 1803.00   -0.00574   0.00000
 1804.00   -0.00574   0.00000
 1805.00   -0.00575   0.00000
 1806.00   -0.00575   0.00000
 1807.00   -0.00576   0.00000
 1808.00   -0.00577   0.00000
 1809.00   -0.00577   0.00000
 1810.00   -0.00578   0.00000
 1811.00   -0.00578   0.00000
 1812.00   -0.00579   0.00000
 1813.00   -0.00580   0.00000
 1814.00   -0.00580   0.00000
 1815.00   -0.00581   0.00000
 1816.00   -0.00581   0.00000
 1817.00   -0.00582   0.00000
 1818.00   -0.00583   0.00000
 1819.00   -0.00583   0.00000
 1820.00   -0.00584   0.00000
 1821.00   -0.00584   0.00000
 1822.00   -0.00585   0.00000
 1823.00   -0.00585   0.00000
 1824.00   -0.00586   0.00000
 1825.00   -0.00587   0.00000
 1826.00   -0.00587   0.00000
 1827.00   -0.00588   0.00000
 1828.00   -0.00588   0.00000
 1829.00   -0.00589   0.00000
 1830.00   -0.00590   0.00000
 1831.00   -0.00590   0.00000
 1832.00   -0.00591   0.00000
 1833.00   -0.00591   0.00000
 1834.00   -0.00592   0.00000
 1835.00   -0.00592   0.00000
 1836.00   -0.00593   0.00000
 1837.00   -0.00594   0.00000
 1838.00   -0.00594   0.00000
 1839.00   -0.00595   0.00000
 1840.00   -0.00595   0.00000
 1841.00   -0.00596   0.00000
 1842.00   -0.00596   0.00000
 1843.00   -0.00597   0.00000
 1844.00   -0.00598   0.00000
 1845.00   -0.00598   0.00000
 1846.00   -0.00599   0.00000
 1847.00   -0.00599   0.00000
 1848.00   -0.00600   0.00000
 1849.00   -0.00600   0.00000
 1850.00   -0.00601   0.00000
 1851.00   -0.00601   0.00000
 1852.00   -0.00602   0.00000
 1853.00   -0.00603   0.00000
 1854.00   -0.00603   0.00000
 1855.00   -0.00604   0.00000
 1856.00   -0.00604   0.00000
 1857.00   -0.00605   0.00000
 1858.00   -0.00605   0.00000
 1859.00   -0.00606   0.00000
 1860.00   -0.00606   0.00000
 1861.00   -0.00607   0.00000
 1862.00   -0.00607   0.00000
 1863.00   -0.00608   0.00000
 1864.00   -0.00609   0.00000
 1865.00   -0.00609   0.00000
 1866.00   -0.00610   0.00000
 1867.00   -0.00610   0.00000
 1868.00   -0.00611   0.00000
 1869.00   -0.00611   0.00000
 1870.00   -0.00612   0.00000
 1871.00   -0.00612   0.00000
 1872.00   -0.00613   0.00000
 1873.00   -0.00613   0.00000
 1874.00   -0.00614   0.00000
 1875.00   -0.00614   0.00000
 1876.00   -0.00615   0.00000
 1877.00   -0.00616   0.00000
 1878.00   -0.00616   0.00000
 1879.00   -0.00617   0.00000
 1880.00   -0.00617   0.00000
 1881.00   -0.00618   0.00000
 1882.00   -0.00618   0.00000
 1883.00   -0.00619   0.00000
 1884.00   -0.00619   0.00000
 1885.00   -0.00620   0.00000
 1886.00   -0.00620   0.00000
 1887.00   -0.00621   0.00000
 1888.00   -0.00621   0.00000
 1889.00   -0.00622   0.00000
 1890.00   -0.00622   0.00000
 1891.00   -0.00623   0.00000
 1892.00   -0.00623   0.00000
 1893.00   -0.00624   0.00000
 1894.00   -0.00624   0.00000
 1895.00   -0.00625   0.00000
 1896.00   -0.00625   0.00000
 1897.00   -0.00626   0.00000
 1898.00   -0.00626   0.00000
 1899.00   -0.00627   0.00000
 1900.00   -0.00627   0.00000
 1901.00   -0.00628   0.00000
 1902.00   -0.00629   0.00000
