   W         M7+(eta_p)
 1595.0   -0.000002  -0.000001
 1596.0   -0.000002  -0.000001
 1597.0   -0.000002  -0.000001
 1598.0   -0.000002  -0.000002
 1599.0   -0.000002  -0.000002
 1600.0   -0.000002  -0.000002
 1601.0   -0.000002  -0.000002
 1602.0   -0.000002  -0.000002
 1603.0   -0.000003  -0.000002
 1604.0   -0.000003  -0.000002
 1605.0   -0.000003  -0.000002
 1606.0   -0.000003  -0.000002
 1607.0   -0.000003  -0.000002
 1608.0   -0.000003  -0.000002
 1609.0   -0.000003  -0.000002
 1610.0   -0.000003  -0.000002
 1611.0   -0.000003  -0.000002
 1612.0   -0.000003  -0.000002
 1613.0   -0.000003  -0.000002
 1614.0   -0.000004  -0.000002
 1615.0   -0.000004  -0.000003
 1616.0   -0.000004  -0.000003
 1617.0   -0.000004  -0.000003
 1618.0   -0.000004  -0.000003
 1619.0   -0.000004  -0.000003
 1620.0   -0.000004  -0.000003
 1621.0   -0.000004  -0.000003
 1622.0   -0.000005  -0.000003
 1623.0   -0.000005  -0.000003
 1624.0   -0.000005  -0.000003
 1625.0   -0.000005  -0.000003
 1626.0   -0.000005  -0.000004
 1627.0   -0.000004  -0.000004
 1628.0   -0.000004  -0.000004
 1629.0   -0.000003  -0.000005
 1630.0   -0.000003  -0.000005
 1631.0   -0.000004  -0.000005
 1632.0   -0.000004  -0.000005
 1633.0   -0.000005  -0.000005
 1634.0   -0.000005  -0.000005
 1635.0   -0.000006  -0.000005
 1636.0   -0.000006  -0.000005
 1637.0   -0.000006  -0.000005
 1638.0   -0.000006  -0.000005
 1639.0   -0.000007  -0.000005
 1640.0   -0.000007  -0.000005
 1641.0   -0.000007  -0.000005
 1642.0   -0.000007  -0.000005
 1643.0   -0.000007  -0.000006
 1644.0   -0.000008  -0.000006
 1645.0   -0.000008  -0.000006
 1646.0   -0.000008  -0.000006
 1647.0   -0.000008  -0.000006
 1648.0   -0.000008  -0.000006
 1649.0   -0.000009  -0.000006
 1650.0   -0.000009  -0.000007
 1651.0   -0.000009  -0.000007
 1652.0   -0.000009  -0.000007
 1653.0   -0.000009  -0.000007
 1654.0   -0.000010  -0.000007
 1655.0   -0.000010  -0.000007
 1656.0   -0.000010  -0.000008
 1657.0   -0.000010  -0.000008
 1658.0   -0.000010  -0.000008
 1659.0   -0.000011  -0.000008
 1660.0   -0.000011  -0.000008
 1661.0   -0.000011  -0.000008
 1662.0   -0.000011  -0.000009
 1663.0   -0.000012  -0.000009
 1664.0   -0.000012  -0.000009
 1665.0   -0.000012  -0.000009
 1666.0   -0.000012  -0.000009
 1667.0   -0.000013  -0.000010
 1668.0   -0.000013  -0.000010
 1669.0   -0.000013  -0.000010
 1670.0   -0.000013  -0.000010
 1671.0   -0.000014  -0.000011
 1672.0   -0.000014  -0.000011
 1673.0   -0.000014  -0.000011
 1674.0   -0.000015  -0.000011
 1675.0   -0.000015  -0.000011
 1676.0   -0.000015  -0.000012
 1677.0   -0.000015  -0.000012
 1678.0   -0.000016  -0.000012
 1679.0   -0.000016  -0.000012
 1680.0   -0.000016  -0.000013
 1681.0   -0.000017  -0.000013
 1682.0   -0.000017  -0.000013
 1683.0   -0.000017  -0.000014
 1684.0   -0.000018  -0.000014
 1685.0   -0.000018  -0.000014
 1686.0   -0.000018  -0.000014
 1687.0   -0.000019  -0.000015
 1688.0   -0.000019  -0.000015
 1689.0   -0.000019  -0.000015
 1690.0   -0.000020  -0.000016
 1691.0   -0.000020  -0.000016
 1692.0   -0.000021  -0.000016
 1693.0   -0.000021  -0.000016
 1694.0   -0.000021  -0.000017
 1695.0   -0.000022  -0.000017
 1696.0   -0.000022  -0.000017
 1697.0   -0.000022  -0.000018
 1698.0   -0.000023  -0.000018
 1699.0   -0.000023  -0.000019
 1700.0   -0.000024  -0.000019
 1701.0   -0.000024  -0.000019
 1702.0   -0.000025  -0.000020
 1703.0   -0.000025  -0.000020
 1704.0   -0.000025  -0.000020
 1705.0   -0.000026  -0.000021
 1706.0   -0.000027  -0.000021
 1707.0   -0.000027  -0.000022
 1708.0   -0.000028  -0.000022
 1709.0   -0.000029  -0.000023
 1710.0   -0.000030  -0.000023
 1711.0   -0.000030  -0.000024
 1712.0   -0.000030  -0.000024
 1713.0   -0.000030  -0.000024
 1714.0   -0.000030  -0.000024
 1715.0   -0.000030  -0.000025
 1716.0   -0.000031  -0.000025
 1717.0   -0.000031  -0.000026
 1718.0   -0.000032  -0.000026
 1719.0   -0.000032  -0.000027
 1720.0   -0.000033  -0.000027
 1721.0   -0.000033  -0.000028
 1722.0   -0.000034  -0.000028
 1723.0   -0.000034  -0.000028
 1724.0   -0.000035  -0.000029
 1725.0   -0.000036  -0.000029
 1726.0   -0.000036  -0.000030
 1727.0   -0.000037  -0.000031
 1728.0   -0.000037  -0.000031
 1729.0   -0.000038  -0.000032
 1730.0   -0.000038  -0.000032
 1731.0   -0.000039  -0.000033
 1732.0   -0.000040  -0.000033
 1733.0   -0.000040  -0.000034
 1734.0   -0.000041  -0.000034
 1735.0   -0.000041  -0.000035
 1736.0   -0.000042  -0.000035
 1737.0   -0.000043  -0.000036
 1738.0   -0.000043  -0.000037
 1739.0   -0.000044  -0.000037
 1740.0   -0.000045  -0.000038
 1741.0   -0.000045  -0.000038
 1742.0   -0.000046  -0.000039
 1743.0   -0.000046  -0.000040
 1744.0   -0.000047  -0.000040
 1745.0   -0.000048  -0.000041
 1746.0   -0.000049  -0.000042
 1747.0   -0.000049  -0.000042
 1748.0   -0.000050  -0.000043
 1749.0   -0.000051  -0.000044
 1750.0   -0.000051  -0.000044
 1751.0   -0.000052  -0.000045
 1752.0   -0.000053  -0.000046
 1753.0   -0.000053  -0.000046
 1754.0   -0.000054  -0.000047
 1755.0   -0.000055  -0.000048
 1756.0   -0.000056  -0.000049
 1757.0   -0.000056  -0.000049
 1758.0   -0.000057  -0.000050
 1759.0   -0.000058  -0.000051
 1760.0   -0.000059  -0.000052
 1761.0   -0.000060  -0.000052
 1762.0   -0.000060  -0.000053
 1763.0   -0.000061  -0.000054
 1764.0   -0.000062  -0.000055
 1765.0   -0.000063  -0.000056
 1766.0   -0.000064  -0.000057
 1767.0   -0.000064  -0.000057
 1768.0   -0.000065  -0.000058
 1769.0   -0.000066  -0.000059
 1770.0   -0.000067  -0.000060
 1771.0   -0.000068  -0.000061
 1772.0   -0.000069  -0.000062
 1773.0   -0.000069  -0.000063
 1774.0   -0.000070  -0.000064
 1775.0   -0.000071  -0.000064
 1776.0   -0.000072  -0.000065
 1777.0   -0.000073  -0.000066
 1778.0   -0.000074  -0.000067
 1779.0   -0.000075  -0.000068
 1780.0   -0.000076  -0.000069
 1781.0   -0.000077  -0.000070
 1782.0   -0.000078  -0.000071
 1783.0   -0.000079  -0.000072
 1784.0   -0.000079  -0.000073
 1785.0   -0.000080  -0.000074
 1786.0   -0.000081  -0.000075
 1787.0   -0.000082  -0.000076
 1788.0   -0.000083  -0.000077
 1789.0   -0.000084  -0.000078
 1790.0   -0.000085  -0.000080
 1791.0   -0.000086  -0.000081
 1792.0   -0.000087  -0.000082
 1793.0   -0.000088  -0.000083
 1794.0   -0.000089  -0.000084
 1795.0   -0.000090  -0.000085
 1796.0   -0.000091  -0.000086
 1797.0   -0.000093  -0.000087
 1798.0   -0.000094  -0.000089
 1799.0   -0.000095  -0.000090
 1800.0   -0.000096  -0.000091
 1801.0   -0.000097  -0.000092
 1802.0   -0.000098  -0.000094
 1803.0   -0.000099  -0.000095
 1804.0   -0.000100  -0.000096
 1805.0   -0.000101  -0.000097
 1806.0   -0.000102  -0.000099
 1807.0   -0.000103  -0.000100
 1808.0   -0.000105  -0.000101
 1809.0   -0.000106  -0.000102
 1810.0   -0.000107  -0.000104
 1811.0   -0.000108  -0.000105
 1812.0   -0.000109  -0.000106
 1813.0   -0.000110  -0.000108
 1814.0   -0.000112  -0.000109
 1815.0   -0.000113  -0.000111
 1816.0   -0.000114  -0.000112
 1817.0   -0.000115  -0.000113
 1818.0   -0.000116  -0.000115
 1819.0   -0.000118  -0.000116
 1820.0   -0.000119  -0.000118
 1821.0   -0.000120  -0.000119
 1822.0   -0.000121  -0.000121
 1823.0   -0.000122  -0.000122
 1824.0   -0.000124  -0.000124
 1825.0   -0.000125  -0.000125
 1826.0   -0.000126  -0.000127
 1827.0   -0.000128  -0.000128
 1828.0   -0.000129  -0.000130
 1829.0   -0.000130  -0.000132
 1830.0   -0.000131  -0.000133
 1831.0   -0.000133  -0.000135
 1832.0   -0.000134  -0.000136
 1833.0   -0.000135  -0.000138
 1834.0   -0.000137  -0.000140
 1835.0   -0.000138  -0.000141
 1836.0   -0.000139  -0.000143
 1837.0   -0.000141  -0.000145
 1838.0   -0.000142  -0.000147
 1839.0   -0.000143  -0.000148
 1840.0   -0.000145  -0.000150
 1841.0   -0.000146  -0.000152
 1842.0   -0.000148  -0.000154
 1843.0   -0.000150  -0.000155
 1844.0   -0.000151  -0.000157
 1845.0   -0.000153  -0.000158
 1846.0   -0.000154  -0.000160
 1847.0   -0.000155  -0.000162
 1848.0   -0.000157  -0.000164
 1849.0   -0.000158  -0.000166
 1850.0   -0.000159  -0.000168
 1851.0   -0.000161  -0.000170
 1852.0   -0.000162  -0.000172
 1853.0   -0.000164  -0.000174
 1854.0   -0.000165  -0.000176
 1855.0   -0.000167  -0.000178
 1856.0   -0.000168  -0.000180
 1857.0   -0.000170  -0.000182
 1858.0   -0.000171  -0.000184
 1859.0   -0.000173  -0.000186
 1860.0   -0.000174  -0.000188
 1861.0   -0.000176  -0.000191
 1862.0   -0.000177  -0.000193
 1863.0   -0.000179  -0.000195
 1864.0   -0.000181  -0.000197
 1865.0   -0.000182  -0.000199
 1866.0   -0.000184  -0.000201
 1867.0   -0.000185  -0.000204
 1868.0   -0.000187  -0.000206
 1869.0   -0.000189  -0.000208
 1870.0   -0.000190  -0.000210
 1871.0   -0.000192  -0.000213
 1872.0   -0.000193  -0.000215
 1873.0   -0.000195  -0.000217
 1874.0   -0.000197  -0.000220
 1875.0   -0.000198  -0.000222
 1876.0   -0.000200  -0.000224
 1877.0   -0.000202  -0.000227
 1878.0   -0.000203  -0.000229
 1879.0   -0.000205  -0.000231
 1880.0   -0.000207  -0.000234
 1881.0   -0.000208  -0.000236
 1882.0   -0.000210  -0.000239
 1883.0   -0.000212  -0.000241
 1884.0   -0.000213  -0.000244
 1885.0   -0.000215  -0.000246
 1886.0   -0.000217  -0.000249
 1887.0   -0.000219  -0.000252
 1888.0   -0.000220  -0.000254
 1889.0   -0.000222  -0.000257
 1890.0   -0.000224  -0.000259
 1891.0   -0.000226  -0.000262
 1892.0   -0.000227  -0.000265
 1893.0   -0.000229  -0.000267
 1894.0   -0.000231  -0.000270
 1895.0   -0.000233  -0.000273
 1896.0   -0.000234  -0.000276
 1897.0   -0.000236  -0.000278
 1898.0   -0.000238  -0.000281
 1899.0   -0.000240  -0.000284
 1900.0   -0.000242  -0.000287
 1901.0   -0.000244  -0.000290
 1902.0   -0.000245  -0.000293
 1903.0   -0.000247  -0.000295
 1904.0   -0.000249  -0.000298
 1905.0   -0.000251  -0.000301
 1906.0   -0.000253  -0.000304
 1907.0   -0.000255  -0.000307
 1908.0   -0.000256  -0.000310
 1909.0   -0.000258  -0.000313
 1910.0   -0.000260  -0.000316
 1911.0   -0.000262  -0.000319
 1912.0   -0.000264  -0.000322
 1913.0   -0.000266  -0.000325
 1914.0   -0.000268  -0.000329
 1915.0   -0.000270  -0.000332
 1916.0   -0.000272  -0.000335
 1917.0   -0.000274  -0.000338
 1918.0   -0.000275  -0.000341
 1919.0   -0.000277  -0.000344
 1920.0   -0.000279  -0.000348
 1921.0   -0.000281  -0.000351
 1922.0   -0.000283  -0.000354
 1923.0   -0.000285  -0.000358
 1924.0   -0.000287  -0.000361
 1925.0   -0.000289  -0.000364
 1926.0   -0.000291  -0.000368
 1927.0   -0.000293  -0.000371
 1928.0   -0.000295  -0.000375
 1929.0   -0.000297  -0.000378
 1930.0   -0.000299  -0.000381
 1931.0   -0.000301  -0.000385
 1932.0   -0.000303  -0.000388
 1933.0   -0.000305  -0.000392
 1934.0   -0.000307  -0.000395
 1935.0   -0.000309  -0.000399
 1936.0   -0.000311  -0.000403
 1937.0   -0.000313  -0.000406
 1938.0   -0.000315  -0.000410
 1939.0   -0.000317  -0.000413
 1940.0   -0.000319  -0.000417
 1941.0   -0.000321  -0.000421
 1942.0   -0.000323  -0.000425
 1943.0   -0.000325  -0.000428
 1944.0   -0.000327  -0.000432
 1945.0   -0.000329  -0.000436
 1946.0   -0.000331  -0.000440
 1947.0   -0.000333  -0.000444
 1948.0   -0.000336  -0.000448
 1949.0   -0.000338  -0.000451
 1950.0   -0.000340  -0.000455
 1951.0   -0.000342  -0.000459
 1952.0   -0.000344  -0.000463
 1953.0   -0.000346  -0.000467
 1954.0   -0.000348  -0.000471
 1955.0   -0.000350  -0.000475
 1956.0   -0.000352  -0.000479
 1957.0   -0.000354  -0.000483
 1958.0   -0.000356  -0.000487
 1959.0   -0.000358  -0.000491
 1960.0   -0.000361  -0.000496
 1961.0   -0.000363  -0.000500
 1962.0   -0.000365  -0.000504
 1963.0   -0.000367  -0.000508
 1964.0   -0.000369  -0.000512
 1965.0   -0.000371  -0.000517
 1966.0   -0.000373  -0.000521
 1967.0   -0.000375  -0.000525
 1968.0   -0.000378  -0.000530
 1969.0   -0.000380  -0.000534
 1970.0   -0.000382  -0.000538
 1971.0   -0.000384  -0.000543
