   W          M6-(pi+_n)
 1160.00    0.00231   0.00000
 1161.00    0.00237   0.00000
 1162.00    0.00243   0.00000
 1163.00    0.00248   0.00000
 1164.00    0.00254   0.00000
 1165.00    0.00260   0.00000
 1166.00    0.00266   0.00000
 1167.00    0.00272   0.00000
 1168.00    0.00278   0.00000
 1169.00    0.00284   0.00000
 1170.00    0.00290   0.00000
 1171.00    0.00297   0.00000
 1172.00    0.00303   0.00000
 1173.00    0.00309   0.00000
 1174.00    0.00316   0.00000
 1175.00    0.00322   0.00000
 1176.00    0.00328   0.00000
 1177.00    0.00335   0.00000
 1178.00    0.00341   0.00000
 1179.00    0.00348   0.00000
 1180.00    0.00354   0.00000
 1181.00    0.00361   0.00000
 1182.00    0.00368   0.00000
 1183.00    0.00374   0.00000
 1184.00    0.00381   0.00000
 1185.00    0.00388   0.00000
 1186.00    0.00395   0.00000
 1187.00    0.00402   0.00000
 1188.00    0.00408   0.00000
 1189.00    0.00415   0.00000
 1190.00    0.00422   0.00000
 1191.00    0.00429   0.00000
 1192.00    0.00436   0.00000
 1193.00    0.00443   0.00000
 1194.00    0.00450   0.00000
 1195.00    0.00457   0.00000
 1196.00    0.00465   0.00000
 1197.00    0.00472   0.00000
 1198.00    0.00479   0.00000
 1199.00    0.00486   0.00000
 1200.00    0.00493   0.00000
 1201.00    0.00500   0.00000
 1202.00    0.00508   0.00000
 1203.00    0.00515   0.00000
 1204.00    0.00522   0.00000
 1205.00    0.00530   0.00000
 1206.00    0.00537   0.00000
 1207.00    0.00544   0.00000
 1208.00    0.00552   0.00000
 1209.00    0.00559   0.00000
 1210.00    0.00567   0.00000
 1211.00    0.00574   0.00000
 1212.00    0.00582   0.00000
 1213.00    0.00589   0.00000
 1214.00    0.00597   0.00000
 1215.00    0.00604   0.00000
 1216.00    0.00612   0.00000
 1217.00    0.00619   0.00000
 1218.00    0.00627   0.00000
 1219.00    0.00634   0.00000
 1220.00    0.00642   0.00000
 1221.00    0.00650   0.00000
 1222.00    0.00657   0.00000
 1223.00    0.00665   0.00000
 1224.00    0.00673   0.00000
 1225.00    0.00680   0.00000
 1226.00    0.00688   0.00000
 1227.00    0.00696   0.00000
 1228.00    0.00703   0.00000
 1229.00    0.00711   0.00000
 1230.00    0.00719   0.00000
 1231.00    0.00726   0.00000
 1232.00    0.00734   0.00000
 1233.00    0.00742   0.00000
 1234.00    0.00750   0.00000
 1235.00    0.00757   0.00000
 1236.00    0.00765   0.00000
 1237.00    0.00773   0.00000
 1238.00    0.00781   0.00000
 1239.00    0.00789   0.00000
 1240.00    0.00796   0.00000
 1241.00    0.00804   0.00000
 1242.00    0.00812   0.00000
 1243.00    0.00820   0.00000
 1244.00    0.00828   0.00000
 1245.00    0.00835   0.00000
 1246.00    0.00843   0.00000
 1247.00    0.00851   0.00000
 1248.00    0.00859   0.00000
 1249.00    0.00867   0.00000
 1250.00    0.00874   0.00000
 1251.00    0.00882   0.00000
 1252.00    0.00890   0.00000
 1253.00    0.00898   0.00000
 1254.00    0.00906   0.00000
 1255.00    0.00914   0.00000
 1256.00    0.00921   0.00000
 1257.00    0.00929   0.00000
 1258.00    0.00937   0.00000
 1259.00    0.00945   0.00000
 1260.00    0.00953   0.00000
 1261.00    0.00960   0.00000
 1262.00    0.00968   0.00000
 1263.00    0.00976   0.00000
 1264.00    0.00984   0.00000
 1265.00    0.00992   0.00000
 1266.00    0.01000   0.00000
 1267.00    0.01007   0.00000
 1268.00    0.01015   0.00000
 1269.00    0.01023   0.00000
 1270.00    0.01031   0.00000
 1271.00    0.01039   0.00000
 1272.00    0.01046   0.00000
 1273.00    0.01054   0.00000
 1274.00    0.01062   0.00000
 1275.00    0.01070   0.00000
 1276.00    0.01077   0.00000
 1277.00    0.01085   0.00000
 1278.00    0.01093   0.00000
 1279.00    0.01101   0.00000
 1280.00    0.01108   0.00000
 1281.00    0.01116   0.00000
 1282.00    0.01124   0.00000
 1283.00    0.01132   0.00000
 1284.00    0.01139   0.00000
 1285.00    0.01147   0.00000
 1286.00    0.01155   0.00000
 1287.00    0.01162   0.00000
 1288.00    0.01170   0.00000
 1289.00    0.01178   0.00000
 1290.00    0.01185   0.00000
 1291.00    0.01193   0.00000
 1292.00    0.01201   0.00000
 1293.00    0.01208   0.00000
 1294.00    0.01216   0.00000
 1295.00    0.01224   0.00000
 1296.00    0.01231   0.00000
 1297.00    0.01239   0.00000
 1298.00    0.01246   0.00000
 1299.00    0.01254   0.00000
 1300.00    0.01262   0.00000
 1301.00    0.01269   0.00000
 1302.00    0.01277   0.00000
 1303.00    0.01284   0.00000
 1304.00    0.01292   0.00000
 1305.00    0.01299   0.00000
 1306.00    0.01307   0.00000
 1307.00    0.01314   0.00000
 1308.00    0.01322   0.00000
 1309.00    0.01329   0.00000
 1310.00    0.01337   0.00000
 1311.00    0.01344   0.00000
 1312.00    0.01352   0.00000
 1313.00    0.01359   0.00000
 1314.00    0.01366   0.00000
 1315.00    0.01374   0.00000
 1316.00    0.01381   0.00000
 1317.00    0.01389   0.00000
 1318.00    0.01396   0.00000
 1319.00    0.01403   0.00000
 1320.00    0.01411   0.00000
 1321.00    0.01418   0.00000
 1322.00    0.01425   0.00000
 1323.00    0.01433   0.00000
 1324.00    0.01440   0.00000
 1325.00    0.01447   0.00000
 1326.00    0.01454   0.00000
 1327.00    0.01462   0.00000
 1328.00    0.01469   0.00000
 1329.00    0.01476   0.00000
 1330.00    0.01483   0.00000
 1331.00    0.01490   0.00000
 1332.00    0.01498   0.00000
 1333.00    0.01505   0.00000
 1334.00    0.01512   0.00000
 1335.00    0.01519   0.00000
 1336.00    0.01526   0.00000
 1337.00    0.01533   0.00000
 1338.00    0.01540   0.00000
 1339.00    0.01547   0.00000
 1340.00    0.01555   0.00000
 1341.00    0.01562   0.00000
 1342.00    0.01569   0.00000
 1343.00    0.01576   0.00000
 1344.00    0.01583   0.00000
 1345.00    0.01590   0.00000
 1346.00    0.01597   0.00000
 1347.00    0.01604   0.00000
 1348.00    0.01611   0.00000
 1349.00    0.01617   0.00000
 1350.00    0.01624   0.00000
 1351.00    0.01631   0.00000
 1352.00    0.01638   0.00000
 1353.00    0.01645   0.00000
 1354.00    0.01652   0.00000
 1355.00    0.01659   0.00000
 1356.00    0.01666   0.00000
 1357.00    0.01672   0.00000
 1358.00    0.01679   0.00000
 1359.00    0.01686   0.00000
 1360.00    0.01693   0.00000
 1361.00    0.01699   0.00000
 1362.00    0.01706   0.00000
 1363.00    0.01713   0.00000
 1364.00    0.01720   0.00000
 1365.00    0.01726   0.00000
 1366.00    0.01733   0.00000
 1367.00    0.01740   0.00000
 1368.00    0.01746   0.00000
 1369.00    0.01753   0.00000
 1370.00    0.01760   0.00000
 1371.00    0.01766   0.00000
 1372.00    0.01773   0.00000
 1373.00    0.01779   0.00000
 1374.00    0.01786   0.00000
 1375.00    0.01792   0.00000
 1376.00    0.01799   0.00000
 1377.00    0.01805   0.00000
 1378.00    0.01812   0.00000
 1379.00    0.01818   0.00000
 1380.00    0.01825   0.00000
 1381.00    0.01831   0.00000
 1382.00    0.01838   0.00000
 1383.00    0.01844   0.00000
 1384.00    0.01850   0.00000
 1385.00    0.01857   0.00000
 1386.00    0.01863   0.00000
 1387.00    0.01870   0.00000
 1388.00    0.01876   0.00000
 1389.00    0.01882   0.00000
 1390.00    0.01888   0.00000
 1391.00    0.01895   0.00000
 1392.00    0.01901   0.00000
 1393.00    0.01907   0.00000
 1394.00    0.01913   0.00000
 1395.00    0.01920   0.00000
 1396.00    0.01926   0.00000
 1397.00    0.01932   0.00000
 1398.00    0.01938   0.00000
 1399.00    0.01944   0.00000
 1400.00    0.01951   0.00000
 1401.00    0.01957   0.00000
 1402.00    0.01963   0.00000
 1403.00    0.01969   0.00000
 1404.00    0.01975   0.00000
 1405.00    0.01981   0.00000
 1406.00    0.01987   0.00000
 1407.00    0.01993   0.00000
 1408.00    0.01999   0.00000
 1409.00    0.02005   0.00000
 1410.00    0.02011   0.00000
 1411.00    0.02017   0.00000
 1412.00    0.02023   0.00000
 1413.00    0.02029   0.00000
 1414.00    0.02035   0.00000
 1415.00    0.02041   0.00000
 1416.00    0.02047   0.00000
 1417.00    0.02052   0.00000
 1418.00    0.02058   0.00000
 1419.00    0.02064   0.00000
 1420.00    0.02070   0.00000
 1421.00    0.02076   0.00000
 1422.00    0.02082   0.00000
 1423.00    0.02087   0.00000
 1424.00    0.02093   0.00000
 1425.00    0.02099   0.00000
 1426.00    0.02105   0.00000
 1427.00    0.02110   0.00000
 1428.00    0.02116   0.00000
 1429.00    0.02122   0.00000
 1430.00    0.02127   0.00000
 1431.00    0.02133   0.00000
 1432.00    0.02139   0.00000
 1433.00    0.02144   0.00000
 1434.00    0.02150   0.00000
 1435.00    0.02155   0.00000
 1436.00    0.02161   0.00000
 1437.00    0.02166   0.00000
 1438.00    0.02172   0.00000
 1439.00    0.02178   0.00000
 1440.00    0.02183   0.00000
 1441.00    0.02189   0.00000
 1442.00    0.02194   0.00000
 1443.00    0.02199   0.00000
 1444.00    0.02205   0.00000
 1445.00    0.02210   0.00000
 1446.00    0.02216   0.00000
 1447.00    0.02221   0.00000
 1448.00    0.02227   0.00000
 1449.00    0.02232   0.00000
 1450.00    0.02237   0.00000
 1451.00    0.02243   0.00000
 1452.00    0.02248   0.00000
 1453.00    0.02253   0.00000
 1454.00    0.02259   0.00000
 1455.00    0.02264   0.00000
 1456.00    0.02269   0.00000
 1457.00    0.02274   0.00000
 1458.00    0.02280   0.00000
 1459.00    0.02285   0.00000
 1460.00    0.02290   0.00000
 1461.00    0.02295   0.00000
 1462.00    0.02300   0.00000
 1463.00    0.02306   0.00000
 1464.00    0.02311   0.00000
 1465.00    0.02316   0.00000
 1466.00    0.02321   0.00000
 1467.00    0.02326   0.00000
 1468.00    0.02331   0.00000
 1469.00    0.02336   0.00000
 1470.00    0.02341   0.00000
 1471.00    0.02346   0.00000
 1472.00    0.02351   0.00000
 1473.00    0.02356   0.00000
 1474.00    0.02361   0.00000
 1475.00    0.02366   0.00000
 1476.00    0.02371   0.00000
 1477.00    0.02376   0.00000
 1478.00    0.02381   0.00000
 1479.00    0.02386   0.00000
 1480.00    0.02391   0.00000
 1481.00    0.02396   0.00000
 1482.00    0.02401   0.00000
 1483.00    0.02406   0.00000
 1484.00    0.02411   0.00000
 1485.00    0.02415   0.00000
 1486.00    0.02420   0.00000
 1487.00    0.02425   0.00000
 1488.00    0.02430   0.00000
 1489.00    0.02435   0.00000
 1490.00    0.02439   0.00000
 1491.00    0.02444   0.00000
 1492.00    0.02449   0.00000
 1493.00    0.02454   0.00000
 1494.00    0.02458   0.00000
 1495.00    0.02463   0.00000
 1496.00    0.02468   0.00000
 1497.00    0.02473   0.00000
 1498.00    0.02477   0.00000
 1499.00    0.02482   0.00000
 1500.00    0.02487   0.00000
 1501.00    0.02491   0.00000
 1502.00    0.02496   0.00000
 1503.00    0.02500   0.00000
 1504.00    0.02505   0.00000
 1505.00    0.02510   0.00000
 1506.00    0.02514   0.00000
 1507.00    0.02519   0.00000
 1508.00    0.02523   0.00000
 1509.00    0.02528   0.00000
 1510.00    0.02532   0.00000
 1511.00    0.02537   0.00000
 1512.00    0.02541   0.00000
 1513.00    0.02546   0.00000
 1514.00    0.02550   0.00000
 1515.00    0.02555   0.00000
 1516.00    0.02559   0.00000
 1517.00    0.02563   0.00000
 1518.00    0.02568   0.00000
 1519.00    0.02572   0.00000
 1520.00    0.02577   0.00000
 1521.00    0.02581   0.00000
 1522.00    0.02585   0.00000
 1523.00    0.02590   0.00000
 1524.00    0.02594   0.00000
 1525.00    0.02598   0.00000
 1526.00    0.02603   0.00000
 1527.00    0.02607   0.00000
 1528.00    0.02611   0.00000
 1529.00    0.02616   0.00000
 1530.00    0.02620   0.00000
 1531.00    0.02624   0.00000
 1532.00    0.02628   0.00000
 1533.00    0.02633   0.00000
 1534.00    0.02637   0.00000
 1535.00    0.02641   0.00000
 1536.00    0.02645   0.00000
 1537.00    0.02649   0.00000
 1538.00    0.02654   0.00000
 1539.00    0.02658   0.00000
 1540.00    0.02662   0.00000
 1541.00    0.02666   0.00000
 1542.00    0.02670   0.00000
 1543.00    0.02674   0.00000
 1544.00    0.02678   0.00000
 1545.00    0.02682   0.00000
 1546.00    0.02686   0.00000
 1547.00    0.02691   0.00000
 1548.00    0.02695   0.00000
 1549.00    0.02699   0.00000
 1550.00    0.02703   0.00000
 1551.00    0.02707   0.00000
 1552.00    0.02711   0.00000
 1553.00    0.02715   0.00000
 1554.00    0.02719   0.00000
 1555.00    0.02723   0.00000
 1556.00    0.02727   0.00000
 1557.00    0.02731   0.00000
 1558.00    0.02734   0.00000
 1559.00    0.02738   0.00000
 1560.00    0.02742   0.00000
 1561.00    0.02746   0.00000
 1562.00    0.02750   0.00000
 1563.00    0.02754   0.00000
 1564.00    0.02758   0.00000
 1565.00    0.02762   0.00000
 1566.00    0.02766   0.00000
 1567.00    0.02769   0.00000
 1568.00    0.02773   0.00000
 1569.00    0.02777   0.00000
 1570.00    0.02781   0.00000
 1571.00    0.02785   0.00000
 1572.00    0.02789   0.00000
 1573.00    0.02792   0.00000
 1574.00    0.02796   0.00000
 1575.00    0.02800   0.00000
 1576.00    0.02804   0.00000
 1577.00    0.02807   0.00000
 1578.00    0.02811   0.00000
 1579.00    0.02815   0.00000
 1580.00    0.02818   0.00000
 1581.00    0.02822   0.00000
 1582.00    0.02826   0.00000
 1583.00    0.02830   0.00000
 1584.00    0.02833   0.00000
 1585.00    0.02837   0.00000
 1586.00    0.02841   0.00000
 1587.00    0.02844   0.00000
 1588.00    0.02848   0.00000
 1589.00    0.02851   0.00000
 1590.00    0.02855   0.00000
 1591.00    0.02859   0.00000
 1592.00    0.02862   0.00000
 1593.00    0.02866   0.00000
 1594.00    0.02869   0.00000
 1595.00    0.02873   0.00000
 1596.00    0.02877   0.00000
 1597.00    0.02880   0.00000
 1598.00    0.02884   0.00000
 1599.00    0.02887   0.00000
 1600.00    0.02891   0.00000
 1601.00    0.02894   0.00000
 1602.00    0.02898   0.00000
 1603.00    0.02901   0.00000
 1604.00    0.02905   0.00000
 1605.00    0.02908   0.00000
 1606.00    0.02912   0.00000
 1607.00    0.02915   0.00000
 1608.00    0.02918   0.00000
 1609.00    0.02922   0.00000
 1610.00    0.02925   0.00000
 1611.00    0.02929   0.00000
 1612.00    0.02932   0.00000
 1613.00    0.02936   0.00000
 1614.00    0.02939   0.00000
 1615.00    0.02942   0.00000
 1616.00    0.02946   0.00000
 1617.00    0.02949   0.00000
 1618.00    0.02952   0.00000
 1619.00    0.02956   0.00000
 1620.00    0.02959   0.00000
 1621.00    0.02963   0.00000
 1622.00    0.02966   0.00000
 1623.00    0.02969   0.00000
 1624.00    0.02972   0.00000
 1625.00    0.02976   0.00000
 1626.00    0.02979   0.00000
 1627.00    0.02982   0.00000
 1628.00    0.02986   0.00000
 1629.00    0.02989   0.00000
 1630.00    0.02992   0.00000
 1631.00    0.02995   0.00000
 1632.00    0.02999   0.00000
 1633.00    0.03002   0.00000
 1634.00    0.03005   0.00000
 1635.00    0.03008   0.00000
 1636.00    0.03012   0.00000
 1637.00    0.03015   0.00000
 1638.00    0.03018   0.00000
 1639.00    0.03021   0.00000
 1640.00    0.03024   0.00000
 1641.00    0.03028   0.00000
 1642.00    0.03031   0.00000
 1643.00    0.03034   0.00000
 1644.00    0.03037   0.00000
 1645.00    0.03040   0.00000
 1646.00    0.03043   0.00000
 1647.00    0.03046   0.00000
 1648.00    0.03050   0.00000
 1649.00    0.03053   0.00000
 1650.00    0.03056   0.00000
 1651.00    0.03059   0.00000
 1652.00    0.03062   0.00000
 1653.00    0.03065   0.00000
 1654.00    0.03068   0.00000
 1655.00    0.03071   0.00000
 1656.00    0.03074   0.00000
 1657.00    0.03077   0.00000
 1658.00    0.03080   0.00000
 1659.00    0.03083   0.00000
 1660.00    0.03086   0.00000
 1661.00    0.03090   0.00000
 1662.00    0.03093   0.00000
 1663.00    0.03096   0.00000
 1664.00    0.03099   0.00000
 1665.00    0.03102   0.00000
 1666.00    0.03105   0.00000
 1667.00    0.03108   0.00000
 1668.00    0.03111   0.00000
 1669.00    0.03114   0.00000
 1670.00    0.03117   0.00000
 1671.00    0.03119   0.00000
 1672.00    0.03122   0.00000
 1673.00    0.03125   0.00000
 1674.00    0.03128   0.00000
 1675.00    0.03131   0.00000
 1676.00    0.03134   0.00000
 1677.00    0.03137   0.00000
 1678.00    0.03140   0.00000
 1679.00    0.03143   0.00000
 1680.00    0.03146   0.00000
 1681.00    0.03149   0.00000
 1682.00    0.03152   0.00000
 1683.00    0.03155   0.00000
 1684.00    0.03157   0.00000
 1685.00    0.03160   0.00000
 1686.00    0.03163   0.00000
 1687.00    0.03166   0.00000
 1688.00    0.03169   0.00000
 1689.00    0.03172   0.00000
 1690.00    0.03175   0.00000
 1691.00    0.03178   0.00000
 1692.00    0.03180   0.00000
 1693.00    0.03183   0.00000
 1694.00    0.03186   0.00000
 1695.00    0.03189   0.00000
 1696.00    0.03192   0.00000
 1697.00    0.03194   0.00000
 1698.00    0.03197   0.00000
 1699.00    0.03200   0.00000
 1700.00    0.03203   0.00000
 1701.00    0.03206   0.00000
 1702.00    0.03208   0.00000
 1703.00    0.03211   0.00000
 1704.00    0.03214   0.00000
 1705.00    0.03217   0.00000
 1706.00    0.03220   0.00000
 1707.00    0.03222   0.00000
 1708.00    0.03225   0.00000
 1709.00    0.03228   0.00000
 1710.00    0.03231   0.00000
 1711.00    0.03233   0.00000
 1712.00    0.03236   0.00000
 1713.00    0.03239   0.00000
 1714.00    0.03241   0.00000
 1715.00    0.03244   0.00000
 1716.00    0.03247   0.00000
 1717.00    0.03250   0.00000
 1718.00    0.03252   0.00000
 1719.00    0.03255   0.00000
 1720.00    0.03258   0.00000
 1721.00    0.03260   0.00000
 1722.00    0.03263   0.00000
 1723.00    0.03266   0.00000
 1724.00    0.03268   0.00000
 1725.00    0.03271   0.00000
 1726.00    0.03274   0.00000
 1727.00    0.03276   0.00000
 1728.00    0.03279   0.00000
 1729.00    0.03282   0.00000
 1730.00    0.03284   0.00000
 1731.00    0.03287   0.00000
 1732.00    0.03290   0.00000
 1733.00    0.03292   0.00000
 1734.00    0.03295   0.00000
 1735.00    0.03298   0.00000
 1736.00    0.03300   0.00000
 1737.00    0.03303   0.00000
 1738.00    0.03305   0.00000
 1739.00    0.03308   0.00000
 1740.00    0.03311   0.00000
 1741.00    0.03313   0.00000
 1742.00    0.03316   0.00000
 1743.00    0.03318   0.00000
 1744.00    0.03321   0.00000
 1745.00    0.03324   0.00000
 1746.00    0.03326   0.00000
 1747.00    0.03329   0.00000
 1748.00    0.03331   0.00000
 1749.00    0.03334   0.00000
 1750.00    0.03336   0.00000
 1751.00    0.03339   0.00000
 1752.00    0.03342   0.00000
 1753.00    0.03344   0.00000
 1754.00    0.03347   0.00000
 1755.00    0.03349   0.00000
 1756.00    0.03352   0.00000
 1757.00    0.03354   0.00000
 1758.00    0.03357   0.00000
 1759.00    0.03359   0.00000
 1760.00    0.03362   0.00000
 1761.00    0.03364   0.00000
 1762.00    0.03367   0.00000
 1763.00    0.03369   0.00000
 1764.00    0.03372   0.00000
 1765.00    0.03374   0.00000
 1766.00    0.03377   0.00000
 1767.00    0.03379   0.00000
 1768.00    0.03382   0.00000
 1769.00    0.03384   0.00000
 1770.00    0.03387   0.00000
 1771.00    0.03389   0.00000
 1772.00    0.03392   0.00000
 1773.00    0.03394   0.00000
 1774.00    0.03397   0.00000
 1775.00    0.03399   0.00000
 1776.00    0.03402   0.00000
 1777.00    0.03404   0.00000
 1778.00    0.03407   0.00000
 1779.00    0.03409   0.00000
 1780.00    0.03412   0.00000
 1781.00    0.03414   0.00000
 1782.00    0.03417   0.00000
 1783.00    0.03419   0.00000
 1784.00    0.03421   0.00000
 1785.00    0.03424   0.00000
 1786.00    0.03426   0.00000
 1787.00    0.03429   0.00000
 1788.00    0.03431   0.00000
 1789.00    0.03434   0.00000
 1790.00    0.03436   0.00000
 1791.00    0.03439   0.00000
 1792.00    0.03441   0.00000
 1793.00    0.03443   0.00000
 1794.00    0.03446   0.00000
 1795.00    0.03448   0.00000
 1796.00    0.03451   0.00000
 1797.00    0.03453   0.00000
 1798.00    0.03455   0.00000
 1799.00    0.03458   0.00000
 1800.00    0.03460   0.00000
 1801.00    0.03463   0.00000
 1802.00    0.03465   0.00000
 1803.00    0.03467   0.00000
 1804.00    0.03470   0.00000
 1805.00    0.03472   0.00000
 1806.00    0.03475   0.00000
 1807.00    0.03477   0.00000
 1808.00    0.03479   0.00000
 1809.00    0.03482   0.00000
 1810.00    0.03484   0.00000
 1811.00    0.03487   0.00000
 1812.00    0.03489   0.00000
 1813.00    0.03491   0.00000
 1814.00    0.03494   0.00000
 1815.00    0.03496   0.00000
 1816.00    0.03498   0.00000
 1817.00    0.03501   0.00000
 1818.00    0.03503   0.00000
 1819.00    0.03506   0.00000
 1820.00    0.03508   0.00000
 1821.00    0.03510   0.00000
 1822.00    0.03513   0.00000
 1823.00    0.03515   0.00000
 1824.00    0.03517   0.00000
 1825.00    0.03520   0.00000
 1826.00    0.03522   0.00000
 1827.00    0.03524   0.00000
 1828.00    0.03527   0.00000
 1829.00    0.03529   0.00000
 1830.00    0.03531   0.00000
 1831.00    0.03534   0.00000
 1832.00    0.03536   0.00000
 1833.00    0.03538   0.00000
 1834.00    0.03541   0.00000
 1835.00    0.03543   0.00000
 1836.00    0.03545   0.00000
 1837.00    0.03548   0.00000
 1838.00    0.03550   0.00000
 1839.00    0.03552   0.00000
 1840.00    0.03555   0.00000
 1841.00    0.03557   0.00000
 1842.00    0.03559   0.00000
 1843.00    0.03562   0.00000
 1844.00    0.03564   0.00000
 1845.00    0.03566   0.00000
 1846.00    0.03569   0.00000
 1847.00    0.03571   0.00000
 1848.00    0.03573   0.00000
 1849.00    0.03576   0.00000
 1850.00    0.03578   0.00000
 1851.00    0.03580   0.00000
 1852.00    0.03582   0.00000
 1853.00    0.03585   0.00000
 1854.00    0.03587   0.00000
 1855.00    0.03589   0.00000
 1856.00    0.03592   0.00000
 1857.00    0.03594   0.00000
 1858.00    0.03596   0.00000
 1859.00    0.03599   0.00000
 1860.00    0.03601   0.00000
 1861.00    0.03603   0.00000
 1862.00    0.03605   0.00000
 1863.00    0.03608   0.00000
 1864.00    0.03610   0.00000
 1865.00    0.03612   0.00000
 1866.00    0.03615   0.00000
 1867.00    0.03617   0.00000
 1868.00    0.03619   0.00000
 1869.00    0.03621   0.00000
 1870.00    0.03624   0.00000
 1871.00    0.03626   0.00000
 1872.00    0.03628   0.00000
 1873.00    0.03631   0.00000
 1874.00    0.03633   0.00000
 1875.00    0.03635   0.00000
 1876.00    0.03637   0.00000
 1877.00    0.03640   0.00000
 1878.00    0.03642   0.00000
 1879.00    0.03644   0.00000
 1880.00    0.03647   0.00000
 1881.00    0.03649   0.00000
 1882.00    0.03651   0.00000
 1883.00    0.03653   0.00000
 1884.00    0.03656   0.00000
 1885.00    0.03658   0.00000
 1886.00    0.03660   0.00000
 1887.00    0.03663   0.00000
 1888.00    0.03665   0.00000
 1889.00    0.03667   0.00000
 1890.00    0.03669   0.00000
 1891.00    0.03672   0.00000
 1892.00    0.03674   0.00000
 1893.00    0.03676   0.00000
 1894.00    0.03678   0.00000
 1895.00    0.03681   0.00000
 1896.00    0.03683   0.00000
 1897.00    0.03685   0.00000
 1898.00    0.03687   0.00000
 1899.00    0.03690   0.00000
 1900.00    0.03692   0.00000
 1901.00    0.03694   0.00000
 1902.00    0.03697   0.00000
 1903.00    0.03699   0.00000
 1904.00    0.03701   0.00000
 1905.00    0.03703   0.00000
 1906.00    0.03706   0.00000
 1907.00    0.03708   0.00000
 1908.00    0.03710   0.00000
 1909.00    0.03712   0.00000
 1910.00    0.03715   0.00000
 1911.00    0.03717   0.00000
 1912.00    0.03719   0.00000
 1913.00    0.03721   0.00000
 1914.00    0.03724   0.00000
 1915.00    0.03726   0.00000
 1916.00    0.03728   0.00000
 1917.00    0.03731   0.00000
 1918.00    0.03733   0.00000
 1919.00    0.03735   0.00000
 1920.00    0.03737   0.00000
 1921.00    0.03740   0.00000
 1922.00    0.03742   0.00000
 1923.00    0.03744   0.00000
 1924.00    0.03746   0.00000
 1925.00    0.03749   0.00000
 1926.00    0.03751   0.00000
 1927.00    0.03753   0.00000
 1928.00    0.03755   0.00000
 1929.00    0.03758   0.00000
 1930.00    0.03760   0.00000
 1931.00    0.03762   0.00000
 1932.00    0.03764   0.00000
 1933.00    0.03767   0.00000
 1934.00    0.03769   0.00000
 1935.00    0.03771   0.00000
 1936.00    0.03773   0.00000
 1937.00    0.03776   0.00000
 1938.00    0.03778   0.00000
 1939.00    0.03780   0.00000
 1940.00    0.03783   0.00000
 1941.00    0.03785   0.00000
 1942.00    0.03787   0.00000
 1943.00    0.03789   0.00000
 1944.00    0.03792   0.00000
 1945.00    0.03794   0.00000
 1946.00    0.03796   0.00000
 1947.00    0.03798   0.00000
 1948.00    0.03801   0.00000
 1949.00    0.03803   0.00000
 1950.00    0.03805   0.00000
 1951.00    0.03807   0.00000
