#       E_gamma = 145 MeV
#====================================================
#       E_gamma = 150 MeV
#====================================================
#       E_gamma = 155 MeV
#====================================================
#       E_gamma = 160 MeV
#====================================================
#       E_gamma = 165 MeV
#====================================================
#       E_gamma = 170 MeV
#====================================================
#       E_gamma = 175 MeV
#====================================================
#       E_gamma = 180 MeV
#====================================================
#       E_gamma = 185 MeV
#====================================================
#       E_gamma = 190 MeV
#====================================================
#       E_gamma = 195 MeV
#====================================================
#       E_gamma = 200 MeV
#====================================================
#       E_gamma = 205 MeV
#====================================================
#       E_gamma = 210 MeV
#====================================================
#       E_gamma = 215 MeV
#====================================================
#       E_gamma = 220 MeV
#====================================================
#       E_gamma = 225 MeV
#====================================================
#       E_gamma = 230 MeV
#====================================================
#       E_gamma = 235 MeV
#====================================================
#       E_gamma = 240 MeV
#====================================================
#       E_gamma = 245 MeV
#====================================================
#       E_gamma = 250 MeV
#====================================================
#       E_gamma = 255 MeV
#====================================================
#       E_gamma = 260 MeV
#====================================================
#       E_gamma = 265 MeV
#====================================================
#       E_gamma = 270 MeV
#====================================================
#       E_gamma = 275 MeV
#====================================================
#       E_gamma = 280 MeV
#====================================================
#       E_gamma = 285 MeV
#====================================================
#       E_gamma = 290 MeV
#====================================================
#       E_gamma = 295 MeV
#====================================================
#       E_gamma = 300 MeV
#====================================================
#       E_gamma = 305 MeV
#====================================================
#       E_gamma = 310 MeV
#====================================================
#       E_gamma = 315 MeV
#====================================================
#       E_gamma = 320 MeV
#====================================================
#       E_gamma = 325 MeV
#====================================================
#       E_gamma = 330 MeV
#====================================================
#       E_gamma = 335 MeV
#====================================================
#       E_gamma = 340 MeV
#====================================================
#       E_gamma = 345 MeV
#====================================================
#       E_gamma = 350 MeV
#====================================================
#       E_gamma = 355 MeV
#====================================================
#       E_gamma = 360 MeV
#====================================================
#       E_gamma = 365 MeV
#====================================================
#       E_gamma = 370 MeV
#====================================================
#       E_gamma = 375 MeV
#====================================================
#       E_gamma = 380 MeV
#====================================================
#       E_gamma = 385 MeV
#====================================================
#       E_gamma = 390 MeV
#====================================================
#       E_gamma = 395 MeV
#====================================================
#       E_gamma = 400 MeV
#====================================================
#       E_gamma = 405 MeV
#====================================================
#       E_gamma = 410 MeV
#====================================================
#       E_gamma =         440 MeV
    -0.933       0.149       0.039
    -0.800       0.043       0.026
    -0.667      -0.025       0.014
    -0.533      -0.080       0.009
    -0.400      -0.099       0.008
    -0.267      -0.133       0.008
    -0.133      -0.168       0.008
     0.000      -0.198       0.008
     0.133      -0.221       0.008
     0.267      -0.224       0.013
     0.400      -0.257       0.012
     0.533      -0.241       0.042
#====================================================
#       E_gamma =         470 MeV
    -0.933      -0.045       0.048
    -0.800      -0.076       0.027
    -0.667      -0.144       0.016
    -0.533      -0.192       0.011
    -0.400      -0.220       0.010
    -0.267      -0.250       0.010
    -0.133      -0.263       0.010
     0.000      -0.276       0.009
     0.133      -0.282       0.010
     0.267      -0.270       0.011
     0.400      -0.282       0.012
     0.533      -0.254       0.027
#====================================================
#       E_gamma =         500 MeV
    -0.933      -0.194       0.057
    -0.800      -0.275       0.033
    -0.667      -0.278       0.021
    -0.533      -0.311       0.014
    -0.400      -0.299       0.012
    -0.267      -0.323       0.012
    -0.133      -0.337       0.012
     0.000      -0.363       0.012
     0.133      -0.346       0.012
     0.267      -0.349       0.012
     0.400      -0.303       0.014
     0.533      -0.303       0.022
     0.667      -0.255       0.150
#====================================================
#       E_gamma =         530 MeV
    -0.933      -0.381       0.066
    -0.800      -0.403       0.038
    -0.667      -0.388       0.025
    -0.533      -0.421       0.017
    -0.400      -0.412       0.016
    -0.267      -0.391       0.015
    -0.133      -0.455       0.015
     0.000      -0.432       0.015
     0.133      -0.428       0.015
     0.267      -0.373       0.016
     0.400      -0.367       0.021
     0.533      -0.352       0.025
     0.667      -0.382       0.098
#====================================================
#       E_gamma =         560 MeV
    -0.933      -0.306       0.075
    -0.800      -0.435       0.045
    -0.667      -0.532       0.029
    -0.533      -0.500       0.021
    -0.400      -0.498       0.019
    -0.267      -0.521       0.019
    -0.133      -0.485       0.019
     0.000      -0.512       0.019
     0.133      -0.489       0.020
     0.267      -0.465       0.021
     0.400      -0.410       0.024
     0.533      -0.428       0.029
     0.667      -0.467       0.073
#====================================================
#       E_gamma =         590 MeV
    -0.933      -0.509       0.066
    -0.800      -0.426       0.039
    -0.667      -0.672       0.029
    -0.533      -0.647       0.022
    -0.400      -0.631       0.019
    -0.267      -0.636       0.019
    -0.133      -0.638       0.019
     0.000      -0.670       0.021
     0.133      -0.602       0.022
     0.267      -0.532       0.023
     0.400      -0.473       0.024
     0.533      -0.442       0.037
     0.667      -0.425       0.056
#====================================================
#       E_gamma =         620 MeV
    -0.933      -0.441       0.060
    -0.800      -0.614       0.038
    -0.667      -0.746       0.030
    -0.533      -0.728       0.022
    -0.400      -0.733       0.021
    -0.267      -0.723       0.020
    -0.133      -0.722       0.020
     0.000      -0.684       0.022
     0.133      -0.748       0.024
     0.267      -0.607       0.025
     0.400      -0.580       0.027
     0.533      -0.443       0.035
     0.667      -0.344       0.051
#====================================================
#       E_gamma =         650 MeV
    -0.933      -0.427       0.056
    -0.800      -0.605       0.037
    -0.667      -0.714       0.032
    -0.533      -0.835       0.024
    -0.400      -0.781       0.019
    -0.267      -0.728       0.015
    -0.133      -0.736       0.014
     0.000      -0.717       0.015
     0.133      -0.688       0.017
     0.267      -0.657       0.019
     0.400      -0.588       0.022
     0.533      -0.498       0.025
     0.667      -0.317       0.054
     0.800      -0.029       0.124
#====================================================
#       E_gamma =         680 MeV
    -0.933      -0.294       0.044
    -0.800      -0.419       0.032
    -0.667      -0.669       0.029
    -0.533      -0.711       0.021
    -0.400      -0.632       0.015
    -0.267      -0.637       0.013
    -0.133      -0.626       0.013
     0.000      -0.614       0.014
     0.133      -0.627       0.016
     0.267      -0.561       0.018
     0.400      -0.524       0.021
     0.533      -0.362       0.025
     0.667      -0.241       0.055
     0.800       0.052       0.057
#====================================================
#       E_gamma =         710 MeV
    -0.933      -0.197       0.037
    -0.800      -0.388       0.028
    -0.667      -0.518       0.031
    -0.533      -0.499       0.018
    -0.400      -0.498       0.013
    -0.267      -0.518       0.012
    -0.133      -0.490       0.012
     0.000      -0.451       0.013
     0.133      -0.454       0.014
     0.267      -0.417       0.016
     0.400      -0.327       0.019
     0.533      -0.263       0.021
     0.667      -0.074       0.037
     0.800       0.036       0.039
#====================================================
#       E_gamma =         740 MeV
    -0.933      -0.092       0.031
    -0.800      -0.202       0.026
    -0.667      -0.354       0.028
    -0.533      -0.421       0.016
    -0.400      -0.408       0.013
    -0.267      -0.436       0.012
    -0.133      -0.423       0.012
     0.000      -0.408       0.014
     0.133      -0.363       0.015
     0.267      -0.312       0.018
     0.400      -0.206       0.019
     0.533      -0.105       0.021
     0.667      -0.020       0.031
     0.800       0.135       0.050
#====================================================
#       E_gamma =         770 MeV
    -0.933      -0.018       0.032
    -0.800      -0.005       0.026
    -0.667      -0.113       0.026
    -0.533      -0.210       0.017
    -0.400      -0.279       0.015
    -0.267      -0.300       0.014
    -0.133      -0.337       0.015
     0.000      -0.275       0.017
     0.133      -0.263       0.018
     0.267      -0.149       0.021
     0.400      -0.086       0.024
     0.533      -0.032       0.026
     0.667       0.117       0.033
     0.800       0.309       0.058
#====================================================
#       E_gamma =         800 MeV
    -0.933       0.137       0.032
    -0.800       0.141       0.027
    -0.667       0.022       0.029
